No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,26010101,SMK N 1 KOTA BENGKULU,10702433,N,403,72.41,46.59,36.48,49.39,"51,22",26,1,10,2019,BENGKULU,KOTA BENGKULU
2,26010102,SMKN 2 KOTA BENGKULU,10702432,N,346,62.89,35.9,31.04,39.72,"42,39",26,1,10,2019,BENGKULU,KOTA BENGKULU
3,26010103,SMKN 3 KOTA BENGKULU,10702431,N,423,65.46,38.26,32.33,43.98,"45,01",26,1,10,2019,BENGKULU,KOTA BENGKULU
4,26010104,SMKN  4 KOTA BENGKULU,10703107,N,152,58.04,34.05,29.61,41.73,"40,86",26,1,10,2019,BENGKULU,KOTA BENGKULU
5,26010105,SMKN 5  KOTA BENGKULU,10702429,N,147,62.31,35.31,31.34,46.16,"43,78",26,1,10,2019,BENGKULU,KOTA BENGKULU
6,26010106,SMK-S1 BENGKULU,10702411,S,51,59.1,33.61,31.23,35.98,"39,98",26,1,10,2019,BENGKULU,KOTA BENGKULU
7,26010107,SMK-S2 BENGKULU,10702714,S,61,49.21,32.66,32.3,33.4,"36,89",26,1,10,2019,BENGKULU,KOTA BENGKULU
8,26010108,SMK-S3 BENGKULU,10702425,S,18,60.11,33.67,29.72,34.58,"39,52",26,1,10,2019,BENGKULU,KOTA BENGKULU
9,26010109,SMK-S4 BENGKULU,10702424,S,34,63.0,37.29,30.07,36.03,"41,60",26,1,10,2019,BENGKULU,KOTA BENGKULU
10,26010110,SMK-S8 BENGKULU,10702513,S,89,54.09,32.38,28.37,35.03,"37,47",26,1,11,2019,BENGKULU,KOTA BENGKULU
11,26010111,SMK-S9 BENGKULU,10702512,S,26,54.85,31.85,31.06,41.06,"39,71",26,1,11,2019,BENGKULU,KOTA BENGKULU
12,26010112,SMK-S10 BENGKULU,10702420,S,14,59.86,35.43,31.79,39.11,"41,55",26,1,11,2019,BENGKULU,KOTA BENGKULU
13,26010113,SMK-S11 BENGKULU,10702421,S,42,57.52,33.76,29.58,30.71,"37,89",26,1,11,2019,BENGKULU,KOTA BENGKULU
14,26010114,SMK-S13 BENGKULU,10702427,S,14,52.86,32.14,32.14,34.64,"37,95",26,1,11,2019,BENGKULU,KOTA BENGKULU
15,26010115,SMK-S15 BENGKULU,10702517,S,18,59.11,36.11,33.89,47.64,"44,19",26,1,11,2019,BENGKULU,KOTA BENGKULU
16,26010116,SMK-S16 FARMASI BENGKULU,10702516,S,135,74.53,46.41,38.74,48.39,"52,02",26,1,11,2019,BENGKULU,KOTA BENGKULU
17,26010117,SMK-S17 BUDI MULIA,10703052,S,24,57.75,31.92,30.73,38.65,"39,76",26,1,11,2019,BENGKULU,KOTA BENGKULU
18,26010119,SMKN 6 KOTA BENGKULU,10703975,N,84,60.57,35.31,31.31,40.3,"41,87",26,1,11,2019,BENGKULU,KOTA BENGKULU
19,26010120,SMKS 18 AL-YASIR,69754346,S,24,69.25,41.42,42.19,56.04,"52,23",26,1,12,2019,BENGKULU,KOTA BENGKULU
20,26010121,SMKS 19 KESEHATAN BUDI MULYA,69754345,S,12,57.17,35.17,29.17,30.21,"37,93",26,1,12,2019,BENGKULU,KOTA BENGKULU
21,26010123,SMKS 21 QAWIY SHABAB,69788530,S,17,74.0,49.06,38.09,73.97,"58,78",26,1,12,2019,BENGKULU,KOTA BENGKULU
22,26010124,SMKN  7 KOTA BENGKULU,69888466,N,115,63.51,37.97,31.33,51.7,"46,13",26,1,12,2019,BENGKULU,KOTA BENGKULU
23,26020201,SMKN 1 BENGKULU UTARA,10700258,N,162,67.68,37.23,35.02,42.21,"45,54",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
24,26020202,SMKN  2 BENGKULU UTARA,10700287,N,221,64.05,36.48,33.22,41.4,"43,79",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
25,26020203,SMKN 3 BENGKULU UTARA,10702995,N,98,68.29,37.9,32.76,45.1,"46,01",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
26,26020204,SMKN 4 BENGKULU UTARA,10702996,N,107,64.47,35.16,31.8,37.36,"42,20",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
27,26020205,SMKN 5 BENGKULU UTARA,10702997,N,197,64.02,36.22,31.43,40.71,"43,10",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
28,26020207,SMKN 6 BENGKULU UTARA,10703132,N,36,56.61,34.67,32.29,34.17,"39,44",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
29,26020208,SMKN 7 BENGKULU UTARA,10703311,N,49,57.18,31.06,29.8,34.95,"38,25",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
30,26020209,SMKN 8 BENGKULU UTARA,10703421,N,69,56.84,32.17,28.91,37.61,"38,88",26,2,20,2019,BENGKULU,KABUPATEN BENGKULU UTARA
31,26020210,SMKN 9 BENGKULU UTARA,10703513,N,42,59.14,32.95,30.89,39.23,"40,55",26,2,21,2019,BENGKULU,KABUPATEN BENGKULU UTARA
32,26020211,SMKN 10 BENGKULU UTARA,10703524,N,173,63.43,36.03,32.92,36.68,"42,27",26,2,21,2019,BENGKULU,KABUPATEN BENGKULU UTARA
33,26020212,SMKN 11 BENGKULU UTARA,69888780,N,22,65.18,38.27,31.14,35.8,"42,60",26,2,21,2019,BENGKULU,KABUPATEN BENGKULU UTARA
34,26020213,SMKN 12 BENGKULU UTARA,69966418,N,44,53.45,40.36,30.68,31.7,"39,05",26,2,21,2019,BENGKULU,KABUPATEN BENGKULU UTARA
35,26030301,SMKN 2 REJANG LEBONG,10700598,N,190,64.62,38.61,32.46,38.33,"43,51",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
36,26030302,SMKN 6 REJANG LEBONG,10700611,N,37,57.51,32.22,30.54,38.65,"39,73",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
37,26030303,SMKN 1 REJANG LEBONG,10700610,N,276,64.95,36.44,30.65,39.97,"43,00",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
38,26030304,SMKN 3 REJANG LEBONG,10702880,N,123,64.44,34.98,31.24,39.76,"42,61",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
39,26030305,SMKN 7 REJANG LEBONG,10702882,N,139,64.01,37.86,31.29,46.35,"44,88",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
40,26030306,SMKN 4 REJANG LEBONG,10702879,N,92,59.43,47.59,31.77,53.37,"48,04",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
41,26030307,SMKN 5 REJANG LEBONG,10702881,N,46,54.87,35.22,29.51,40.6,"40,05",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
42,26030308,SMK-S1 CURUP,10700674,S,14,54.43,33.29,27.14,30.71,"36,39",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
43,26030309,SMK-S2 CURUP,10700613,S,30,50.13,33.93,29.92,34.08,"37,02",26,3,30,2019,BENGKULU,KABUPATEN REJANG LEBONG
44,26030310,SMK-S3 CURUP,10700614,S,96,65.77,37.35,29.92,46.25,"44,82",26,3,31,2019,BENGKULU,KABUPATEN REJANG LEBONG
45,26030312,SMK-S5 CURUP,10700688,S,115,47.67,32.02,30.11,32.43,"35,56",26,3,31,2019,BENGKULU,KABUPATEN REJANG LEBONG
46,26030313,SMK-S6 CURUP,10700642,S,54,52.37,49.63,41.62,40.23,"45,96",26,3,31,2019,BENGKULU,KABUPATEN REJANG LEBONG
47,26030314,SMK IT RABBI RADHIYYA REJANG LEBONG,69948306,S,17,77.88,50.47,42.21,52.5,"55,77",26,3,31,2019,BENGKULU,KABUPATEN REJANG LEBONG
