No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,901021,SMK NEGERI KEHUTANAN PEKANBARU,10497348,N,56,84.0,77.75,72.01,86.53,"80,07",9,1,21,2015,RIAU,KOTA PEKANBARU
4,901101,SMK NEGERI 1 PEKANBARU,10403902,N,389,83.43,76.1,81.06,85.51,"81,53",9,1,101,2015,RIAU,KOTA PEKANBARU
6,901102,SMK NEGERI 3 PEKANBARU,10403903,N,324,65.67,54.1,42.31,82.87,"61,24",9,1,102,2015,RIAU,KOTA PEKANBARU
8,901103,SMK NEGERI 4 PEKANBARU,10403938,N,253,66.36,50.35,37.04,82.79,"59,14",9,1,103,2015,RIAU,KOTA PEKANBARU
10,901104,SMK MUHAMMADIYAH 2 PEKANBARU,10403924,S,363,68.01,59.66,55.14,84.62,"66,86",9,1,104,2015,RIAU,KOTA PEKANBARU
12,901105,SMK PGRI PEKANBARU,10404048,S,235,66.14,52.77,43.56,81.3,"60,94",9,1,105,2015,RIAU,KOTA PEKANBARU
14,901106,SMK NURUL FALAH PEKANBARU,10404045,S,182,65.88,56.38,39.37,84.59,"61,56",9,1,106,2015,RIAU,KOTA PEKANBARU
16,901107,SMK IBNUTAIMIYAH PEKANBARU,10403927,S,137,57.83,50.98,30.13,80.43,"54,84",9,1,107,2015,RIAU,KOTA PEKANBARU
18,901109,SMK EKATAMA PEKANBARU,10403937,S,63,60.09,54.17,29.05,79.51,"55,71",9,1,109,2015,RIAU,KOTA PEKANBARU
20,901110,SMK LABOR BINAAN FKIP UNRI PEKANBARU,10403919,S,145,65.26,51.37,40.02,79.53,"59,05",9,1,110,2015,RIAU,KOTA PEKANBARU
22,901111,SMK DHARMA LOKA PEKANBARU,10403932,S,138,71.13,68.77,50.96,83.04,"68,48",9,1,111,2015,RIAU,KOTA PEKANBARU
24,901112,SMK SAINTIKA PEKANBARU,10404050,S,56,58.92,43.16,30.85,80.69,"53,41",9,1,112,2015,RIAU,KOTA PEKANBARU
26,901113,SMK PERBANKAN RIAU,10404459,S,187,69.73,49.4,48.81,71.12,"59,77",9,1,113,2015,RIAU,KOTA PEKANBARU
28,901114,SMK FARMASI IKASARI YAYASAN UNRI PEKANBARU,10404458,S,220,73.74,56.18,55.35,79.98,"66,31",9,1,114,2015,RIAU,KOTA PEKANBARU
30,901115,SMK ABDURRAB PEKANBARU,10404457,S,204,63.71,52.89,44.02,93.67,"63,57",9,1,115,2015,RIAU,KOTA PEKANBARU
