No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,501101,SMK NEGERI 1 SURABAYA,20532205,N,964,70.62,55.96,48.84,76.68,"63,03",5,1,101,2015,JAWA TIMUR,KOTA SURABAYA
4,501102,SMK GEMA 45 SURABAYA,20532190,S,75,65.04,46.62,39.0,69.54,"55,05",5,1,102,2015,JAWA TIMUR,KOTA SURABAYA
6,501103,SMK WIJAYA SURABAYA,20532702,S,70,64.01,49.18,39.75,73.9,"56,71",5,1,103,2015,JAWA TIMUR,KOTA SURABAYA
8,501104,SMK GANESYA 2 SURABAYA,20532188,S,22,49.75,45.59,23.75,77.84,"49,23",5,1,104,2015,JAWA TIMUR,KOTA SURABAYA
10,501105,SMK KARTIKA 1 SURABAYA,20532174,S,167,63.52,50.83,37.99,81.99,"58,58",5,1,105,2015,JAWA TIMUR,KOTA SURABAYA
12,501106,SMK PERDANA 1 SURABAYA,20532214,S,63,64.44,40.67,52.26,80.58,"59,49",5,1,106,2015,JAWA TIMUR,KOTA SURABAYA
14,501108,SMK PGRI 7 SURABAYA,20532689,S,137,61.54,44.74,34.98,76.98,"54,56",5,1,108,2015,JAWA TIMUR,KOTA SURABAYA
16,501109,SMK WONOKROMO SURABAYA,20532695,S,63,62.4,42.9,37.62,68.82,"52,94",5,1,109,2015,JAWA TIMUR,KOTA SURABAYA
18,501110,SMK WIJAYA PUTRA SURABAYA,20532704,S,75,69.12,53.55,49.1,79.71,"62,87",5,1,110,2015,JAWA TIMUR,KOTA SURABAYA
20,501111,SMK KARTINI SURABAYA,20532176,S,46,61.22,39.2,40.16,71.25,"52,96",5,1,111,2015,JAWA TIMUR,KOTA SURABAYA
22,501112,SMK NEGERI 2 SURABAYA,20532203,N,735,61.32,54.45,46.47,73.69,"58,98",5,1,112,2015,JAWA TIMUR,KOTA SURABAYA
24,501113,SMK DHARMA BAHARI SURABAYA,20541319,S,268,54.81,41.84,29.9,73.23,"49,95",5,1,113,2015,JAWA TIMUR,KOTA SURABAYA
26,501115,SMK KARTIKA 2 SURABAYA,20532175,S,155,55.43,42.57,28.1,72.29,"49,60",5,1,115,2015,JAWA TIMUR,KOTA SURABAYA
28,501116,SMK BHAKTI SAMUDERA SURABAYA,20552202,S,114,60.33,42.23,34.98,73.14,"52,67",5,1,116,2015,JAWA TIMUR,KOTA SURABAYA
30,501117,SMK WIRA MARITIM SURABAYA,20532694,S,47,66.68,45.23,35.11,72.17,"54,80",5,1,117,2015,JAWA TIMUR,KOTA SURABAYA
32,501118,SMK INDO BARUNA SURABAYA,20532192,S,61,63.38,66.14,65.7,82.02,"69,31",5,1,118,2015,JAWA TIMUR,KOTA SURABAYA
34,501121,SMK ANTARTIKA,20532257,S,188,54.72,45.73,29.28,70.44,"50,04",5,1,121,2015,JAWA TIMUR,KOTA SURABAYA
36,501122,SMK NEGERI 3 SURABAYA,20532195,N,476,62.89,57.52,45.08,74.04,"59,88",5,1,122,2015,JAWA TIMUR,KOTA SURABAYA
38,501123,SMK PGRI 5 SURABAYA,20532688,S,39,47.03,50.46,48.14,72.03,"54,42",5,1,123,2015,JAWA TIMUR,KOTA SURABAYA
40,501124,SMK BERDIKARI 1 SURABAYA,20532252,S,95,45.28,36.48,22.53,76.41,"45,18",5,1,124,2015,JAWA TIMUR,KOTA SURABAYA
42,501125,SMK PGRI 1 SURABAYA,20532452,S,224,59.21,48.65,49.49,72.73,"57,52",5,1,125,2015,JAWA TIMUR,KOTA SURABAYA
44,501126,SMK DHARMA BHAKTI SURABAYA,20532173,S,142,51.46,42.97,34.86,75.19,"51,12",5,1,126,2015,JAWA TIMUR,KOTA SURABAYA
46,501127,SMK NEGERI 4 SURABAYA,20532196,N,418,72.96,58.91,64.81,82.15,"69,71",5,1,127,2015,JAWA TIMUR,KOTA SURABAYA
48,501128,SMK WACHID HASYIM 2 SURABAYA,20573861,S,219,66.86,46.12,38.44,78.95,"57,59",5,1,128,2015,JAWA TIMUR,KOTA SURABAYA
50,501129,SMK IKIP SURABAYA,20532191,S,158,61.63,40.33,31.77,75.88,"52,40",5,1,129,2015,JAWA TIMUR,KOTA SURABAYA
52,501130,SMK TRIGUNA BHAKTI SURABAYA,20532693,S,82,57.59,41.02,33.69,79.06,"52,84",5,1,130,2015,JAWA TIMUR,KOTA SURABAYA
54,501132,SMK KAWUNG 2 SURABAYA,20532179,S,75,71.47,46.52,44.07,77.19,"59,81",5,1,132,2015,JAWA TIMUR,KOTA SURABAYA
56,501133,SMK KAWUNG 1 SURABAYA,20532178,S,223,75.32,75.41,35.5,78.73,"66,24",5,1,133,2015,JAWA TIMUR,KOTA SURABAYA
58,501134,SMK SEJAHTERA SURABAYA,20532674,S,211,64.47,57.06,39.24,72.65,"58,36",5,1,134,2015,JAWA TIMUR,KOTA SURABAYA
60,501136,SMK PUTRA AIRLANGGA SURABAYA,20532682,S,40,49.49,36.43,23.0,78.77,"46,92",5,1,136,2015,JAWA TIMUR,KOTA SURABAYA
62,501137,SMK PGRI 10 SURABAYA,20532671,S,97,60.78,46.1,33.71,79.99,"55,15",5,1,137,2015,JAWA TIMUR,KOTA SURABAYA
64,501138,SMK MUHAMMADIYAH 1 SURABAYA,20532209,S,81,67.16,46.91,41.67,75.87,"57,90",5,1,138,2015,JAWA TIMUR,KOTA SURABAYA
66,501141,SMK NEGERI 5 SURABAYA,20532211,N,531,80.91,84.15,80.49,80.23,"81,45",5,1,141,2015,JAWA TIMUR,KOTA SURABAYA
