No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1201101,SMK NEGERI 1 BANDAR LAMPUNG,10807229,N,367,66.13,39.05,30.69,76.91,"53,20",12,1,101,2017,LAMPUNG,KOTA BANDAR LAMPUNG
2,1201103,SMK YP 57 BANDAR LAMPUNG,10807245,S,24,61.67,30.5,29.58,69.43,"47,80",12,1,103,2017,LAMPUNG,KOTA BANDAR LAMPUNG
3,1201104,SMK NEGERI 5 BANDAR LAMPUNG,10807216,N,383,62.33,35.07,28.99,70.07,"49,12",12,1,104,2017,LAMPUNG,KOTA BANDAR LAMPUNG
4,1201106,SMK PGRI 1 BANDAR LAMPUNG,10807053,S,10,67.2,39.6,22.75,72.29,"50,46",12,1,106,2017,LAMPUNG,KOTA BANDAR LAMPUNG
5,1201108,SMK TARUNA BANDAR LAMPUNG,10807238,S,41,59.22,32.98,26.22,72.33,"47,69",12,1,108,2017,LAMPUNG,KOTA BANDAR LAMPUNG
6,1201109,SMK GAJAH MADA BANDAR LAMPUNG,10807046,S,232,61.8,35.79,28.43,77.42,"50,86",12,1,109,2017,LAMPUNG,KOTA BANDAR LAMPUNG
7,1201110,SMK YAPENA BANDAR LAMPUNG,10807243,S,39,60.62,30.72,27.56,76.22,"48,78",12,1,110,2017,LAMPUNG,KOTA BANDAR LAMPUNG
8,1201111,SMK PERSADA BANDAR LAMPUNG,10807052,S,87,62.0,33.1,27.24,73.15,"48,87",12,1,111,2017,LAMPUNG,KOTA BANDAR LAMPUNG
9,1201113,SMK NEGERI 2 BANDAR LAMPUNG,10807213,N,513,66.82,41.2,36.54,76.17,"55,18",12,1,113,2017,LAMPUNG,KOTA BANDAR LAMPUNG
10,1201119,SMK PELAYARAN SATRIA BAHARI BANDAR LAMPUNG,10807073,S,42,55.43,34.57,26.25,72.55,"47,20",12,1,119,2017,LAMPUNG,KOTA BANDAR LAMPUNG
11,1201121,SMK SATU NUSA 3 BANDAR LAMPUNG,10807232,S,43,59.12,28.28,24.36,70.03,"45,45",12,1,121,2017,LAMPUNG,KOTA BANDAR LAMPUNG
12,1201122,SMK 2 MEI BANDAR LAMPUNG,10807072,S,463,64.22,37.96,33.32,70.27,"51,44",12,1,122,2017,LAMPUNG,KOTA BANDAR LAMPUNG
13,1201123,SMK BHINEKA BANDAR LAMPUNG,10807042,S,18,51.67,26.89,21.81,68.82,"42,30",12,1,123,2017,LAMPUNG,KOTA BANDAR LAMPUNG
14,1201124,SMK BHAKTI UTAMA BANDAR LAMPUNG,10807041,S,121,56.07,29.72,26.63,69.51,"45,48",12,1,124,2017,LAMPUNG,KOTA BANDAR LAMPUNG
15,1201126,SMK TAMAN KARYA TANJUNGKARANG,10807236,S,41,58.93,34.15,30.3,69.0,"48,10",12,1,126,2017,LAMPUNG,KOTA BANDAR LAMPUNG
