No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1301001,SMK NEGERI 1 PONTIANAK,30105243,N,257,64.96,38.13,36.12,76.37,"53,90",13,1,1,2017,KALIMANTAN BARAT,KOTA PONTIANAK
2,1301002,SMK NEGERI 2 PONTIANAK,30105232,N,237,60.63,33.13,30.56,69.68,"48,50",13,1,2,2017,KALIMANTAN BARAT,KOTA PONTIANAK
3,1301003,SMK NEGERI 3 PONTIANAK,30105231,N,374,68.9,46.13,41.11,79.31,"58,86",13,1,3,2017,KALIMANTAN BARAT,KOTA PONTIANAK
4,1301004,SMK NEGERI 4 PONTIANAK,30105230,N,424,63.87,37.71,32.29,69.36,"50,81",13,1,4,2017,KALIMANTAN BARAT,KOTA PONTIANAK
5,1301005,SMK NEGERI 5 PONTIANAK,30105219,N,168,67.11,43.19,34.05,79.32,"55,92",13,1,5,2017,KALIMANTAN BARAT,KOTA PONTIANAK
6,1301006,SMK NEGERI 6 PONTIANAK,30105220,N,164,63.09,38.01,34.48,73.68,"52,32",13,1,6,2017,KALIMANTAN BARAT,KOTA PONTIANAK
7,1301007,SMK NEGERI 7 PONTIANAK,30107398,N,232,66.78,38.16,34.48,69.33,"52,19",13,1,7,2017,KALIMANTAN BARAT,KOTA PONTIANAK
8,1301008,SMK ABDI AGAPE PONTIANAK,30105194,S,107,62.09,38.93,32.45,71.33,"51,20",13,1,8,2017,KALIMANTAN BARAT,KOTA PONTIANAK
9,1301009,SMK BHINEKA TUNGGAL IKA PONTIANAK,30105196,S,51,60.78,34.55,34.95,70.65,"50,23",13,1,9,2017,KALIMANTAN BARAT,KOTA PONTIANAK
10,1301010,SMK BINA UTAMA PONTIANAK,30105197,S,98,60.14,34.22,30.08,66.66,"47,78",13,1,10,2017,KALIMANTAN BARAT,KOTA PONTIANAK
11,1301011,SMK BOEDI OETOMO PONTIANAK,30105198,S,18,54.22,32.44,26.94,67.67,"45,32",13,1,11,2017,KALIMANTAN BARAT,KOTA PONTIANAK
12,1301012,SMK CINTA BUMI KHATULISTIWA PONTIANAK,30105199,S,28,60.14,40.14,28.13,74.89,"50,83",13,1,12,2017,KALIMANTAN BARAT,KOTA PONTIANAK
13,1301013,SMK ETHIKA PONTIANAK,30105200,S,14,48.62,29.86,24.38,66.6,"42,37",13,1,13,2017,KALIMANTAN BARAT,KOTA PONTIANAK
14,1301014,SMK IMMANUEL PONTIANAK,30105216,S,197,75.71,67.89,66.75,78.77,"72,28",13,1,14,2017,KALIMANTAN BARAT,KOTA PONTIANAK
15,1301015,SMK KOPERASI PONTIANAK,30105202,S,84,64.71,39.48,28.33,79.32,"52,96",13,1,15,2017,KALIMANTAN BARAT,KOTA PONTIANAK
16,1301016,SMK MUHAMMADIYAH PONTIANAK,30105233,S,95,60.19,30.44,27.71,77.0,"48,84",13,1,16,2017,KALIMANTAN BARAT,KOTA PONTIANAK
17,1301017,SMK PGRI PONTIANAK,30105235,S,73,62.49,33.37,31.64,73.93,"50,36",13,1,17,2017,KALIMANTAN BARAT,KOTA PONTIANAK
18,1301019,SMK PUTRA KHATULISTIWA 1 PONTIANAK,30105238,S,93,59.94,31.89,29.44,69.25,"47,63",13,1,19,2017,KALIMANTAN BARAT,KOTA PONTIANAK
19,1301020,SMK RAHADI OSMAN PONTIANAK,30105239,S,6,62.33,29.67,20.83,67.85,"45,17",13,1,20,2017,KALIMANTAN BARAT,KOTA PONTIANAK
20,1301021,SMK SANTA MARIA PONTIANAK,30105240,S,49,73.39,63.96,42.5,76.51,"64,09",13,1,21,2017,KALIMANTAN BARAT,KOTA PONTIANAK
21,1301023,SMK LKIA PONTIANAK,30105217,S,131,67.69,48.43,40.0,79.25,"58,84",13,1,23,2017,KALIMANTAN BARAT,KOTA PONTIANAK
22,1301024,SMK YPK PONTIANAK,30105242,S,57,65.16,40.0,31.54,72.52,"52,31",13,1,24,2017,KALIMANTAN BARAT,KOTA PONTIANAK
23,1301025,SMK MANDIRI PONTIANAK,30105218,S,88,59.86,33.93,27.53,72.75,"48,52",13,1,25,2017,KALIMANTAN BARAT,KOTA PONTIANAK
24,1301026,SMK AL-MADANI PONTIANAK,30105195,S,77,63.84,34.96,30.81,67.3,"49,23",13,1,26,2017,KALIMANTAN BARAT,KOTA PONTIANAK
25,1301027,SMTI PONTIANAK,30108179,N,195,67.87,42.0,36.42,67.25,"53,39",13,1,27,2017,KALIMANTAN BARAT,KOTA PONTIANAK
26,1301028,SMK NEGERI 9 PONTIANAK,30110024,N,21,63.33,36.19,31.55,72.16,"50,81",13,1,28,2017,KALIMANTAN BARAT,KOTA PONTIANAK
27,1301038,SMK PELAYARAN PEMBANGUNAN,30108178,S,12,55.33,32.0,32.92,72.9,"48,29",13,1,38,2017,KALIMANTAN BARAT,KOTA PONTIANAK
28,1301039,SMK NEGERI 8 PONTIANAK,30109745,N,139,61.81,36.2,29.23,73.55,"50,20",13,1,39,2017,KALIMANTAN BARAT,KOTA PONTIANAK
29,1301040,SMK MUHAMMADIYAH 2 PONTIANAK,69757904,S,33,63.21,36.12,30.38,75.91,"51,41",13,1,40,2017,KALIMANTAN BARAT,KOTA PONTIANAK
30,1301041,SMK KESEHATAN REFORMASI,69947508,S,112,63.36,34.77,27.39,69.68,"48,80",13,1,41,2017,KALIMANTAN BARAT,KOTA PONTIANAK
31,1302001,SMK NEGERI 1 SINGKAWANG,30105519,N,288,63.53,33.79,31.53,69.34,"49,55",13,2,1,2017,KALIMANTAN BARAT,KOTA SINGKAWANG
