No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1601001,SMK NEGERI 1 SAMARINDA,30401089,N,397,74.08,56.62,42.7,77.37,"62,69",16,1,1,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
2,1601002,SMK NEGERI 2 SAMARINDA,30401081,N,402,65.93,44.98,35.11,73.13,"54,79",16,1,2,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
3,1601003,SMK NEGERI 3 SAMARINDA,30401080,N,301,61.96,41.53,31.13,73.42,"52,01",16,1,3,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
4,1601004,SMK NEGERI 4 SAMARINDA,30401079,N,333,71.47,51.44,42.67,81.37,"61,74",16,1,4,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
5,1601005,SMK NEGERI 5 SAMARINDA,30401071,N,349,67.47,44.54,31.74,75.44,"54,80",16,1,5,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
6,1601006,SMK NEGERI 6 SAMARINDA,30401072,N,199,62.01,40.44,28.92,72.01,"50,85",16,1,6,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
7,1601007,SMK NEGERI 7 SAMARINDA,30403017,N,302,71.29,59.17,40.12,75.9,"61,62",16,1,7,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
8,1601008,SMK NEGERI 8 SAMARINDA,30404138,N,322,62.45,40.17,30.17,73.7,"51,62",16,1,8,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
9,1601009,SMK NEGERI 9 SAMARINDA,30404605,N,174,61.41,37.32,29.25,77.01,"51,25",16,1,9,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
10,1601010,SMK NEGERI 10 SAMARINDA,30404272,N,135,61.94,39.41,29.59,69.89,"50,21",16,1,10,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
11,1601011,SMK NEGERI 11 SAMARINDA,30405661,N,130,60.03,35.48,33.94,67.9,"49,34",16,1,11,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
12,1601012,SMK MUHAMMADIYAH 1 SAMARINDA,30401086,S,80,60.53,39.18,31.66,64.84,"49,05",16,1,12,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
13,1601013,SMK MUHAMMADIYAH 2 SAMARINDA,30401087,S,32,69.94,50.38,33.83,74.48,"57,16",16,1,13,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
14,1601016,SMK COKROAMINOTO SAMARINDA,30401069,S,22,58.36,39.0,32.73,71.4,"50,37",16,1,16,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
15,1601019,SMK PEMUDA SAMARINDA,30401075,S,89,58.29,38.52,27.61,68.66,"48,27",16,1,19,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
16,1601020,SMK NURI SAMARINDA,30401073,S,38,63.79,36.68,29.93,69.36,"49,94",16,1,20,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
17,1601021,SMK KATOLIK 2 WR.SOEPRATMAN NO.012 SAMARINDA,30404129,S,30,61.93,47.93,32.25,72.96,"53,77",16,1,21,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
18,1601022,SMK CENDANA DDI SAMARINDA,30403014,S,12,59.0,44.33,29.58,72.38,"51,32",16,1,22,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
