No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2701001,SMK NEGERI 1 KOTA TERNATE,60200780,N,213,59.27,43.35,28.51,75.42,"51,64",27,1,1,2016,MALUKU UTARA,KOTA TERNATE
2,2701002,SMK NEGERI 2 KOTA TERNATE,60200779,N,270,44.43,35.2,21.46,64.73,"41,46",27,1,2,2016,MALUKU UTARA,KOTA TERNATE
3,2701003,SMK NEGERI 3 KOTA TERNATE,60200778,N,42,55.81,56.9,52.86,88.34,"63,48",27,1,3,2016,MALUKU UTARA,KOTA TERNATE
4,2701005,SMK PUTRA BAHARI KOTA TERNATE,60200775,S,199,53.1,52.35,37.0,76.91,"54,84",27,1,5,2016,MALUKU UTARA,KOTA TERNATE
5,2701006,SMK NEGERI 4 KOTA TERNATE,60200776,N,30,45.27,31.47,23.83,81.91,"45,62",27,1,6,2016,MALUKU UTARA,KOTA TERNATE
6,2701007,SMK PEMBANGUNAN KOTA TERNATE,60202338,S,21,56.0,35.33,25.71,67.96,"46,25",27,1,7,2016,MALUKU UTARA,KOTA TERNATE
7,2701008,SMK NEGERI 5 KOTA TERNATE,60200784,N,73,53.45,36.08,28.6,74.0,"48,03",27,1,8,2016,MALUKU UTARA,KOTA TERNATE
8,2701009,SMK BINA INFORMATIKA KOTA TERNATE,60203653,S,112,45.68,36.77,21.05,77.21,"45,18",27,1,9,2016,MALUKU UTARA,KOTA TERNATE
9,2701010,SMK NUKILA KOTA TERNATE,69786504,S,8,54.0,57.0,40.94,86.55,"59,62",27,1,10,2016,MALUKU UTARA,KOTA TERNATE
10,2702001,SMK NEGERI 1 TIDORE KEPULAUAN,60200947,N,166,51.11,52.23,42.92,75.09,"55,34",27,2,1,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
11,2702002,SMK NEGERI 3 TIDORE KEPULAUAN,60200948,N,75,60.67,74.64,57.87,85.77,"69,74",27,2,2,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
12,2702003,SMK MUHAMMADIYAH KOTA TIDORE KEPULAUAN,60202077,S,35,53.03,41.09,48.14,0.0,"35,57",27,2,3,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
13,2702004,SMK NEGERI 2 TIDORE KEPULAUAN,60202078,N,17,42.59,60.0,40.44,76.08,"54,78",27,2,4,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
14,2702005,SMK NEGERI 4 TIDORE KEPULAUAN,60202364,N,20,68.4,60.5,48.5,79.94,"64,34",27,2,5,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
15,2702006,SMK NEGERI 5 TIDORE KEPULAUAN,60203601,N,20,53.5,39.5,49.75,82.85,"56,40",27,2,6,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
16,2702007,SMK NEGERI 6 TIDORE KEPULAUAN,69786335,N,10,59.2,66.4,41.75,92.22,"64,89",27,2,7,2016,MALUKU UTARA,KOTA TIDORE KEPULAUAN
17,2703001,SMK NEGERI 4 HALMAHERA BARAT,60201996,N,19,48.21,32.0,23.82,71.37,"43,85",27,3,1,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
18,2703002,SMK NEGERI 1 HALMAHERA BARAT,60202318,N,31,43.61,34.65,20.0,68.13,"41,60",27,3,2,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
19,2703003,SMK NEGERI 2 HALMAHERA BARAT,60201997,N,13,47.23,28.31,22.31,69.82,"41,92",27,3,3,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
20,2703004,SMK BHAKTI PERSADA JAILOLO,60202325,S,25,49.6,31.92,23.6,74.29,"44,85",27,3,4,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
21,2703005,SMK NEGERI 5 HALMAHERA BARAT,60203631,N,12,72.0,61.83,68.75,68.78,"67,84",27,3,5,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
22,2703006,SMK EKLESIA JAILOLO,60202797,S,56,59.96,84.29,38.88,83.93,"66,77",27,3,6,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
23,2703007,SMK NEGERI 3 HALMAHERA BARAT,60203686,N,10,42.4,39.0,21.5,69.02,"42,98",27,3,7,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
24,2703008,SMK NEGERI 7 HALMAHERA BARAT,60203641,N,25,50.08,33.52,30.9,66.17,"45,17",27,3,8,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
25,2703009,SMK NEGERI 6 HALMAHERA BARAT,60203639,N,13,53.85,40.15,26.92,75.82,"49,19",27,3,9,2016,MALUKU UTARA,KABUPATEN HALMAHERA BARAT
