No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1901101,SMK NEGERI 2 MAKASSAR,40311966,N,275,56.68,42.47,27.06,70.35,"49,14",19,1,101,2016,SULAWESI SELATAN,KOTA MAKASSAR
2,1901102,SMK PERTIWI NUSANTARA MAKASSAR,40313227,S,25,46.16,58.16,57.7,64.95,"56,74",19,1,102,2016,SULAWESI SELATAN,KOTA MAKASSAR
3,1901103,SMK ILHAM MAKASSAR,40307401,S,28,64.5,69.5,64.91,75.49,"68,60",19,1,103,2016,SULAWESI SELATAN,KOTA MAKASSAR
4,1901106,SMK YPLP PGRI 2 MAKASSAR,40311982,S,23,60.78,78.35,83.15,76.79,"74,77",19,1,106,2016,SULAWESI SELATAN,KOTA MAKASSAR
5,1901107,SMK PERSADA 1 MAKASSAR,40307380,S,30,52.0,55.67,52.17,71.43,"57,82",19,1,107,2016,SULAWESI SELATAN,KOTA MAKASSAR
6,1901108,SMK GUNUNG SARI 1 MAKASSAR,40307399,S,40,46.55,53.7,25.56,69.55,"48,84",19,1,108,2016,SULAWESI SELATAN,KOTA MAKASSAR
7,1901109,SMK INFORMATIKA KOMPUTER MAHARDIKA MAKASSAR,40307385,S,21,60.67,47.43,25.24,70.49,"50,96",19,1,109,2016,SULAWESI SELATAN,KOTA MAKASSAR
8,1901110,SMK NEGERI 3 MAKASSAR,40311967,N,247,55.47,42.87,25.78,72.19,"49,08",19,1,110,2016,SULAWESI SELATAN,KOTA MAKASSAR
9,1901112,SMK TECHNO TERAPAN MAKASSAR,40311977,S,231,55.27,72.93,73.4,72.49,"68,52",19,1,112,2016,SULAWESI SELATAN,KOTA MAKASSAR
10,1901113,SMK TEKNOLOGI TRI TUNGGAL 45 MAKASSAR,40313576,S,72,58.31,56.97,37.74,69.08,"55,53",19,1,113,2016,SULAWESI SELATAN,KOTA MAKASSAR
11,1901115,SMK LPP YBW-UMI1 MAKASSAR,40313292,S,32,44.56,35.88,24.69,66.6,"42,93",19,1,115,2016,SULAWESI SELATAN,KOTA MAKASSAR
12,1901116,SMK WAHYU 2 MAKASSAR,40313461,S,23,44.78,60.43,69.46,73.51,"62,05",19,1,116,2016,SULAWESI SELATAN,KOTA MAKASSAR
13,1901117,SMK DH. PEPABRI MAKASSAR,40311960,S,15,52.93,69.73,63.0,63.92,"62,40",19,1,117,2016,SULAWESI SELATAN,KOTA MAKASSAR
14,1901118,SMK NASIONAL MAKASSAR,40311964,S,146,52.95,71.22,64.88,72.11,"65,29",19,1,118,2016,SULAWESI SELATAN,KOTA MAKASSAR
15,1901119,SMK NEGERI 5 MAKASSAR,40311969,N,374,56.11,55.02,37.08,76.38,"56,15",19,1,119,2016,SULAWESI SELATAN,KOTA MAKASSAR
16,1901120,SMK MUHAMMADIYAH 4 TALLO MAKASSAR,40307389,S,80,44.73,45.85,30.13,65.86,"46,64",19,1,120,2016,SULAWESI SELATAN,KOTA MAKASSAR
17,1901122,SMK KEBANGSAAN INDONESIA MAKASSAR,40307391,S,42,41.95,50.14,43.75,69.37,"51,30",19,1,122,2016,SULAWESI SELATAN,KOTA MAKASSAR
