No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1701001,SMK NEGERI 1 MANADO,40102757,N,543,61.64,56.1,29.75,74.98,"55,62",17,1,1,2016,SULAWESI UTARA,KOTA MANADO
2,1701002,SMK NEGERI 2 MANADO,40102758,N,297,51.45,38.58,22.57,69.81,"45,60",17,1,2,2016,SULAWESI UTARA,KOTA MANADO
3,1701003,SMK NEGERI 3 MANADO,40102772,N,319,55.35,47.79,32.47,71.92,"51,88",17,1,3,2016,SULAWESI UTARA,KOTA MANADO
4,1701004,SMK NEGERI 4 MANADO,40102773,N,87,47.13,37.72,23.28,72.81,"45,24",17,1,4,2016,SULAWESI UTARA,KOTA MANADO
5,1701005,SMK NEGERI 5 MANADO,40102774,N,183,55.44,45.46,30.7,74.34,"51,49",17,1,5,2016,SULAWESI UTARA,KOTA MANADO
6,1701006,SMK KATOLIK XAVERIUS MANADO,40102771,S,114,55.09,42.28,27.21,73.21,"49,45",17,1,6,2016,SULAWESI UTARA,KOTA MANADO
7,1701007,SMK KRISTEN ELFATAH MANADO,40102760,S,87,50.6,58.51,46.81,70.92,"56,71",17,1,7,2016,SULAWESI UTARA,KOTA MANADO
8,1701008,SMK KRISTEN GETSEMANI MANADO,40102759,S,75,50.11,52.67,35.73,69.69,"52,05",17,1,8,2016,SULAWESI UTARA,KOTA MANADO
9,1701009,SMK MALESUNG MANADO,40102749,S,14,40.71,43.71,22.32,70.11,"44,21",17,1,9,2016,SULAWESI UTARA,KOTA MANADO
10,1701010,SMK PERGUNAS MANADO,40102753,S,21,41.71,56.86,40.6,70.96,"52,53",17,1,10,2016,SULAWESI UTARA,KOTA MANADO
11,1701011,SMK PGRI MANADO,40102755,S,62,40.9,62.55,48.63,77.1,"57,30",17,1,11,2016,SULAWESI UTARA,KOTA MANADO
12,1701012,SMK AL KHAIRAT MANADO,40102765,S,45,49.38,33.69,24.61,67.24,"43,73",17,1,12,2016,SULAWESI UTARA,KOTA MANADO
13,1701013,SMK PURNA BAHARI MANADO,40102756,S,75,48.61,36.61,22.2,76.58,"46,00",17,1,13,2016,SULAWESI UTARA,KOTA MANADO
14,1701014,SMK YAPIM MANADO,40102769,S,87,41.59,32.48,22.67,72.72,"42,37",17,1,14,2016,SULAWESI UTARA,KOTA MANADO
15,1701016,SMK ASSALAM MANADO,40102766,S,34,52.88,39.76,31.47,74.57,"49,67",17,1,16,2016,SULAWESI UTARA,KOTA MANADO
16,1701018,SMK YPKM MANADO,40102748,S,42,47.48,44.43,35.48,68.0,"48,85",17,1,18,2016,SULAWESI UTARA,KOTA MANADO
17,1701019,SMK HARAPAN GENERASI MANADO,40102767,S,27,55.7,42.67,21.57,76.15,"49,02",17,1,19,2016,SULAWESI UTARA,KOTA MANADO
