No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,1401101,SMK NEGERI 1 PALANGKA RAYA,30203494,N,309,62.08,43.97,28.37,77.43,"52,96",14,1,101,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
4,1401102,SMK NEGERI 2 PALANGKA RAYA,30203492,N,193,64.49,42.43,32.56,75.85,"53,83",14,1,102,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
6,1401103,SMK NEGERI 3 PALANGKA RAYA,30203497,N,186,68.15,46.36,33.8,72.52,"55,21",14,1,103,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
8,1401104,SMK NEGERI 4 PALANGKA RAYA,30203491,N,62,53.19,36.66,23.75,81.71,"48,83",14,1,104,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
10,1401105,SMK ISEN MULANG PALANGKARAYA,30203498,S,23,60.74,36.35,27.83,72.67,"49,40",14,1,105,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
12,1401106,SMK YPSEI PALANGKARAYA,30203499,S,29,53.69,36.61,23.1,71.96,"46,34",14,1,106,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
14,1401107,SMK BETHEL PALANGKA RAYA,30203495,S,5,52.86,37.12,26.0,88.8,"51,20",14,1,107,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
16,1401109,SMK AL ISLAH PALANGKA RAYA,30203496,S,26,55.55,40.3,25.1,73.67,"48,66",14,1,109,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
18,1401110,SMK KARSA MULYA PALANGKA RAYA,30203493,S,92,54.87,37.1,25.82,80.34,"49,53",14,1,110,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
20,1401111,SMK KRISTEN PALANGKA RAYA,30203709,S,4,32.65,33.3,21.88,71.81,"39,91",14,1,111,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
22,1401112,SMK NEGERI 5 PALANGKA RAYA,30204404,N,11,55.05,60.17,43.18,73.45,"57,96",14,1,112,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
24,1401113,SMK NEGERI 7 PALANGKA RAYA,30203708,N,22,59.3,39.44,31.36,79.06,"52,29",14,1,113,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
26,1401114,SMK NEGERI 8 PALANGKA RAYA,30203707,N,20,49.57,35.66,21.88,78.71,"46,46",14,1,114,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
28,1401115,SMK NEGERI 6 PALANGKA RAYA,30204405,N,12,63.08,38.29,42.92,77.26,"55,39",14,1,115,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
30,1401116,SMK BUDI MULIA PALANGKA RAYA,30208771,S,16,62.27,37.01,26.41,80.25,"51,49",14,1,116,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
32,1401117,SMK KESEHATAN BORNEO BHAKTI HUSADA,69762596,S,33,64.14,38.68,46.97,77.3,"56,77",14,1,117,2015,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
34,1402101,SMK NEGERI 1 PANGKALAN BUN,30201843,N,225,70.89,53.5,40.26,73.95,"59,65",14,2,101,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
36,1402102,SMK HARAPAN PANGKALAN BUN,30201844,S,88,55.23,36.37,27.27,76.09,"48,74",14,2,102,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
38,1402103,SMK PUTRA PANGKALAN BUN,30201842,S,96,47.08,36.82,23.46,73.85,"45,30",14,2,103,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
40,1402104,SMK NEGERI 2 PANGKALAN BUN,30203649,N,206,54.74,39.15,27.23,77.58,"49,68",14,2,104,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
42,1402105,SMK NEGERI 1 KUMAI,30203688,N,37,60.91,34.96,26.35,73.13,"48,84",14,2,105,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
44,1402107,SMK MUHAMMADIYAH PANGKALAN BUN,30203689,S,75,63.33,37.55,30.2,73.96,"51,26",14,2,107,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
46,1402108,SMK NEGERI 3 PANGKALAN BUN,30204258,N,45,54.86,44.92,28.22,82.85,"52,71",14,2,108,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
48,1402109,SMK NEGERI 1 PANGKALAN LADA,30204257,N,122,64.67,52.29,52.36,77.01,"61,58",14,2,109,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
50,1402110,SMK NEGERI 1 PANGKALAN BANTENG,30204256,N,153,61.17,37.43,31.26,78.62,"52,12",14,2,110,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
52,1402111,SMK NEGERI 1 KOTAWARINGIN LAMA,30205022,N,52,63.41,52.31,38.85,74.49,"57,27",14,2,111,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
54,1402112,SMK BHAKTI INDONESIA MEDIKA,30205288,S,152,65.78,43.51,34.92,72.72,"54,23",14,2,112,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
56,1402113,SMK NEGERI 2 KUMAI,69753947,N,29,57.64,36.3,27.76,72.68,"48,60",14,2,113,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
58,1403101,SMK NEGERI 1 SAMPIT,30201436,N,314,63.73,43.69,32.06,74.76,"53,56",14,3,101,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
60,1403102,SMK NEGERI 2 SAMPIT,30201435,N,266,58.91,38.38,32.97,67.49,"49,44",14,3,102,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
62,1403103,SMK PGRI SAMPIT,30201433,S,128,61.42,56.62,44.84,73.93,"59,20",14,3,103,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
64,1403104,SMK SANTO YOSEP SAMPIT,30201400,S,28,57.42,50.73,37.77,75.6,"55,38",14,3,104,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
66,1403105,SMK BUKIT SANTUAI,30205421,N,11,46.37,35.93,30.45,74.75,"46,88",14,3,105,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
68,1403106,SMK MUHAMMADIYAH SAMPIT,30204095,S,71,69.22,75.18,67.68,73.49,"71,39",14,3,106,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
70,1403107,SMK AL-FAJAR PARENGGEAN,30204670,S,54,56.62,49.79,54.12,72.97,"58,38",14,3,107,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
72,1403108,SMK NEGERI 1 PULAU HANAUT,30204094,N,37,67.91,52.93,54.12,76.55,"62,88",14,3,108,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
74,1403109,SMK NEGERI 1 MENTAYA HILIR SELATAN,30204668,N,45,59.49,35.38,27.44,73.5,"48,95",14,3,109,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
76,1403110,SMK NEGERI 1 MENTAYA HULU,30204658,N,31,72.09,60.89,45.81,77.21,"64,00",14,3,110,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
78,1403111,SMK NEGERI 1 ANTANG KALANG,30204254,N,66,74.13,64.8,64.39,74.62,"69,49",14,3,111,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
80,1403112,SMK BHAKTI MULYA SAMPIT,30204253,S,21,50.56,39.2,35.0,77.85,"50,65",14,3,112,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
82,1403113,SMK NEGERI 4 SAMPIT,30201384,N,58,56.36,40.4,27.37,72.26,"49,10",14,3,113,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
84,1403115,SMK PARENTAS PEMANTANG,30204699,S,29,39.59,70.88,61.55,65.72,"59,44",14,3,115,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
86,1403116,SMK NEGERI 3 SAMPIT,30204660,N,20,67.14,38.76,32.75,75.87,"53,63",14,3,116,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
88,1403117,SMK NEGERI 2 MENTAYA HULU,30204669,N,33,58.2,50.94,52.8,73.51,"58,86",14,3,117,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
90,1403118,SMK NEGERI 1 TELAWANG,30204926,N,63,69.91,53.37,55.95,78.46,"64,42",14,3,118,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
92,1403119,SMK AMBARWATI SAMPIT,30201437,S,10,81.0,62.65,61.75,76.6,"70,50",14,3,119,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
94,1403120,SMK NEGERI 1 CEMPAGA,30205128,N,77,57.14,35.75,25.84,73.55,"48,07",14,3,120,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
96,1403121,SMK NEGERI 1 KOTA BESI,30205228,N,98,62.34,39.42,27.53,72.71,"50,50",14,3,121,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
98,1403122,SMK GUNA JAYA ANTANG KALANG,30305273,S,42,67.78,53.15,50.89,76.16,"62,00",14,3,122,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
100,1403123,SMK NEGERI 1 TELUK SAMPIT,69756306,N,39,54.29,46.15,53.72,73.38,"56,89",14,3,123,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
102,1403124,SMK BEST AGRO PARENGGEAN,30208938,S,48,75.82,62.66,63.54,85.53,"71,89",14,3,124,2015,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
104,1404101,SMK NEGERI 1 KUALA KAPUAS,30205083,N,202,56.05,38.34,27.48,77.59,"49,87",14,4,101,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
106,1404102,SMK NEGERI 2 KUALA KAPUAS,30203615,N,26,67.09,49.62,45.96,79.38,"60,51",14,4,102,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
108,1404103,SMK NEGERI 3 KUALA KAPUAS,30200265,N,138,57.75,36.15,26.12,75.11,"48,78",14,4,103,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
110,1404104,SMK KRISTEN KUALA KAPUAS,30200297,S,39,57.46,37.95,63.08,73.92,"58,10",14,4,104,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
112,1404105,SMK GKE MANDOMAI,30204809,S,22,62.73,70.05,61.59,70.93,"66,33",14,4,105,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
114,1404106,SMK NEGERI 1 KAPUAS MURUNG,30200263,N,40,67.3,65.28,56.75,70.66,"65,00",14,4,106,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
116,1404107,SMK NEGERI 1 MANTANGAI,30200264,N,49,60.83,39.0,55.56,73.66,"57,26",14,4,107,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
118,1404108,SMK NEGERI 2 KAPUAS MURUNG,30204822,N,65,76.49,56.19,51.27,74.94,"64,72",14,4,108,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
120,1404109,SMK NEGERI 4 KUALA KAPUAS,30204823,N,28,67.98,62.1,63.57,73.4,"66,76",14,4,109,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
122,1404110,SMK BETHEL PULAU KALADAN,60726669,S,12,64.06,55.86,35.21,77.52,"58,16",14,4,110,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
124,1404111,SMK NEGERI 1 PASAK TALAWANG,69880236,N,7,44.0,36.3,21.79,64.96,"41,76",14,4,111,2015,KALIMANTAN TENGAH,KABUPATEN KAPUAS
126,1405101,SMK NEGERI 1 BUNTOK,30200788,N,196,51.24,51.12,36.19,79.41,"54,49",14,5,101,2015,KALIMANTAN TENGAH,KABUPATEN BARITO SELATAN
128,1405102,SMK NEGERI 2 BUNTOK,30204072,N,73,72.5,50.04,64.86,78.7,"66,53",14,5,102,2015,KALIMANTAN TENGAH,KABUPATEN BARITO SELATAN
130,1406101,SMK NEGERI 1 MUARA TEWEH,30203975,N,316,74.44,73.68,72.8,78.58,"74,88",14,6,101,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
132,1406102,SMK NEGERI 2 MUARA TEWEH,30200957,N,101,59.97,51.33,51.34,67.74,"57,60",14,6,102,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
134,1406104,SMK NEGERI 1 BUKIT SAWIT,30203973,N,60,70.22,62.44,66.0,74.91,"68,39",14,6,104,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
136,1406105,SMK NEGERI 1 GUNUNG PUREI,30203974,N,18,56.93,51.69,44.72,80.69,"58,51",14,6,105,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
138,1406106,SMKN KECIL TEWEH TENGAH,30203971,N,14,61.49,63.69,57.68,74.36,"64,31",14,6,106,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
140,1406107,SMKN KECIL TEWEH TIMUR,30203972,N,3,75.0,64.83,75.83,78.93,"73,65",14,6,107,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
142,1406108,SMK KESEHATAN MULIA HUSADA,30208732,S,12,74.5,74.01,72.29,75.51,"74,08",14,6,108,2015,KALIMANTAN TENGAH,KABUPATEN BARITO UTARA
144,1407101,SMK NEGERI 1 SUKAMARA,30203892,N,101,59.66,53.56,43.74,75.9,"58,22",14,7,101,2015,KALIMANTAN TENGAH,KABUPATEN SUKAMARA
146,1407102,SMK NEGERI 1 JELAI,30204474,N,25,60.89,67.34,66.9,71.51,"66,66",14,7,102,2015,KALIMANTAN TENGAH,KABUPATEN SUKAMARA
148,1407103,SMK NEGERI 1 PERMATA KECUBUNG,30205489,N,11,66.88,56.13,57.05,77.01,"64,27",14,7,103,2015,KALIMANTAN TENGAH,KABUPATEN SUKAMARA
150,1408101,SMK NEGERI 1 BULIK,30202967,N,114,57.14,56.59,25.31,81.51,"55,14",14,8,101,2015,KALIMANTAN TENGAH,KABUPATEN LAMANDAU
152,1408102,SMK NEGERI 2 BULIK,30202966,N,35,66.41,45.59,48.79,77.69,"59,62",14,8,102,2015,KALIMANTAN TENGAH,KABUPATEN LAMANDAU
154,1409101,SMK NEGERI 1 SERUYAN,30203084,N,82,60.12,38.73,28.2,75.14,"50,55",14,9,101,2015,KALIMANTAN TENGAH,KABUPATEN SERUYAN
156,1409102,SMK MIFTAHUSSALAM HANAU,30203845,S,74,73.15,39.51,36.22,72.32,"55,30",14,9,102,2015,KALIMANTAN TENGAH,KABUPATEN SERUYAN
158,1409103,SMK NEGERI 1 HANAU,30204483,N,108,59.0,39.6,29.21,80.4,"52,05",14,9,103,2015,KALIMANTAN TENGAH,KABUPATEN SERUYAN
160,1409104,SMK KERTAPATI,30204073,S,24,63.56,48.38,43.65,75.93,"57,88",14,9,104,2015,KALIMANTAN TENGAH,KABUPATEN SERUYAN
162,1409105,SMKN NEGERI 1 DANAU SEMBULUH,30204482,N,40,61.85,43.12,27.88,73.7,"51,64",14,9,105,2015,KALIMANTAN TENGAH,KABUPATEN SERUYAN
164,1410101,SMK NEGERI 1 SANAMAN MANTIKEI,30204168,N,51,59.32,44.6,45.2,70.51,"54,91",14,10,101,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
166,1410102,SMK NEGERI 1 KATINGAN HILIR,30202748,N,121,63.25,49.63,49.57,75.93,"59,60",14,10,102,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
168,1410103,SMK NEGERI 1 MENDAWAI,30204161,N,45,59.44,47.04,36.67,81.37,"56,13",14,10,103,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
170,1410104,SMK GKE AGRI KARYA BHAKTI TUMBANG LAHANG,30204164,S,11,71.38,76.55,59.32,74.05,"70,33",14,10,104,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
172,1410105,SMK MUHAMMADIYAH KATINGAN TENGAH,30204233,S,14,81.99,50.79,46.61,78.17,"64,39",14,10,105,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
174,1410106,SMK TARUNG RIWUT,30204236,S,27,61.33,54.36,38.43,78.92,"58,26",14,10,106,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
176,1410107,SMK NEGERI 2 KATINGANG HILIR,30204232,N,37,75.98,71.23,71.01,73.6,"72,96",14,10,107,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
178,1410108,SMK NEGERI 1 KAMIPANG,30208763,N,11,58.27,63.75,49.09,71.65,"60,69",14,10,108,2015,KALIMANTAN TENGAH,KABUPATEN KATINGAN
180,1411101,SMK NEGERI 1 MIHING RAYA,30204720,N,35,78.53,64.93,70.43,79.24,"73,28",14,11,101,2015,KALIMANTAN TENGAH,KABUPATEN GUNUNG MAS
182,1411102,SMK NEGERI 1 KURUN,30204719,N,46,56.15,49.0,54.08,72.52,"57,94",14,11,102,2015,KALIMANTAN TENGAH,KABUPATEN GUNUNG MAS
184,1411103,SMKN 1 RUNGAN HULU,30205197,N,17,63.56,50.89,55.15,77.1,"61,68",14,11,103,2015,KALIMANTAN TENGAH,KABUPATEN GUNUNG MAS
186,1411104,SMK PURNAMA HURUNG BUNUT,69859731,S,7,80.86,73.19,66.43,80.5,"75,25",14,11,104,2015,KALIMANTAN TENGAH,KABUPATEN GUNUNG MAS
188,1412101,SMK KARYA PULANG PISAU,30202070,S,20,69.21,62.12,62.75,77.23,"67,83",14,12,101,2015,KALIMANTAN TENGAH,KABUPATEN PULANG PISAU
190,1412102,SMK MUHAMMADIYAH BAHAUR,30205122,S,5,66.08,52.38,62.0,76.45,"64,23",14,12,102,2015,KALIMANTAN TENGAH,KABUPATEN PULANG PISAU
192,1412103,SMK NEGERI 1 KAHAYAN HILIR,30207240,N,55,64.91,50.88,51.91,70.0,"59,43",14,12,103,2015,KALIMANTAN TENGAH,KABUPATEN PULANG PISAU
194,1412104,SMK PERSIAPAN NEGERI PANDIH BATU,30205125,N,17,75.08,65.37,65.29,74.41,"70,04",14,12,104,2015,KALIMANTAN TENGAH,KABUPATEN PULANG PISAU
196,1412105,SMK PERSIAPAN NEGERI 1 SEBANGAU KUALA,30205126,N,12,69.92,57.31,63.13,72.29,"65,66",14,12,105,2015,KALIMANTAN TENGAH,KABUPATEN PULANG PISAU
198,1412106,SMK PERSIAPAN NEGERI 1 BANAMA TINGANG,30205124,N,19,78.67,62.97,70.79,68.83,"70,32",14,12,106,2015,KALIMANTAN TENGAH,KABUPATEN PULANG PISAU
