No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2701001,SMK NEGERI 1 KOTA TERNATE,60200780,N,208,61.91,38.77,29.47,74.73,"51,22",27,1,1,2017,MALUKU UTARA,KOTA TERNATE
2,2701002,SMK NEGERI 2 KOTA TERNATE,60200779,N,239,47.87,33.21,26.06,66.34,"43,37",27,1,2,2017,MALUKU UTARA,KOTA TERNATE
3,2701003,SMK NEGERI 3 KOTA TERNATE,60200778,N,23,54.17,31.22,27.93,78.8,"48,03",27,1,3,2017,MALUKU UTARA,KOTA TERNATE
4,2701005,SMK PUTRA BAHARI KOTA TERNATE,60200775,S,140,52.99,34.64,28.34,70.51,"46,62",27,1,5,2017,MALUKU UTARA,KOTA TERNATE
5,2701006,SMK NEGERI 4 KOTA TERNATE,60200776,N,33,49.76,31.76,28.18,72.78,"45,62",27,1,6,2017,MALUKU UTARA,KOTA TERNATE
6,2701007,SMK PEMBANGUNAN KOTA TERNATE,60202338,S,29,54.9,35.93,27.41,70.59,"47,21",27,1,7,2017,MALUKU UTARA,KOTA TERNATE
7,2701008,SMK NEGERI 5 KOTA TERNATE,60200784,N,97,56.31,36.72,27.63,79.75,"50,10",27,1,8,2017,MALUKU UTARA,KOTA TERNATE
8,2701009,SMK BINA INFORMATIKA KOTA TERNATE,60203653,S,111,49.17,33.7,30.88,65.19,"44,74",27,1,9,2017,MALUKU UTARA,KOTA TERNATE
9,2701010,SMK NUKILA KOTA TERNATE,69786504,S,11,52.55,30.91,25.68,72.3,"45,36",27,1,10,2017,MALUKU UTARA,KOTA TERNATE
10,2702001,SMK NEGERI 1 TIDORE KEPULAUAN,60200947,N,231,57.77,36.87,32.09,72.63,"49,84",27,2,1,2017,MALUKU UTARA,KOTA TIDORE KEPULAUAN
