No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,801001,SMK NEGERI 1 PADANG,10304847,N,462,62.35,37.45,31.05,43.17,"43,51",8,1,1,2018,SUMATERA BARAT,KOTA PADANG
2,801002,SMK NEGERI 2 PADANG,10304848,N,444,68.27,40.55,34.23,45.59,"47,16",8,1,2,2018,SUMATERA BARAT,KOTA PADANG
3,801003,SMK NEGERI 3 PADANG,10304849,N,349,69.89,40.94,37.32,52.86,"50,25",8,1,3,2018,SUMATERA BARAT,KOTA PADANG
4,801004,SMK NEGERI 4 PADANG,10304850,N,376,64.93,38.47,33.02,47.0,"45,86",8,1,4,2018,SUMATERA BARAT,KOTA PADANG
5,801005,SMK NEGERI 5 PADANG,10304851,N,310,65.52,40.62,32.52,40.92,"44,90",8,1,5,2018,SUMATERA BARAT,KOTA PADANG
6,801006,SMK NEGERI 6 PADANG,10303507,N,313,66.15,40.34,36.73,49.41,"48,16",8,1,6,2018,SUMATERA BARAT,KOTA PADANG
7,801007,SMK NEGERI 7 PADANG,10304188,N,240,61.98,37.65,31.61,59.86,"47,78",8,1,7,2018,SUMATERA BARAT,KOTA PADANG
8,801008,SMK NEGERI 8 PADANG,10304852,N,426,60.99,33.52,30.18,44.37,"42,27",8,1,8,2018,SUMATERA BARAT,KOTA PADANG
9,801009,SMK NEGERI 9 PADANG,10304853,N,363,63.8,38.7,31.6,43.26,"44,34",8,1,9,2018,SUMATERA BARAT,KOTA PADANG
10,801010,SMK NEGERI 10 PADANG,10307617,N,161,63.94,39.49,30.92,42.61,"44,24",8,1,10,2018,SUMATERA BARAT,KOTA PADANG
11,801011,SMK NEGERI 1 SUMATERA BARAT,10310780,N,212,68.08,41.87,33.69,44.75,"47,10",8,1,11,2018,SUMATERA BARAT,KOTA PADANG
12,801101,SMK NUSATAMA PADANG,10304854,S,350,68.49,41.71,40.01,53.26,"50,87",8,1,101,2018,SUMATERA BARAT,KOTA PADANG
13,801102,SMK MUHAMMADIYAH 1 PADANG,10304845,S,177,60.21,35.02,29.28,37.9,"40,60",8,1,102,2018,SUMATERA BARAT,KOTA PADANG
14,801104,SMK KOSGORO 1 PADANG,10304182,S,225,51.63,30.13,27.1,26.8,"33,92",8,1,104,2018,SUMATERA BARAT,KOTA PADANG
15,801105,SMK KOSGORO 2 PADANG,10304834,S,30,65.27,39.13,30.25,44.5,"44,79",8,1,105,2018,SUMATERA BARAT,KOTA PADANG
16,801106,SMK TARUNA 1 PADANG,10304862,S,34,67.47,40.53,33.68,39.19,"45,22",8,1,106,2018,SUMATERA BARAT,KOTA PADANG
17,801107,SMK TARUNA 2 PADANG,10304186,S,27,65.26,33.7,30.19,33.15,"40,58",8,1,107,2018,SUMATERA BARAT,KOTA PADANG
18,801108,SMK KARTIKA I.1 PADANG,10304842,S,66,58.7,32.67,26.21,31.48,"37,27",8,1,108,2018,SUMATERA BARAT,KOTA PADANG
19,801109,SMK KARTIKA I.2 PADANG,10304843,S,97,68.97,42.19,37.53,48.74,"49,36",8,1,109,2018,SUMATERA BARAT,KOTA PADANG
20,801112,SMK ADZKIA PADANG,10304181,S,15,71.07,43.6,33.83,38.83,"46,83",8,1,112,2018,SUMATERA BARAT,KOTA PADANG
