No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1201101,SMK NEGERI 1 BANDAR LAMPUNG,10807229,N,482,65.36,41.51,31.48,45.91,"46,07",12,1,101,2018,LAMPUNG,KOTA BANDAR LAMPUNG
2,1201103,SMK YP 57 BANDAR LAMPUNG,10807245,S,2,58.0,39.0,32.5,26.25,"38,94",12,1,103,2018,LAMPUNG,KOTA BANDAR LAMPUNG
3,1201104,SMK NEGERI 5 BANDAR LAMPUNG,10807216,N,459,61.93,36.77,28.74,46.17,"43,40",12,1,104,2018,LAMPUNG,KOTA BANDAR LAMPUNG
4,1201106,SMK PGRI 1 BANDAR LAMPUNG,10807053,S,23,58.26,36.87,30.65,42.39,"42,04",12,1,106,2018,LAMPUNG,KOTA BANDAR LAMPUNG
5,1201108,SMK TARUNA BANDAR LAMPUNG,10807238,S,47,61.79,36.26,30.9,42.45,"42,85",12,1,108,2018,LAMPUNG,KOTA BANDAR LAMPUNG
6,1201109,SMK GAJAH MADA BANDAR LAMPUNG,10807046,S,224,61.34,36.03,28.47,37.86,"40,93",12,1,109,2018,LAMPUNG,KOTA BANDAR LAMPUNG
7,1201110,SMK YAPENA BANDAR LAMPUNG,10807243,S,32,55.75,31.44,26.25,38.28,"37,93",12,1,110,2018,LAMPUNG,KOTA BANDAR LAMPUNG
8,1201111,SMK PERSADA BANDAR LAMPUNG,10807052,S,53,58.83,35.09,30.33,37.03,"40,32",12,1,111,2018,LAMPUNG,KOTA BANDAR LAMPUNG
9,1201113,SMK NEGERI 2 BANDAR LAMPUNG,10807213,N,584,66.29,40.38,30.36,42.35,"44,85",12,1,113,2018,LAMPUNG,KOTA BANDAR LAMPUNG
10,1201119,SMK PELAYARAN SATRIA BAHARI BANDAR LAMPUNG,10807073,S,45,59.11,36.31,29.67,38.5,"40,90",12,1,119,2018,LAMPUNG,KOTA BANDAR LAMPUNG
11,1201121,SMK SATU NUSA 3 BANDAR LAMPUNG,10807232,S,24,50.67,29.0,26.35,28.85,"33,72",12,1,121,2018,LAMPUNG,KOTA BANDAR LAMPUNG
12,1201122,SMK 2 MEI BANDAR LAMPUNG,10807072,S,439,64.45,37.96,30.26,42.87,"43,89",12,1,122,2018,LAMPUNG,KOTA BANDAR LAMPUNG
13,1201123,SMK BHINEKA BANDAR LAMPUNG,10807042,S,8,51.75,30.5,30.94,29.06,"35,56",12,1,123,2018,LAMPUNG,KOTA BANDAR LAMPUNG
