No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2601101,SMK NEGERI 1 BENGKULU,10702433,N,448,67.84,43.75,34.21,51.87,"49,42",26,1,101,2018,BENGKULU,KOTA BENGKULU
2,2601102,SMK NEGERI 2 BENGKULU,10702432,N,287,63.8,35.64,30.17,36.68,"41,57",26,1,102,2018,BENGKULU,KOTA BENGKULU
3,2601103,SMK NEGERI 3 BENGKULU,10702431,N,367,65.23,36.61,30.4,36.1,"42,09",26,1,103,2018,BENGKULU,KOTA BENGKULU
4,2601104,SMK NEGERI 4 BENGKULU,10703107,N,176,58.03,30.99,27.36,34.91,"37,82",26,1,104,2018,BENGKULU,KOTA BENGKULU
5,2601105,SMK NEGERI 5 BENGKULU,10702429,N,222,60.28,33.77,30.03,49.35,"43,36",26,1,105,2018,BENGKULU,KOTA BENGKULU
6,2601106,SMK-S1 BENGKULU,10702411,S,29,58.62,34.21,28.79,33.53,"38,79",26,1,106,2018,BENGKULU,KOTA BENGKULU
7,2601107,SMK-S2 BENGKULU,10702714,S,59,53.25,27.12,25.89,25.97,"33,06",26,1,107,2018,BENGKULU,KOTA BENGKULU
8,2601108,SMK-S3 BENGKULU,10702425,S,24,55.58,31.5,27.08,34.48,"37,16",26,1,108,2018,BENGKULU,KOTA BENGKULU
9,2601109,SMK-S4 BENGKULU,10702424,S,38,58.63,35.32,26.51,36.25,"39,18",26,1,109,2018,BENGKULU,KOTA BENGKULU
10,2601110,SMK-S8 BENGKULU,10702513,S,100,54.9,29.6,28.25,34.65,"36,85",26,1,110,2018,BENGKULU,KOTA BENGKULU
11,2601111,SMK-S9 BENGKULU,10702512,S,32,55.44,33.63,27.03,38.05,"38,54",26,1,111,2018,BENGKULU,KOTA BENGKULU
12,2601112,SMK-S10 BENGKULU,10702420,S,21,63.71,36.67,29.29,29.4,"39,77",26,1,112,2018,BENGKULU,KOTA BENGKULU
13,2601113,SMK-S11 BENGKULU,10702421,S,58,55.0,31.17,27.24,27.59,"35,25",26,1,113,2018,BENGKULU,KOTA BENGKULU
14,2601114,SMK-S13 BENGKULU,10702427,S,12,53.33,28.5,25.63,27.71,"33,79",26,1,114,2018,BENGKULU,KOTA BENGKULU
15,2601115,SMK-S15 BENGKULU,10702517,S,18,58.89,35.33,27.22,31.39,"38,21",26,1,115,2018,BENGKULU,KOTA BENGKULU
16,2601116,SMK-S16 FARMASI BENGKULU,10702516,S,172,71.26,42.66,34.22,52.78,"50,23",26,1,116,2018,BENGKULU,KOTA BENGKULU
17,2601117,SMK-S17 BUDI MULIA,10703052,S,30,55.93,29.87,25.75,33.0,"36,14",26,1,117,2018,BENGKULU,KOTA BENGKULU
18,2601119,SMKN 6 KOTA BENGKULU,10703975,N,76,60.0,31.37,27.2,39.38,"39,49",26,1,119,2018,BENGKULU,KOTA BENGKULU
19,2601120,SMKS 18 AL-YASIR,69754346,S,19,64.53,39.68,38.68,55.26,"49,54",26,1,120,2018,BENGKULU,KOTA BENGKULU
20,2601121,SMKS 19 KESEHATAN BUDI MULYA,69754345,S,15,53.73,29.73,25.67,31.67,"35,20",26,1,121,2018,BENGKULU,KOTA BENGKULU
21,2601123,SMKS 21 QAWIY SHABAB,69788530,S,31,66.65,41.74,34.03,55.32,"49,44",26,1,123,2018,BENGKULU,KOTA BENGKULU
22,2601124,SMK NEGERI 7 KOTA BENGKULU,69888466,N,90,59.29,33.16,28.61,49.36,"42,61",26,1,124,2018,BENGKULU,KOTA BENGKULU
