No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,32010001,SMK NEGERI  1 RANGAS,40600221,N,238,58.27,34.97,30.51,38.27,"40,51",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
2,32010002,SMK NEGERI 1 PAPALANG,40604357,N,245,56.98,34.47,29.66,35.7,"39,20",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
3,32010003,SMK NEGERI 1 KALUMPANG,40604356,N,40,45.5,34.75,28.44,32.56,"35,31",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
4,32010004,SMKN 1 TAPALANG,69786951,N,69,50.64,33.8,27.28,36.27,"37,00",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
5,32010005,SMK NEGERI 1 MAMUJU,69859684,N,348,54.6,33.71,28.43,37.33,"38,52",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
6,32010006,SMK NEGERI 1 TAPALANG BARAT,40604358,N,60,54.37,36.37,32.46,39.04,"40,56",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
7,32010007,SMK KOMPUTER TIWIKRAMA MAMUJU,40600233,S,35,53.83,32.4,27.43,28.43,"35,52",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
8,32010008,SMK PARIWISATA MAMUJU,40604364,S,9,51.56,33.33,26.39,39.44,"37,68",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
9,32010009,SMKS GAFUR YAHYA MAMUJU,40604484,S,23,57.22,34.96,31.52,41.74,"41,36",32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
10,32010010,SMK PELAYARAN SAMUDERA MAMUJU,40600212,S,41,58.54,40.2,28.29,36.28,"40,83",32,1,1,2019,SULAWESI BARAT,KABUPATEN MAMUJU
11,32010011,SMK TANRATU PATTANABALI,40600223,S,9,35.11,33.78,33.89,32.78,"33,89",32,1,1,2019,SULAWESI BARAT,KABUPATEN MAMUJU
