No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,28010101,"SMK NEGERI 1 TAMANSARI, PANGKALPINANG",10901156,N,291,84.06,62.54,64.24,61.42,"68,07",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
2,28010102,"SMK NEGERI 2 TAMANSARI, PANGKALPINANG",10901157,N,538,75.24,48.9,37.49,45.51,"51,79",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
3,28010103,"SMK NEGERI 3 GIRIMAYA, PANGKALPINANG",10901158,N,222,72.59,42.02,36.96,52.58,"51,04",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
4,28010104,"SMK NEGERI 4 BUKIT INTAN, PANGKALPINANG",10901159,N,170,64.95,37.01,33.1,38.78,"43,46",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
5,28010105,"SMK SORE BUKIT INTAN, PANGKALPINANG",10901162,S,108,64.96,38.76,35.23,43.03,"45,50",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
6,28010106,"SMK PGRI BUKIT INTAN, PANGKALPINANG",10901161,S,55,63.16,38.07,30.14,36.86,"42,06",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
7,28010107,"SMK BAKTI RANGKUI, PANGKALPINANG",10901154,S,212,74.29,52.87,54.67,54.61,"59,11",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
8,28010108,"SMK TUNAS KARYA RANGKUI, PANGKALPINANG",10901163,S,65,74.98,44.49,46.27,58.65,"56,10",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
9,28010109,"SMK NEGERI 5 GIRIMAYA, PANGKALPINANG",10901951,N,104,80.04,50.56,47.02,50.94,"57,14",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
10,28020101,"SMK NEGERI 1 SUNGAILIAT, BANGKA",10900228,N,338,80.64,56.08,48.54,56.24,"60,38",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
11,28020102,"SMK NEGERI 2 SUNGAILIAT,  BANGKA",10900227,N,191,71.62,41.12,36.23,46.66,"48,91",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
12,28020103,"SMK NEGERI 1 MENDO BARAT, BANGKA",10900229,N,63,63.56,34.51,30.2,41.43,"42,43",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
13,28020104,"SMK YAPENSU SUNGAILIAT, BANGKA",10900225,S,243,69.86,42.21,35.08,46.46,"48,40",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
14,28020105,"SMK ELJOHN SUNGAILIAT, BANGKA",10900231,S,32,58.88,31.63,33.28,45.39,"42,30",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
15,28020106,"SMK MUHAMMADIYAH SUNGAILIAT, BANGKA",10900230,S,100,62.74,36.3,31.33,39.0,"42,34",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
16,28020107,"SMK YAPENKOS BELINYU, BANGKA",10900226,S,88,71.5,46.34,54.26,60.77,"58,22",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
17,28020108,"SMK YPN BELINYU, BANGKA",10900207,S,163,71.06,39.44,36.23,40.09,"46,71",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
18,28020109,SMK NEGERI 1 BELINYU,10901844,N,120,70.87,41.78,36.35,49.56,"49,64",28,2,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA
19,28020110,"SMK KESEHATAN MUTIARA MANDIRI, SUNGAILIAT",60726519,S,44,74.64,46.32,35.97,54.6,"52,88",28,2,11,2019,BANGKA BELITUNG,KABUPATEN BANGKA
20,28020111,"SMK NEGERI 1 BAKAM, BANGKA",69830142,N,134,63.36,37.07,33.97,41.25,"43,91",28,2,11,2019,BANGKA BELITUNG,KABUPATEN BANGKA
21,28030101,"SMK NEGERI 1 KELAPA, BANGKA BARAT",10900601,N,171,65.13,34.88,31.89,44.2,"44,03",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
22,28030102,"SMK NEGERI 1 MUNTOK, BANGKA BARAT",10901427,N,207,69.94,42.42,35.1,42.74,"47,55",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
23,28030103,"SMK BINA KARYA 1 MUNTOK, BANGKA BARAT",10900615,S,75,61.68,36.21,33.67,38.17,"42,43",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
24,28030104,"SMK BINA KARYA 2 MUNTOK, BANGKA BARAT",10900627,S,65,73.26,46.58,41.08,49.35,"52,57",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
25,28030105,"SMK KARYA PARITTIGA, BANGKA BARAT",10900614,S,23,65.3,43.3,29.35,40.98,"44,73",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
26,28030106,"SMK MUHAMMADIYAH MUNTOK, BANGKA BARAT",10900602,S,23,61.91,35.13,27.83,33.8,"39,67",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
27,28030107,"SMK NEGERI 1 PARITTIGA, BANGKA BARAT",10901449,N,194,69.87,42.85,35.84,42.51,"47,77",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
28,28030108,SMK NEGERI 1 TEMPILANG,69760810,N,78,65.9,36.18,36.09,46.35,"46,13",28,3,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
29,28040101,"SMKN 1 KOBA, BANGKA TENGAH",10900753,N,92,67.8,36.98,35.3,41.17,"45,31",28,4,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
30,28040103,"SMKN 1 SIMPANGKATIS, BANGKA TENGAH",10901437,N,215,71.18,41.63,35.24,40.31,"47,09",28,4,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
31,28040104,"SMKN 1 PANGKALAN BARU, BANGKA TENGAH",10901436,N,250,74.87,44.34,44.43,53.31,"54,24",28,4,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
32,28040105,"SMKN 2 KOBA, BANGKA TENGAH",10901629,N,300,70.76,42.59,42.65,46.2,"50,55",28,4,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
33,28040106,"SMKN 1 SUNGAISELAN, BANGKA TENGAH",69856203,N,90,70.09,40.71,38.47,42.61,"47,97",28,4,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
34,28050101,"SMK NEGERI 1 TOBOALI, BANGKA SELATAN",10900867,N,245,64.76,37.14,33.56,41.76,"44,31",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
35,28050102,"SMK YAPENTOB TOBOALI, BANGKA SELATAN",10900868,S,62,66.42,38.55,33.06,44.15,"45,55",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
36,28050103,"SMK NEGERI 1 PAYUNG, BANGKA SELATAN",10901461,N,105,66.8,36.8,37.31,42.95,"45,97",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
37,28050104,"SMK NEGERI 1 AIR GEGAS, BANGKA SELATAN",10901754,N,109,65.82,39.71,35.99,41.31,"45,71",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
38,28050105,"SMK NEGERI 1 PULAU BESAR, BANGKA SELATAN",10901755,N,33,67.39,35.21,33.03,49.7,"46,33",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
39,28050106,SMK NEGERI 1 TUKAK SADAI,10901841,N,88,66.3,35.75,33.86,39.83,"43,94",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
40,28050107,"SMK NEGERI 1 SIMPANG RIMBA, BANGKA SELATAN",69899944,N,9,64.0,38.89,33.61,32.78,"42,32",28,5,10,2019,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
41,28060101,"SMK NEGERI 1 TANJUNGPANDAN, BELITUNG",10900452,N,389,78.6,53.5,46.33,52.05,"57,62",28,6,10,2019,BANGKA BELITUNG,KABUPATEN BELITUNG
42,28060102,"SMK NEGERI 2 TANJUNGPANDAN, BELITUNG",10900451,N,248,63.7,37.11,30.96,36.22,"42,00",28,6,10,2019,BANGKA BELITUNG,KABUPATEN BELITUNG
43,28060103,"SMK NEGERI 1 BADAU, BELITUNG",10901375,N,148,68.99,38.16,38.33,43.33,"47,20",28,6,10,2019,BANGKA BELITUNG,KABUPATEN BELITUNG
44,28060104,"SMK NEGERI 1 SELAT NASIK, BELITUNG",10901376,N,47,65.02,37.4,34.1,40.05,"44,14",28,6,10,2019,BANGKA BELITUNG,KABUPATEN BELITUNG
45,28060106,"SMK YAPERBEL 2 TANJUNGPANDAN, BELITUNG",10900424,S,186,62.14,37.03,30.94,39.72,"42,46",28,6,10,2019,BANGKA BELITUNG,KABUPATEN BELITUNG
