No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3201001,SMK NEGERI  1 RANGAS,40600221,N,227,57.75,33.85,27.7,39.6,"39,73",32,1,1,2018,SULAWESI BARAT,KABUPATEN MAMUJU
2,3201002,SMK NEGERI 1 PAPALANG,40604357,N,237,55.97,31.73,27.92,30.26,"36,47",32,1,2,2018,SULAWESI BARAT,KABUPATEN MAMUJU
3,3201003,SMK NEGERI 1 KALUMPANG,40604356,N,33,42.48,27.21,26.44,27.35,"30,87",32,1,3,2018,SULAWESI BARAT,KABUPATEN MAMUJU
4,3201004,SMKN 1 TAPALANG,69786951,N,77,50.1,31.19,28.08,34.94,"36,08",32,1,4,2018,SULAWESI BARAT,KABUPATEN MAMUJU
5,3201005,SMK NEGERI 1 MAMUJU,69859684,N,312,50.65,30.13,26.47,34.08,"35,33",32,1,5,2018,SULAWESI BARAT,KABUPATEN MAMUJU
6,3201006,SMK NEGERI 1 TAPALANG BARAT,40604358,N,65,50.4,34.28,32.65,45.81,"40,79",32,1,6,2018,SULAWESI BARAT,KABUPATEN MAMUJU
7,3201007,SMK KOMPUTER TIWIKRAMA MAMUJU,40600233,S,43,50.23,29.26,27.5,34.13,"35,28",32,1,7,2018,SULAWESI BARAT,KABUPATEN MAMUJU
8,3201008,SMK PARIWISATA MAMUJU,40604364,S,8,49.0,46.0,34.06,48.44,"44,38",32,1,8,2018,SULAWESI BARAT,KABUPATEN MAMUJU
9,3201009,SMKS GAFUR YAHYA MAMUJU,40604484,S,26,54.38,44.62,22.79,45.96,"41,94",32,1,9,2018,SULAWESI BARAT,KABUPATEN MAMUJU
10,3201010,SMK PELAYARAN SAMUDERA MAMUJU,40600212,S,68,50.85,30.41,26.8,40.81,"37,22",32,1,10,2018,SULAWESI BARAT,KABUPATEN MAMUJU
11,3201011,SMK TANRATU PATTANABALI,40600223,S,19,44.32,28.32,23.16,28.16,"30,99",32,1,11,2018,SULAWESI BARAT,KABUPATEN MAMUJU
12,3201012,SMKS DARUL QURAN WAL-HADITS,69774921,S,25,56.32,28.24,21.0,74.7,"45,07",32,1,12,2018,SULAWESI BARAT,KABUPATEN MAMUJU
13,3201013,SMK BUDI MULIA KALUKKU,40604360,S,36,58.44,31.28,24.44,77.5,"47,92",32,1,13,2018,SULAWESI BARAT,KABUPATEN MAMUJU
14,3201014,SMKS BINA BAKTI KABULOANG,69774922,S,35,49.83,27.09,23.86,50.0,"37,70",32,1,14,2018,SULAWESI BARAT,KABUPATEN MAMUJU
15,3201015,SMKS KESEHATAN ST.FATIMAH MAMUJU,69774917,S,34,48.82,32.41,40.66,49.41,"42,83",32,1,15,2018,SULAWESI BARAT,KABUPATEN MAMUJU
16,3201016,SMKS MUHAMMADIYAH,69859685,S,9,59.56,27.33,27.5,31.11,"36,38",32,1,16,2018,SULAWESI BARAT,KABUPATEN MAMUJU
17,3201017,SMKN 1 BONEHAU,69774911,N,19,50.21,28.53,22.89,52.37,"38,50",32,1,17,2018,SULAWESI BARAT,KABUPATEN MAMUJU
18,3201019,SMK PUNGGAWA MALOLO,69774915,S,14,57.14,28.57,23.04,42.32,"37,77",32,1,19,2018,SULAWESI BARAT,KABUPATEN MAMUJU
19,3201020,SMKS TRANS PRIMA TOMMO,69774918,S,34,55.53,44.59,21.99,37.57,"39,92",32,1,20,2018,SULAWESI BARAT,KABUPATEN MAMUJU
20,3201021,SMK NEGERI 1 TOMMO,69774912,N,34,53.47,30.18,27.35,32.06,"35,77",32,1,21,2018,SULAWESI BARAT,KABUPATEN MAMUJU
21,3201022,SMK NEGERI SULBAR,69931900,N,98,52.67,44.27,32.78,38.14,"41,97",32,1,22,2018,SULAWESI BARAT,KABUPATEN MAMUJU
22,3201023,SMK S YAPIZ,69900168,S,31,39.27,27.68,26.45,24.44,"29,46",32,1,23,2018,SULAWESI BARAT,KABUPATEN MAMUJU
23,3202001,SMK NEGERI 2 MAJENE,40601315,N,314,57.28,33.82,28.65,34.88,"38,66",32,2,1,2018,SULAWESI BARAT,KABUPATEN MAJENE
24,3202002,SMKN 1 MAJENE,40601489,N,111,59.12,31.19,30.52,30.56,"37,85",32,2,2,2018,SULAWESI BARAT,KABUPATEN MAJENE
25,3202003,SMK NEGERI 3 MAJENE,40601313,N,84,52.95,30.88,26.28,32.29,"35,60",32,2,3,2018,SULAWESI BARAT,KABUPATEN MAJENE
26,3202004,SMK NEGERI 4 MAJENE,40601490,N,75,53.63,30.93,25.7,33.07,"35,83",32,2,4,2018,SULAWESI BARAT,KABUPATEN MAJENE
