No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1010001,SMK NEGERI 1,20100143,N,239,80.2,60.73,43.14,46.62,"57,67",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,1010002,SMK NEGERI 34,20100166,N,160,76.21,55.63,38.88,44.97,"53,92",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,1010003,SMK NEGERI 39,20100168,N,191,78.34,57.32,43.31,46.23,"56,30",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,1010004,SMK NEGERI 54,20100156,N,174,77.24,52.76,40.99,46.25,"54,31",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,1010006,SMK KAMPUNG JAWA,20100105,S,126,61.56,38.48,30.81,34.07,"41,23",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,1010007,SMK KATOLIK STRADA,20107258,S,105,68.7,47.71,34.69,43.57,"48,67",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,1010008,SMK MUHAMMADIYAH 1,20100115,S,207,67.17,41.76,30.94,38.27,"44,54",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,1010009,SMK PONCOL,20100307,S,133,67.23,40.15,36.3,38.61,"45,57",1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,1010011,SMK SINT JOSEPH,20100110,S,8,85.0,50.75,44.06,53.13,"58,24",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,1010012,SMK TAMAN SISWA 2,20100296,S,294,66.95,41.08,32.06,38.56,"44,66",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,1010013,SMK AT TAQWA,20100131,S,92,69.13,41.67,38.07,48.59,"49,37",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,1010014,SMK BUNDA MULIA 1,20107252,S,124,80.44,78.5,67.5,57.84,"71,07",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
13,1010015,SMK NEGERI 2,20100161,N,205,82.28,66.52,57.65,57.54,"66,00",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14,1010016,SMK NEGERI 3,20100164,N,176,80.25,60.72,66.86,60.31,"67,04",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
15,1010017,SMK NEGERI 14,20100158,N,278,81.98,64.52,60.6,65.62,"68,18",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
16,1010018,SMK NEGERI 16,20100159,N,204,83.07,62.41,64.96,64.2,"68,66",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
17,1010019,SMK NEGERI 19,20100160,N,194,84.13,66.06,60.59,59.69,"67,62",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18,1010020,SMK NEGERI 21,20100162,N,160,79.43,55.81,51.34,59.03,"61,40",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
19,1010021,SMK NEGERI 31,20100165,N,158,80.05,57.81,51.04,57.14,"61,51",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
20,1010022,SMK NEGERI 44,20100157,N,194,80.91,56.58,51.8,60.13,"62,36",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
21,1010023,SMK AL IRSYAD,20100119,S,92,58.85,36.74,30.54,34.62,"40,19",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
22,1010024,SMK AL MAKMUR,20100306,S,33,65.64,40.55,31.74,47.35,"46,32",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
23,1010025,SMK AL. IHSAN,20100140,S,105,60.13,37.09,30.1,44.81,"43,03",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
24,1010028,SMK FRANSISKUS 2,20100139,S,18,68.67,55.67,36.67,44.86,"51,47",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
25,1010029,SMK JAKARTA DUA,20100117,S,106,69.19,42.17,39.67,45.26,"49,07",1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
26,1010030,SMK JAKARTA PUSAT I,20100108,S,205,72.1,48.76,45.87,52.51,"54,81",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
27,1010033,SMK K. BETHEL,20100132,S,42,71.95,54.48,40.42,45.77,"53,16",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
28,1010035,SMK KSATRYA,20100114,S,75,70.75,44.83,36.57,48.1,"50,06",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
29,1010036,SMK MUHAMMADIYAH 2,20100142,S,98,62.63,41.45,31.4,45.18,"45,17",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
30,1010037,SMK MUHAMMADIYAH 5,20108509,S,145,65.57,41.5,33.1,39.33,"44,88",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
31,1010038,SMK MUHAMMADIYAH 10,20100116,S,35,65.71,43.37,33.71,35.71,"44,63",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
32,1010039,SMK MUHAMMADIYAH 11,20100141,S,124,66.52,43.13,35.0,42.64,"46,82",1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
33,1010041,SMK PGRI 4,20100153,S,113,64.8,41.43,31.26,43.81,"45,33",1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
34,1010046,SMK PSKD I,20100282,S,22,72.55,54.64,38.52,42.84,"52,14",1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
35,1010047,SMK SAID NAUM,20100118,S,130,66.71,42.82,33.35,44.08,"46,74",1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
36,1010048,SMK SAINT JOHN,20100298,S,12,87.67,81.83,74.17,56.67,"75,09",1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
37,1010049,SMK STRADA I,20100303,S,142,81.59,72.04,73.43,66.11,"73,29",1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
38,1010051,SMK ST. PAULUS,20100301,S,40,72.4,56.55,45.56,52.13,"56,66",1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
39,1010052,SMK TAMAN SISWA 1,20100294,S,309,67.24,41.59,34.08,45.19,"47,03",1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
40,1010053,SMK TAMAN SISWA 3,20100295,S,98,61.73,39.08,30.15,38.85,"42,45",1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
41,1010054,SMK TUNAS HARAPAN,20107259,S,68,63.15,41.24,33.46,47.24,"46,27",1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
42,1010056,SMK YAPERMAS,20100286,S,130,62.06,39.38,32.06,41.08,"43,65",1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
43,1010058,SMK YP.IPPI,20100288,S,598,65.15,40.0,31.71,44.69,"45,39",1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
44,1010061,SMK REX MUNDI,20108514,S,59,81.39,79.08,62.92,65.89,"72,32",1,1,6,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
