No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1401101,SMK NEGERI 1 PALANGKA RAYA,30203494,N,321,60.42,44.01,25.49,68.07,"49,50",14,1,101,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
2,1401102,SMK NEGERI 2 PALANGKA RAYA,30203492,N,246,66.98,47.45,30.95,74.03,"54,85",14,1,102,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
3,1401103,SMK NEGERI 3 PALANGKA RAYA,30203497,N,180,63.4,46.63,29.61,70.39,"52,51",14,1,103,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
4,1401104,SMK NEGERI 4 PALANGKA RAYA,30203491,N,54,59.81,42.63,24.63,68.11,"48,80",14,1,104,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
5,1401105,SMK ISEN MULANG PALANGKARAYA,30203498,S,23,58.52,38.52,26.74,72.91,"49,17",14,1,105,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
6,1401106,SMK YPSEI PALANGKARAYA,30203499,S,38,59.16,44.05,26.32,69.7,"49,81",14,1,106,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
7,1401107,SMK BETHEL PALANGKA RAYA,30203495,S,9,51.11,36.67,16.67,68.16,"43,15",14,1,107,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
8,1401109,SMK AL ISLAH PALANGKA RAYA,30203496,S,27,63.11,43.33,24.72,65.81,"49,24",14,1,109,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
9,1401110,SMK KARSA MULYA PALANGKA RAYA,30203493,S,90,57.93,40.6,23.61,68.78,"47,73",14,1,110,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
10,1401111,SMK KRISTEN PALANGKA RAYA,30203709,S,7,53.71,40.86,28.93,71.24,"48,69",14,1,111,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
11,1401112,SMK NEGERI 5 PALANGKA RAYA,30204404,N,18,60.0,52.56,42.08,72.39,"56,76",14,1,112,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
12,1401113,SMK NEGERI 7 PALANGKA RAYA,30203708,N,55,64.47,44.47,30.32,71.8,"52,77",14,1,113,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
13,1401114,SMK NEGERI 8 PALANGKA RAYA,30203707,N,37,61.78,40.43,25.27,74.95,"50,61",14,1,114,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
14,1401115,SMK NEGERI 6 PALANGKA RAYA,30204405,N,6,59.67,47.67,36.25,71.25,"53,71",14,1,115,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
15,1401116,SMK BUDI MULIA PALANGKA RAYA,30208771,S,10,64.2,45.4,23.5,72.9,"51,50",14,1,116,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
16,1401117,SMK KESEHATAN BORNEO BHAKTI HUSADA,69762596,S,25,76.72,69.44,71.1,74.73,"73,00",14,1,117,2016,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
17,1402101,SMK NEGERI 1 PANGKALAN BUN,30201843,N,270,69.09,53.94,36.23,71.65,"57,73",14,2,101,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
18,1402102,SMK HARAPAN PANGKALAN BUN,30201844,S,75,62.35,41.49,24.97,74.68,"50,87",14,2,102,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
19,1402103,SMK PUTRA PANGKALAN BUN,30201842,S,60,54.27,37.73,21.96,72.1,"46,52",14,2,103,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
20,1402104,SMK NEGERI 2 PANGKALAN BUN,30203649,N,214,62.1,43.14,27.42,76.29,"52,24",14,2,104,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
21,1402105,SMK NEGERI 1 KUMAI,30203688,N,36,63.83,39.67,26.6,75.04,"51,29",14,2,105,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
22,1402107,SMK MUHAMMADIYAH PANGKALAN BUN,30203689,S,84,66.79,42.79,25.15,64.21,"49,74",14,2,107,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
23,1402108,SMK NEGERI 3 PANGKALAN BUN,30204258,N,51,60.71,41.14,26.72,75.69,"51,07",14,2,108,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
24,1402109,SMK NEGERI 1 PANGKALAN LADA,30204257,N,101,64.87,55.03,27.72,78.76,"56,60",14,2,109,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
25,1402110,SMK NEGERI 1 PANGKALAN BANTENG,30204256,N,119,66.1,43.38,31.79,82.95,"56,06",14,2,110,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
26,1402111,SMK NEGERI 1 KOTAWARINGIN LAMA,30205022,N,60,59.37,40.17,28.04,75.39,"50,74",14,2,111,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
27,1402112,SMK BHAKTI INDONESIA MEDIKA,30205288,S,117,67.76,48.53,33.03,67.67,"54,25",14,2,112,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
28,1402113,SMK NEGERI 2 KUMAI,69753947,N,32,60.38,37.56,22.97,65.94,"46,71",14,2,113,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
29,1402114,SMK NEGERI 4 PANGKALAN BUN,69772605,N,14,58.14,40.86,25.0,71.97,"48,99",14,2,114,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
30,1403101,SMK NEGERI 1 SAMPIT,30201436,N,290,66.56,51.52,33.47,71.3,"55,71",14,3,101,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
31,1403102,SMK NEGERI 2 SAMPIT,30201435,N,264,64.61,44.17,29.05,67.27,"51,28",14,3,102,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
32,1403103,SMK PGRI SAMPIT,30201433,S,109,66.61,60.46,26.28,72.52,"56,47",14,3,103,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
33,1403104,SMK SANTO YOSEP SAMPIT,30201400,S,21,57.9,51.52,32.98,64.33,"51,68",14,3,104,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
34,1403105,SMK BUKIT SANTUAI,30205421,N,14,51.86,37.86,29.29,66.78,"46,45",14,3,105,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
35,1403106,SMK MUHAMMADIYAH SAMPIT,30204095,S,81,75.16,65.63,66.23,74.01,"70,26",14,3,106,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
36,1403107,SMK AL-FAJAR PARENGGEAN,30204670,S,88,61.48,62.98,52.76,71.88,"62,28",14,3,107,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
37,1403108,SMK NEGERI 1 PULAU HANAUT,30204094,N,42,68.29,54.81,54.94,66.93,"61,24",14,3,108,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
38,1403109,SMK NEGERI 1 MENTAYA HILIR SELATAN,30204668,N,42,58.48,36.43,23.45,65.35,"45,93",14,3,109,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
39,1403110,SMK NEGERI 1 MENTAYA HULU,30204658,N,34,70.59,50.0,35.88,64.48,"55,24",14,3,110,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
40,1403111,SMK NEGERI 1 ANTANG KALANG,30204254,N,66,58.7,37.7,25.95,69.15,"47,88",14,3,111,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
41,1403112,SMK BHAKTI MULYA SAMPIT,30204253,S,32,52.94,47.19,37.11,71.66,"52,23",14,3,112,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
42,1403113,SMK NEGERI 4 SAMPIT,30201384,N,56,64.14,43.96,28.71,74.1,"52,73",14,3,113,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
43,1403115,SMK PARENTAS PEMANTANG,30204699,S,30,61.93,31.93,54.75,63.34,"52,99",14,3,115,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
44,1403116,SMK NEGERI 3 SAMPIT,30204660,N,39,68.15,45.28,30.83,70.92,"53,80",14,3,116,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
45,1403117,SMK NEGERI 2 MENTAYA HULU,30204669,N,42,58.48,38.0,25.89,65.06,"46,86",14,3,117,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
46,1403118,SMK NEGERI 1 TELAWANG,30204926,N,56,69.46,50.0,34.82,77.03,"57,83",14,3,118,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
47,1403119,SMK AMBARWATI SAMPIT,30201437,S,8,81.75,60.75,53.13,77.39,"68,26",14,3,119,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
48,1403120,SMK NEGERI 1 CEMPAGA,30205128,N,103,58.16,36.16,26.53,68.91,"47,44",14,3,120,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
49,1403121,SMK NEGERI 1 KOTA BESI,30205228,N,70,64.34,38.03,28.14,70.23,"50,19",14,3,121,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
50,1403122,SMK GUNA JAYA ANTANG KALANG,30305273,S,46,71.17,62.87,55.22,72.34,"65,40",14,3,122,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
51,1403123,SMK NEGERI 1 TELUK SAMPIT,69756306,N,32,58.5,51.19,55.39,72.5,"59,40",14,3,123,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
52,1403124,SMK BEST AGRO PARENGGEAN,30208938,S,29,69.93,61.24,52.16,78.42,"65,44",14,3,124,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
53,1403125,SMK NEGERI 1 CEMPAGA HULU,69765812,N,38,56.42,47.42,26.91,70.93,"50,42",14,3,125,2016,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
54,1404101,SMK NEGERI 1 KUALA KAPUAS,30205083,N,230,58.86,38.52,25.84,70.34,"48,39",14,4,101,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
55,1404102,SMK NEGERI 2 KUALA KAPUAS,30203615,N,58,60.83,54.52,35.43,75.76,"56,64",14,4,102,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
56,1404103,SMK NEGERI 3 KUALA KAPUAS,30200265,N,193,57.7,36.92,24.05,66.85,"46,38",14,4,103,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
57,1404104,SMK KRISTEN KUALA KAPUAS,30200297,S,30,52.47,51.2,20.83,71.66,"49,04",14,4,104,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
58,1404105,SMK GKE MANDOMAI,30204809,S,13,66.46,58.92,60.96,74.66,"65,25",14,4,105,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
59,1404106,SMK NEGERI 1 KAPUAS MURUNG,30200263,N,36,71.44,55.94,70.97,70.66,"67,25",14,4,106,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
60,1404107,SMK NEGERI 1 MANTANGAI,30200264,N,45,66.76,42.49,52.83,72.02,"58,53",14,4,107,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
61,1404108,SMK NEGERI 2 KAPUAS MURUNG,30204822,N,57,71.3,42.6,41.18,73.73,"57,20",14,4,108,2016,KALIMANTAN TENGAH,KABUPATEN KAPUAS
