No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2010101,SMK NEGERI 1 BANDUNG,20219178,N,427,81.47,62.02,52.09,61.18,"64,19",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
2,2010102,SMK NEGERI 2 BANDUNG,20219146,N,555,77.64,60.07,39.73,49.74,"56,80",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
3,2010103,SMK NEGERI 3 BANDUNG,20219145,N,692,79.27,57.61,43.97,56.13,"59,25",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
4,2010104,SMK NEGERI 4 BANDUNG,20219144,N,416,78.08,61.35,41.68,49.66,"57,69",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
5,2010105,SMK NEGERI 5 BANDUNG,20219143,N,509,74.15,51.07,36.06,47.69,"52,24",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
6,2010106,SMK NEGERI 6 BANDUNG,20219142,N,925,71.81,47.74,35.1,43.76,"49,60",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
7,2010107,SMK NEGERI 7 BANDUNG,20219141,N,488,81.5,58.89,48.7,50.95,"60,01",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
8,2010108,SMK NEGERI 8 BANDUNG,20219140,N,459,71.49,46.64,36.51,45.12,"49,94",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
9,2010109,SMK NEGERI 9 BANDUNG,20219139,N,490,78.3,61.07,43.14,64.5,"61,75",2,1,10,2019,JAWA BARAT,KOTA BANDUNG
10,2010110,SMK NEGERI 10 BANDUNG,20219176,N,263,70.68,48.09,34.17,66.89,"54,96",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
11,2010111,SMK NEGERI 11 BANDUNG,20219175,N,536,79.46,56.78,44.99,56.55,"59,45",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
12,2010112,SMK NEGERI 12 BANDUNG,20219174,N,400,78.17,58.78,38.99,65.36,"60,33",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
13,2010113,SMK NEGERI 13 BANDUNG,20219161,N,167,81.95,67.37,43.61,52.75,"61,42",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
14,2010114,SMK NEGERI 14 BANDUNG,20219160,N,361,71.61,49.45,33.94,50.03,"51,26",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
15,2010115,SMK NEGERI 15 BANDUNG,20219159,N,323,72.77,52.61,36.15,55.09,"54,16",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
16,2010116,SMK AL FALAH BANDUNG,20219320,S,245,63.7,41.39,31.19,40.41,"44,17",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
17,2010117,"SMK AL HASAN, KOTA BANDUNG",20219319,S,32,62.56,34.13,30.7,38.75,"41,54",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
18,2010118,"SMK ANGKASA HUSEN, KOTA BANDUNG",20219318,S,182,68.52,46.19,32.58,40.58,"46,97",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
19,2010119,"SMK BANDUNG SELATAN 1, KOTA BANDUNG",20219304,S,135,66.39,41.14,31.0,40.81,"44,84",2,1,11,2019,JAWA BARAT,KOTA BANDUNG
