No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,501101,SMK NEGERI 1 SURABAYA,20532205,N,967,71.73,62.81,44.0,77.99,"64,13",5,1,101,2016,JAWA TIMUR,KOTA SURABAYA
2,501102,SMK GEMA 45 SURABAYA,20532190,S,76,62.29,50.13,38.26,72.37,"55,76",5,1,102,2016,JAWA TIMUR,KOTA SURABAYA
3,501103,SMK WIJAYA SURABAYA,20532702,S,69,62.75,42.64,27.86,70.88,"51,03",5,1,103,2016,JAWA TIMUR,KOTA SURABAYA
4,501104,SMK GANESYA 2 SURABAYA,20532188,S,17,54.12,42.47,41.47,74.89,"53,24",5,1,104,2016,JAWA TIMUR,KOTA SURABAYA
5,501105,SMK KARTIKA 1 SURABAYA,20532174,S,177,65.37,58.15,37.34,71.47,"58,08",5,1,105,2016,JAWA TIMUR,KOTA SURABAYA
6,501106,SMK PERDANA 1 SURABAYA,20532214,S,58,68.17,53.59,46.85,79.54,"62,04",5,1,106,2016,JAWA TIMUR,KOTA SURABAYA
7,501108,SMK PGRI 7 SURABAYA,20532689,S,29,69.93,51.45,44.22,79.44,"61,26",5,1,108,2016,JAWA TIMUR,KOTA SURABAYA
8,501109,SMK WONOKROMO SURABAYA,20532695,S,48,67.63,50.46,38.8,73.16,"57,51",5,1,109,2016,JAWA TIMUR,KOTA SURABAYA
9,501110,SMK WIJAYA PUTRA SURABAYA,20532704,S,93,70.41,60.99,38.68,78.22,"62,08",5,1,110,2016,JAWA TIMUR,KOTA SURABAYA
10,501111,SMK KARTINI SURABAYA,20532176,S,33,62.36,42.06,30.23,70.25,"51,23",5,1,111,2016,JAWA TIMUR,KOTA SURABAYA
11,501112,SMK NEGERI 2 SURABAYA,20532203,N,769,67.64,58.96,36.7,71.67,"58,74",5,1,112,2016,JAWA TIMUR,KOTA SURABAYA
12,501113,SMK DHARMA BAHARI SURABAYA,20541319,S,402,60.16,45.72,27.33,69.45,"50,67",5,1,113,2016,JAWA TIMUR,KOTA SURABAYA
13,501115,SMK KARTIKA 2 SURABAYA,20532175,S,159,61.47,44.7,26.48,70.09,"50,69",5,1,115,2016,JAWA TIMUR,KOTA SURABAYA
14,501116,SMK BHAKTI SAMUDERA SURABAYA,20552202,S,115,61.5,46.8,29.15,74.82,"53,07",5,1,116,2016,JAWA TIMUR,KOTA SURABAYA
15,501117,SMK WIRA MARITIM SURABAYA,20532694,S,25,69.36,51.36,40.1,73.45,"58,57",5,1,117,2016,JAWA TIMUR,KOTA SURABAYA
16,501118,SMK INDO BARUNA SURABAYA,20532192,S,70,56.49,39.43,25.07,75.35,"49,09",5,1,118,2016,JAWA TIMUR,KOTA SURABAYA
17,501121,SMK ANTARTIKA,20532257,S,197,58.12,40.53,27.3,67.54,"48,37",5,1,121,2016,JAWA TIMUR,KOTA SURABAYA
18,501122,SMK NEGERI 3 SURABAYA,20532195,N,474,65.42,56.83,36.5,75.32,"58,52",5,1,122,2016,JAWA TIMUR,KOTA SURABAYA
19,501123,SMK PGRI 5 SURABAYA,20532688,S,33,67.58,48.67,42.27,64.56,"55,77",5,1,123,2016,JAWA TIMUR,KOTA SURABAYA
20,501124,SMK BERDIKARI 1 SURABAYA,20532252,S,73,49.62,34.47,23.18,61.98,"42,31",5,1,124,2016,JAWA TIMUR,KOTA SURABAYA
21,501125,SMK PGRI 1 SURABAYA,20532452,S,292,61.44,50.12,46.13,71.61,"57,33",5,1,125,2016,JAWA TIMUR,KOTA SURABAYA
22,501126,SMK DHARMA BHAKTI SURABAYA,20532173,S,101,57.54,39.39,24.01,71.69,"48,16",5,1,126,2016,JAWA TIMUR,KOTA SURABAYA
23,501127,SMK NEGERI 4 SURABAYA,20532196,N,440,70.19,57.56,44.49,77.95,"62,55",5,1,127,2016,JAWA TIMUR,KOTA SURABAYA
24,501128,SMK WACHID HASYIM 2 SURABAYA,20573861,S,180,70.11,50.69,42.26,76.08,"59,79",5,1,128,2016,JAWA TIMUR,KOTA SURABAYA
25,501129,SMK IKIP SURABAYA,20532191,S,117,61.01,38.96,28.59,74.85,"50,85",5,1,129,2016,JAWA TIMUR,KOTA SURABAYA
26,501130,SMK TRIGUNA BHAKTI SURABAYA,20532693,S,97,60.21,41.69,33.56,77.96,"53,36",5,1,130,2016,JAWA TIMUR,KOTA SURABAYA
27,501132,SMK KAWUNG 2 SURABAYA,20532179,S,69,66.67,50.29,35.07,78.19,"57,56",5,1,132,2016,JAWA TIMUR,KOTA SURABAYA
28,501133,SMK KAWUNG 1 SURABAYA,20532178,S,159,63.32,44.92,29.89,76.2,"53,58",5,1,133,2016,JAWA TIMUR,KOTA SURABAYA
