No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,3001001,SMK NEGERI 1 SERANG,20605058,N,656,69.31,51.23,42.71,83.52,"61,69",30,1,1,2015,BANTEN,KOTA SERANG
4,3001002,SMK NEGERI 2 SERANG,20605059,N,492,55.43,50.25,29.0,81.53,"54,05",30,1,2,2015,BANTEN,KOTA SERANG
6,3001003,SMK NEGERI 3 SERANG,20605126,N,123,59.2,41.6,27.24,82.58,"52,66",30,1,3,2015,BANTEN,KOTA SERANG
8,3001004,SMK NEGERI 4 SERANG,20607900,N,327,50.33,37.31,25.1,79.35,"48,02",30,1,4,2015,BANTEN,KOTA SERANG
10,3001005,SMK PGRI 1 KOTA SERANG,20605120,S,583,48.96,43.55,25.21,83.24,"50,24",30,1,5,2015,BANTEN,KOTA SERANG
12,3001006,SMK PGRI 2 KOTA SERANG,20605121,S,125,46.36,39.06,22.9,80.42,"47,19",30,1,6,2015,BANTEN,KOTA SERANG
14,3001007,SMK PGRI 3 KOTA SERANG,20605122,S,328,57.66,41.56,28.72,86.54,"53,62",30,1,7,2015,BANTEN,KOTA SERANG
16,3001008,SMK PASUNDAN 1 KOTA SERANG,20605117,S,573,54.55,43.03,26.61,82.27,"51,62",30,1,8,2015,BANTEN,KOTA SERANG
18,3001009,SMK PASUNDAN 2 KOTA SERANG,20605098,S,132,47.66,40.86,24.66,81.46,"48,66",30,1,9,2015,BANTEN,KOTA SERANG
20,3001010,SMK 17 KOTA SERANG,20605136,S,159,54.68,43.52,25.85,80.22,"51,07",30,1,10,2015,BANTEN,KOTA SERANG
22,3001011,SMK INFORMATIKA KOTA SERANG,20605129,S,188,59.87,45.28,27.05,80.48,"53,17",30,1,11,2015,BANTEN,KOTA SERANG
24,3001012,SMK PELAYARAN NUSANTARA KOTA SERANG,20605119,S,36,53.28,56.15,25.28,83.8,"54,63",30,1,12,2015,BANTEN,KOTA SERANG
26,3001013,SMK HASANUDIN 2 KOTA SERANG,20605128,S,154,49.92,39.76,25.52,78.45,"48,41",30,1,13,2015,BANTEN,KOTA SERANG
28,3001015,SMK KIMIA PGRI KOTA SERANG,20605133,S,141,73.99,61.35,49.96,82.56,"66,97",30,1,15,2015,BANTEN,KOTA SERANG
30,3001016,SMK KESEHATAN HUSADA PRATAMA KOTA SERANG,20605131,S,282,62.34,43.41,27.66,81.89,"53,83",30,1,16,2015,BANTEN,KOTA SERANG
32,3001018,SMK PRISMA KOTA SERANG,20605124,S,99,52.2,44.96,25.61,82.65,"51,36",30,1,18,2015,BANTEN,KOTA SERANG
34,3001019,SMK MUHAMMADIYAH SERANG,20605134,S,23,58.33,36.89,28.37,80.91,"51,13",30,1,19,2015,BANTEN,KOTA SERANG
36,3001020,SMK NEGERI 5 SERANG,20614350,N,186,57.13,43.6,28.44,81.06,"52,56",30,1,20,2015,BANTEN,KOTA SERANG
38,3001021,SMK AL-AZIS,20615913,S,21,56.22,38.84,27.14,81.38,"50,90",30,1,21,2015,BANTEN,KOTA SERANG
40,3001022,SMK BANTEN JAYA,20614749,S,68,59.21,39.78,26.03,81.62,"51,66",30,1,22,2015,BANTEN,KOTA SERANG
42,3001023,SMK AL- FALAH MADANI,20615209,S,41,48.24,32.34,25.06,77.92,"45,89",30,1,23,2015,BANTEN,KOTA SERANG
44,3001024,SMK TEKNOLOGI RACHMATOELLAH KOTA SERANG,20614835,S,24,45.87,36.43,22.5,79.06,"45,97",30,1,24,2015,BANTEN,KOTA SERANG
46,3001025,SMK NEGERI 6 KOTA SERANG,20616187,N,57,50.5,36.64,24.04,81.48,"48,17",30,1,25,2015,BANTEN,KOTA SERANG
48,3001026,SMK INTAN HUSADA,20614870,S,64,65.58,49.48,30.23,79.09,"56,10",30,1,26,2015,BANTEN,KOTA SERANG
50,3001027,SMK AL - HAD NUSANTARA,20615516,S,38,51.58,42.78,24.08,81.74,"50,05",30,1,27,2015,BANTEN,KOTA SERANG
52,3001028,SMK PGRI 4 KOTA SERANG,20615515,S,84,43.8,34.27,21.1,78.85,"44,51",30,1,28,2015,BANTEN,KOTA SERANG
54,3001029,SMK ARRASYADIYYAH,20616226,S,36,43.93,31.96,19.51,86.8,"45,55",30,1,29,2015,BANTEN,KOTA SERANG
56,3001030,SMK HARAPAN BANGSA,20616189,S,67,46.61,33.64,23.06,77.58,"45,22",30,1,30,2015,BANTEN,KOTA SERANG
58,3001031,SMK AL - BANA,20616189,S,36,48.88,34.02,24.31,79.31,"46,63",30,1,31,2015,BANTEN,KOTA SERANG
60,3001032,SMK INSAN AQILAH,20616070,S,112,54.02,73.93,45.67,84.33,"64,49",30,1,32,2015,BANTEN,KOTA SERANG
62,3001033,SMK ARDANIAH,20616195,S,8,60.88,43.54,33.44,85.26,"55,78",30,1,33,2015,BANTEN,KOTA SERANG
64,3001035,SMK INTELLIGENCIA KOTA SERANG,20622233,S,22,67.95,55.14,32.05,83.46,"59,65",30,1,35,2015,BANTEN,KOTA SERANG
66,3001036,SMK SAINS MEDIKA KOTA SERANG,20622292,S,31,59.02,44.95,26.77,84.56,"53,83",30,1,36,2015,BANTEN,KOTA SERANG
68,3001037,SMK AL-MUBAROK KOTA SERANG,20622235,S,17,49.7,37.62,25.88,77.78,"47,75",30,1,37,2015,BANTEN,KOTA SERANG
70,3001038,SMK INSAN MADANI KOTA SERANG,69762643,S,14,43.8,30.93,27.5,81.0,"45,81",30,1,38,2015,BANTEN,KOTA SERANG
72,3001039,SMK KESEHATAN WIDYA HUSADA,69762644,S,17,68.95,47.75,34.71,80.77,"58,05",30,1,39,2015,BANTEN,KOTA SERANG
74,3001040,SMKS BHAKTI MEDIKA BANTEN,69758463,S,12,70.42,44.54,37.92,77.94,"57,71",30,1,40,2015,BANTEN,KOTA SERANG
76,3001041,SMKS AL WUTSQO,69734158,S,15,53.0,35.22,25.33,77.98,"47,88",30,1,41,2015,BANTEN,KOTA SERANG
78,3001042,SMKS INSAN AQILAH 2,69786238,S,10,53.34,49.27,30.25,84.6,"54,37",30,1,42,2015,BANTEN,KOTA SERANG
80,3001901,SMK KIMIA PGRI KOTA SERANG (4 TAHUN),20605033,S,124,62.69,54.55,43.81,0.0,"40,26",30,1,901,2015,BANTEN,KOTA SERANG
82,3002001,SMK NEGERI 1 TANGERANG,20606915,N,462,81.55,68.04,64.5,86.56,"75,16",30,2,1,2015,BANTEN,KOTA TANGERANG
84,3002002,SMK NEGERI 2 TANGERANG,20606900,N,343,66.44,51.69,34.24,79.44,"57,95",30,2,2,2015,BANTEN,KOTA TANGERANG
86,3002003,SMK NEGERI 3 TANGERANG,20606899,N,377,68.61,54.77,43.3,78.27,"61,24",30,2,3,2015,BANTEN,KOTA TANGERANG
88,3002004,SMK NEGERI 4 TANGERANG,20606898,N,438,70.89,56.72,40.25,81.49,"62,34",30,2,4,2015,BANTEN,KOTA TANGERANG
90,3002005,SMK PGRI 2 TANGERANG,20606889,S,204,47.73,56.15,23.58,76.18,"50,91",30,2,5,2015,BANTEN,KOTA TANGERANG
92,3002006,SMK YUPPENTEK 1,20606905,S,383,56.61,49.61,28.25,78.91,"53,35",30,2,6,2015,BANTEN,KOTA TANGERANG
94,3002007,SMK YP KARYA 2,20606906,S,73,47.04,39.73,24.42,75.2,"46,60",30,2,7,2015,BANTEN,KOTA TANGERANG
96,3002008,SMK OTOMOTIF AL HUSNA,20606896,S,131,45.53,35.44,24.89,78.5,"46,09",30,2,8,2015,BANTEN,KOTA TANGERANG
98,3002009,SMK VOCTECH 1,20606912,S,137,48.87,41.19,24.38,74.23,"47,17",30,2,9,2015,BANTEN,KOTA TANGERANG
100,3002010,SMK STRADA  DAAN MOGOT ,20606914,S,264,77.46,73.36,61.9,82.83,"73,89",30,2,10,2015,BANTEN,KOTA TANGERANG
102,3002011,SMK MARKUS,20606818,S,64,65.19,50.39,31.6,80.83,"57,00",30,2,11,2015,BANTEN,KOTA TANGERANG
104,3002012,SMK PGRI 1 TANGERANG,20606892,S,367,69.96,52.81,37.55,82.98,"60,83",30,2,12,2015,BANTEN,KOTA TANGERANG
106,3002013,SMK NUSANTARA,20606897,S,174,63.94,73.12,59.7,82.58,"69,84",30,2,13,2015,BANTEN,KOTA TANGERANG
108,3002014,SMK YP KARYA 1,20606907,S,72,61.74,69.27,32.64,81.85,"61,38",30,2,14,2015,BANTEN,KOTA TANGERANG
110,3002015,SMK PANCA KARYA,20606894,S,275,62.29,50.11,31.45,83.31,"56,79",30,2,15,2015,BANTEN,KOTA TANGERANG
112,3002016,SMK DEWI SARTIKA,20606817,S,116,57.21,77.54,74.16,80.3,"72,30",30,2,16,2015,BANTEN,KOTA TANGERANG
114,3002017,SMK AL IJTIHAD,20606811,S,59,58.17,58.05,32.63,79.6,"57,11",30,2,17,2015,BANTEN,KOTA TANGERANG
116,3002018,SMK YIA,20606825,S,54,41.67,55.9,38.7,80.4,"54,17",30,2,18,2015,BANTEN,KOTA TANGERANG
118,3002019,SMK BHAKTI PERTIWI,20606807,S,95,63.67,57.87,50.5,80.48,"63,13",30,2,19,2015,BANTEN,KOTA TANGERANG
120,3002020,SMK AR RAHMAN,20606808,S,51,49.54,72.41,23.82,76.93,"55,68",30,2,20,2015,BANTEN,KOTA TANGERANG
122,3002021,SMK VOCTECH 2,20606911,S,64,66.06,64.0,43.09,84.62,"64,44",30,2,21,2015,BANTEN,KOTA TANGERANG
124,3002022,SMK SETIA BHAKTI,20606903,S,233,62.07,56.93,39.9,80.56,"59,87",30,2,22,2015,BANTEN,KOTA TANGERANG
126,3002023,SMK GAMA,20606828,S,20,71.61,58.28,62.63,85.95,"69,62",30,2,23,2015,BANTEN,KOTA TANGERANG
128,3002024,SMK GEMA GAWITA,20606827,S,164,58.58,56.13,56.54,80.14,"62,85",30,2,24,2015,BANTEN,KOTA TANGERANG
130,3002025,SMK TIARA AKSARA,20606913,S,69,77.54,66.48,60.22,84.97,"72,30",30,2,25,2015,BANTEN,KOTA TANGERANG
132,3002026,SMK MANDIRI 99,20606820,S,14,43.36,45.6,42.32,80.73,"53,00",30,2,26,2015,BANTEN,KOTA TANGERANG
134,3002027,SMK KRISTEN KANAAN,20606822,S,46,67.92,65.69,46.68,85.79,"66,52",30,2,27,2015,BANTEN,KOTA TANGERANG
136,3002028,SMK YAPINTEK,20606908,S,75,42.77,72.5,62.4,76.2,"63,47",30,2,28,2015,BANTEN,KOTA TANGERANG
138,3002029,SMK YADITAMA,20606909,S,16,80.89,62.54,52.81,73.52,"67,44",30,2,29,2015,BANTEN,KOTA TANGERANG
140,3002030,SMK TRISULA BHAKTI,20607524,S,36,60.12,57.27,33.68,77.36,"57,11",30,2,30,2015,BANTEN,KOTA TANGERANG
142,3002031,SMK PGRI BATUCEPER,20607518,S,66,45.27,57.1,41.97,80.72,"56,27",30,2,31,2015,BANTEN,KOTA TANGERANG
144,3002032,SMK MERPATI,20614074,S,16,58.59,49.58,44.84,73.3,"56,58",30,2,32,2015,BANTEN,KOTA TANGERANG
146,3002033,SMK MUHAMMADIYAH 1,20606858,S,164,60.44,44.59,26.97,81.67,"53,42",30,2,33,2015,BANTEN,KOTA TANGERANG
148,3002034,SMK YUPPENTEK 4,20606904,S,78,69.52,64.03,51.35,77.44,"65,59",30,2,34,2015,BANTEN,KOTA TANGERANG
150,3002035,SMK BANGUN NUSANTARA,20606805,S,375,48.36,46.36,25.71,77.77,"49,55",30,2,35,2015,BANTEN,KOTA TANGERANG
152,3002036,SMK YADIKA 4,20606910,S,286,60.24,69.56,63.26,83.67,"69,18",30,2,36,2015,BANTEN,KOTA TANGERANG
154,3002037,SMK AN NURMANIYAH,20606809,S,371,60.96,53.91,37.66,83.88,"59,10",30,2,37,2015,BANTEN,KOTA TANGERANG
156,3002038,SMK KI HAJAR DEWANTORO,20606823,S,357,54.23,56.45,49.18,82.69,"60,64",30,2,38,2015,BANTEN,KOTA TANGERANG
158,3002039,SMK YUPPENTEK 6,20606887,S,38,76.7,63.23,72.17,81.9,"73,50",30,2,39,2015,BANTEN,KOTA TANGERANG
160,3002040,SMK PRUDENT SCHOOL,20606893,S,134,68.18,53.86,37.0,81.17,"60,05",30,2,40,2015,BANTEN,KOTA TANGERANG
162,3002041,SMK AL MUIN,20606810,S,56,68.95,46.83,35.58,81.7,"58,27",30,2,41,2015,BANTEN,KOTA TANGERANG
164,3002042,SMK KARYA AGUNG,20606824,S,99,66.21,57.22,54.32,84.31,"65,52",30,2,42,2015,BANTEN,KOTA TANGERANG
166,3002043,SMK MAKARYA,20606821,S,26,56.04,51.05,28.46,79.72,"53,82",30,2,43,2015,BANTEN,KOTA TANGERANG
168,3002044,SMK HARAPAN JAYA,20606826,S,109,88.46,78.04,75.62,90.03,"83,04",30,2,44,2015,BANTEN,KOTA TANGERANG
170,3002045,SMK MANGGALA,20606819,S,170,76.73,60.83,53.07,80.22,"67,71",30,2,45,2015,BANTEN,KOTA TANGERANG
172,3002046,SMK PGRI 11 CILEDUG,20606891,S,536,68.84,59.63,56.05,84.43,"67,24",30,2,46,2015,BANTEN,KOTA TANGERANG
174,3002047,SMK BINA BANGSA,20606815,S,426,74.88,68.23,64.62,84.19,"72,98",30,2,47,2015,BANTEN,KOTA TANGERANG
176,3002048,SMK OTOMOTIF WASKITA,20606895,S,109,38.27,40.16,24.08,76.67,"44,80",30,2,48,2015,BANTEN,KOTA TANGERANG
178,3002049,SMK BUDI MULIA,20606816,S,268,78.05,68.64,60.37,81.25,"72,08",30,2,49,2015,BANTEN,KOTA TANGERANG
180,3002050,SMK BANDARA,20606806,S,458,57.53,48.63,39.81,79.96,"56,48",30,2,50,2015,BANTEN,KOTA TANGERANG
182,3002051,SMK PGRI PINANG,20606902,S,20,74.12,71.81,70.0,84.65,"75,15",30,2,51,2015,BANTEN,KOTA TANGERANG
184,3002052,SMK TEKNOLOGI INDONESIA,20607521,S,46,43.14,45.39,29.62,79.54,"49,42",30,2,52,2015,BANTEN,KOTA TANGERANG
186,3002053,SMK PGRI LARANGAN,20606901,S,38,60.76,54.41,46.58,80.5,"60,56",30,2,53,2015,BANTEN,KOTA TANGERANG
188,3002054,SMK TEKNOLOGI GRAFIKA DARUL AMAL,20607520,S,55,56.98,57.04,44.14,79.05,"59,30",30,2,54,2015,BANTEN,KOTA TANGERANG
190,3002055,SMK GANDASARI,20607515,S,44,54.68,52.47,38.52,80.9,"56,64",30,2,55,2015,BANTEN,KOTA TANGERANG
192,3002056,SMK TEKNIK INDUSTRI MANBAUL ULUM,20607522,S,70,83.34,77.43,80.79,82.71,"81,07",30,2,56,2015,BANTEN,KOTA TANGERANG
194,3002057,SMK TEKNOLOGI INFORMATIKA YPML,20607523,S,63,43.76,52.48,30.4,77.35,"51,00",30,2,57,2015,BANTEN,KOTA TANGERANG
196,3002058,SMK YP KARYA BANGSA,20607525,S,58,48.57,78.83,68.58,86.6,"70,65",30,2,58,2015,BANTEN,KOTA TANGERANG
198,3002059,SMK BHAKTI ANINDYA,20606804,S,522,65.93,58.63,35.48,84.95,"61,25",30,2,59,2015,BANTEN,KOTA TANGERANG
200,3002060,SMK TEKHMINDO,20607519,S,12,89.94,74.13,54.38,77.26,"73,93",30,2,60,2015,BANTEN,KOTA TANGERANG
202,3002061,SMK KARYA BANGSA NEGLASARI,20607516,S,89,53.26,72.34,23.51,83.13,"58,06",30,2,61,2015,BANTEN,KOTA TANGERANG
204,3002062,SMK BANGUN NUSANTARA 2,20607788,S,108,77.05,48.0,60.95,79.21,"66,30",30,2,62,2015,BANTEN,KOTA TANGERANG
206,3002063,SMK 2000 AL - FITROH,20606812,S,23,50.35,61.64,53.48,79.8,"61,32",30,2,63,2015,BANTEN,KOTA TANGERANG
208,3002064,SMK MANDIRI,20607517,S,14,51.46,45.59,52.14,78.57,"56,94",30,2,64,2015,BANTEN,KOTA TANGERANG
210,3002065,SMK ISLAM BAIDHAUL AHKAM,20607927,S,83,75.37,75.47,65.06,84.83,"75,18",30,2,65,2015,BANTEN,KOTA TANGERANG
212,3002066,SMK MAHBUBY 1 TANGERANG,20613487,S,23,54.64,39.43,26.85,76.9,"49,46",30,2,66,2015,BANTEN,KOTA TANGERANG
214,3002067,SMK ABDI NEGARA,20614075,S,92,59.62,44.56,25.68,81.77,"52,91",30,2,67,2015,BANTEN,KOTA TANGERANG
216,3002068,SMK BENDA,20614354,S,7,78.86,65.47,23.21,78.09,"61,41",30,2,68,2015,BANTEN,KOTA TANGERANG
218,3002069,SMK GEMILANG MODERNLAND,20613687,S,32,48.13,35.89,23.67,81.09,"47,20",30,2,69,2015,BANTEN,KOTA TANGERANG
220,3002070,SMK MITRA INDUSTRI,20614218,S,34,60.21,75.33,53.75,78.01,"66,83",30,2,70,2015,BANTEN,KOTA TANGERANG
222,3002071,SMK RICARDO AUTO MACHINE,20614073,S,40,49.28,76.87,85.25,81.66,"73,27",30,2,71,2015,BANTEN,KOTA TANGERANG
224,3002072,SMK AL - FUAD,20613691,S,17,46.39,51.78,40.59,77.47,"54,06",30,2,72,2015,BANTEN,KOTA TANGERANG
226,3002073,SMK NEGERI 5 TANGERANG,20607929,N,481,58.21,49.88,29.51,79.31,"54,23",30,2,73,2015,BANTEN,KOTA TANGERANG
228,3002074,SMK NEGERI 8 TANGERANG,20616265,N,240,60.68,45.75,32.32,76.06,"53,70",30,2,74,2015,BANTEN,KOTA TANGERANG
230,3002075,SMK BONAVITA,20613690,S,313,70.3,72.75,57.94,88.81,"72,45",30,2,75,2015,BANTEN,KOTA TANGERANG
232,3002076,SMK LAB BUSINESS SCHOOL,20613949,S,109,58.44,59.89,66.01,84.4,"67,19",30,2,76,2015,BANTEN,KOTA TANGERANG
234,3002077,SMK GLOBAL INFORMATIKA,20613858,S,39,75.42,68.97,57.56,83.41,"71,34",30,2,77,2015,BANTEN,KOTA TANGERANG
236,3002078,SMK BINA CENDEKIA I,20607790,S,37,69.45,60.25,68.18,78.59,"69,12",30,2,78,2015,BANTEN,KOTA TANGERANG
238,3002079,SMK FARMASI TANGERANG I,20607925,S,151,74.02,60.97,43.1,83.71,"65,45",30,2,79,2015,BANTEN,KOTA TANGERANG
240,3002080,SMK NEGERI 9 TANGERANG,20616266,N,209,74.67,52.89,37.38,83.73,"62,17",30,2,80,2015,BANTEN,KOTA TANGERANG
242,3002081,SMK PGRI 109 TANGERANG,20607928,S,362,60.89,54.15,36.76,78.92,"57,68",30,2,81,2015,BANTEN,KOTA TANGERANG
244,3002083,SMK CAHAYA BANGSA,20614490,S,16,35.05,56.43,38.28,75.09,"51,21",30,2,83,2015,BANTEN,KOTA TANGERANG
