No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,101001,SMK NEGERI 1,20100143,N,261,72.67,55.62,49.94,72.6,"62,71",1,1,1,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,101002,SMK NEGERI 34,20100166,N,165,64.27,69.23,36.2,83.67,"63,34",1,1,2,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,101003,SMK NEGERI 39,20100168,N,191,72.62,64.46,53.13,71.36,"65,39",1,1,3,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,101004,SMK NEGERI 54,20100156,N,134,69.21,66.31,50.76,82.94,"67,31",1,1,4,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,101006,SMK KAMPUNG JAWA,20100105,S,102,55.06,44.87,28.5,82.46,"52,72",1,1,6,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,101007,SMK KATOLIK STRADA,20107258,S,104,61.17,56.97,33.51,80.92,"58,14",1,1,7,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14,101008,SMK MUHAMMADIYAH 1,20100115,S,190,57.21,61.08,26.74,83.71,"57,19",1,1,8,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
16,101009,SMK PONCOL,20100307,S,83,52.34,46.14,25.27,82.7,"51,61",1,1,9,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18,101010,SMK RASERA 66,20108513,S,4,49.48,49.73,30.63,78.15,"52,00",1,1,10,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
20,101011,SMK SINT JOSEPH,20100110,S,19,67.39,61.99,36.58,78.91,"61,22",1,1,11,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
22,101012,SMK TAMAN SISWA 2,20100296,S,230,59.23,49.3,28.41,80.52,"54,37",1,1,12,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
24,101013,SMK AT TAQWA,20100131,S,86,68.57,47.95,33.98,88.69,"59,80",1,1,13,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
26,101014,SMK BUNDA MULIA 1,20107252,S,196,79.49,80.37,68.06,86.52,"78,61",1,1,14,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
28,101015,SMK NEGERI 2,20100161,N,204,70.25,70.91,49.31,86.49,"69,24",1,1,15,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
30,101016,SMK NEGERI 3,20100164,N,201,76.85,63.93,68.91,81.93,"72,91",1,1,16,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
32,101017,SMK NEGERI 14,20100158,N,245,80.91,76.78,78.63,88.69,"81,25",1,1,17,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
34,101018,SMK NEGERI 16,20100159,N,198,73.51,74.5,52.87,92.65,"73,38",1,1,18,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
36,101019,SMK NEGERI 19,20100160,N,241,77.9,73.0,71.42,82.16,"76,12",1,1,19,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
38,101020,SMK NEGERI 21,20100162,N,166,75.43,67.93,63.67,92.96,"75,00",1,1,20,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
40,101021,SMK NEGERI 31,20100165,N,198,71.4,71.83,47.59,89.8,"70,16",1,1,21,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
42,101022,SMK NEGERI 44,20100157,N,187,73.15,67.08,49.17,91.17,"70,14",1,1,22,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
44,101023,SMK AL IRSYAD,20100119,S,33,51.8,37.27,23.18,77.86,"47,53",1,1,23,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
46,101024,SMK AL MAKMUR,20100306,S,41,60.27,38.3,28.48,87.92,"53,74",1,1,24,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
48,101025,SMK AL. IHSAN,20100140,S,43,55.99,58.29,28.9,87.65,"57,71",1,1,25,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
50,101026,SMK DHARMA BHAKTI 1,20100136,S,12,51.82,41.99,27.08,86.15,"51,76",1,1,26,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
52,101027,SMK DWIKORA 2,20100137,S,8,42.58,29.84,21.25,78.49,"43,04",1,1,27,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
54,101028,SMK FRANSISKUS 2,20100139,S,23,69.49,67.78,47.93,85.23,"67,61",1,1,28,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
56,101029,SMK JAKARTA DUA,20100117,S,177,64.0,49.44,37.16,83.31,"58,48",1,1,29,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
58,101030,SMK JAKARTA PUSAT I,20100108,S,210,71.01,54.65,45.81,89.3,"65,19",1,1,30,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
60,101033,SMK K. BETHEL,20100132,S,28,74.82,59.25,44.29,88.49,"66,71",1,1,33,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
62,101035,SMK KSATRYA,20100114,S,164,62.81,57.22,31.27,84.41,"58,93",1,1,35,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
64,101036,SMK MUHAMMADIYAH 2,20100142,S,27,47.77,46.63,21.11,84.53,"50,01",1,1,36,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
66,101037,SMK MUHAMMADIYAH 5,20108509,S,78,59.16,71.0,28.24,89.05,"61,86",1,1,37,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
68,101038,SMK MUHAMMADIYAH 10,20100116,S,3,59.57,35.33,27.5,80.4,"50,70",1,1,38,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
70,101039,SMK MUHAMMADIYAH 11,20100141,S,75,60.36,42.52,28.47,82.7,"53,51",1,1,39,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
72,101041,SMK PGRI 4,20100153,S,69,57.47,62.98,37.25,87.07,"61,19",1,1,41,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
74,101043,SMK PGRI 25,20100149,S,105,60.44,61.9,36.69,88.56,"61,90",1,1,43,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
76,101044,SMK PGRI 31,20100151,S,127,60.71,61.86,26.52,89.03,"59,53",1,1,44,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
78,101045,SMK PGRI 34,20100152,S,77,53.49,46.21,26.1,85.66,"52,87",1,1,45,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
80,101046,SMK PSKD I,20100282,S,20,62.22,54.25,28.38,87.95,"58,20",1,1,46,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
82,101047,SMK SAID NAUM,20100118,S,38,67.04,52.19,30.66,86.67,"59,14",1,1,47,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
