No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,2401001,SMK NEGERI 1 KUPANG,50304998,N,407,66.11,62.78,40.21,76.73,"61,46",24,1,1,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
4,2401002,SMK NEGERI 2 KUPANG,50304997,N,579,53.51,49.93,26.27,80.22,"52,48",24,1,2,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
6,2401003,SMK NEGERI 3 KUPANG,50304991,N,128,60.34,44.42,26.76,85.16,"54,17",24,1,3,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
8,2401004,SMK NEGERI 4 KUPANG,50304992,N,76,50.07,47.87,39.14,81.6,"54,67",24,1,4,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
10,2401005,SMK NEGERI 5 KUPANG,50305267,N,198,51.54,46.62,51.78,79.54,"57,37",24,1,5,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
12,2401006,SMK NEGERI 6 KUPANG,50304940,N,173,57.84,56.07,61.3,73.4,"62,15",24,1,6,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
14,2401007,SMK SWASTISARI KUPANG,50304969,S,47,59.66,37.06,28.19,77.44,"50,59",24,1,7,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
16,2401008,SMK KRISTEN 1 KUPANG,50305266,S,117,49.02,50.91,41.94,70.58,"53,11",24,1,8,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
18,2401009,SMK KRISTEN 2 KUPANG,50304995,S,45,56.95,65.33,65.39,78.53,"66,55",24,1,9,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
20,2401010,SMK KARYA KUPANG,50304994,S,77,45.62,38.78,31.75,66.1,"45,56",24,1,10,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
22,2401011,SMK WIRAKARYA KUPANG,50304970,S,107,50.22,58.64,51.99,78.39,"59,81",24,1,11,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
24,2401012,SMK KENCANA SAKTI,50305265,S,189,58.72,80.61,87.5,88.34,"78,79",24,1,12,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
26,2401013,SMK PELAYARAN KUPANG,50304993,S,15,53.53,57.47,24.67,76.35,"53,01",24,1,13,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
28,2401014,SMK MENTARI KUPANG,50304996,S,64,53.51,52.31,46.64,70.15,"55,65",24,1,14,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
30,2401015,SMK MUHAMMADIYAH KUPANG,50304941,S,42,65.51,58.86,58.51,76.14,"64,76",24,1,15,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
32,2401016,SMK UYELINDO KUPANG,50304942,S,20,65.3,71.9,50.0,81.92,"67,28",24,1,16,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
34,2401017,SMK CAHAYA PUTRA,50305264,S,9,47.54,29.33,20.0,81.27,"44,54",24,1,17,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
36,2401018,SMK KESEHATAN NUSANTARA KUPANG,50308643,S,56,67.74,40.93,29.6,73.97,"53,06",24,1,18,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
38,2401019,SMK NEGERI  8  KUPANG,60702922,N,26,53.53,34.15,52.02,66.5,"51,55",24,1,19,2015,NUSA TENGGARA TIMUR,KOTA KUPANG
40,2402002,SMK NEGERI 1 KAB. KUPANG,50300265,N,105,45.31,32.13,22.5,67.47,"41,85",24,2,2,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
42,2402003,SMK EFATA SULAMU,50306575,S,39,61.45,53.74,41.99,85.57,"60,69",24,2,3,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
44,2402004,SMK TUNAS ISAI,50306576,S,56,48.65,44.25,27.99,79.26,"50,04",24,2,4,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
46,2402005,SMK KELAUTAN MENTARI BOLOK,50306574,S,13,37.68,57.38,32.12,84.13,"52,83",24,2,5,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
48,2402006,SMK - PP NEGERI LILI KUPANG,69734022,N,73,55.22,77.86,35.92,81.12,"62,53",24,2,6,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
50,2402007,SMK NEGERI 1 TAKARI,60728867,N,20,40.09,48.2,28.38,71.89,"47,14",24,2,7,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
52,2402008,SMK REFORMASI PLUS KUPANG TENGAH,69786214,S,32,47.25,38.31,22.11,67.85,"43,88",24,2,8,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
54,2402009,SMK NEGERI 1 AMFOANG BARAT LAUT,69728761,N,27,86.32,55.41,46.85,85.36,"68,49",24,2,9,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
56,2402010,SMK NEGERI 1 KUPANG BARAT,69727541,N,32,47.79,53.88,39.38,81.6,"55,66",24,2,10,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
58,2402011,SMK NEGERI AMABI OEFETO,69763279,N,20,48.78,28.8,21.88,74.26,"43,43",24,2,11,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
60,2402012,SMK NEGERI 1 AMARASI SELATAN,69725916,N,39,39.47,67.69,29.29,75.51,"52,99",24,2,12,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
62,2402013,SMK TECMATIK INFORMATIKA PLUS,69774730,S,18,53.39,30.56,24.58,73.01,"45,39",24,2,13,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
64,2402014,SMK NEGERI 1 AMABI OEFETO TIMUR,69752276,N,18,40.37,62.33,44.58,83.37,"57,66",24,2,14,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
66,2402015,SMK NEGERI 1 AMFOANG SELATAN,69765059,N,18,72.58,39.22,59.86,79.39,"62,76",24,2,15,2015,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
68,2403001,SMK NEGERI 1 SOE,50307306,N,102,43.11,29.24,20.59,75.57,"42,13",24,3,1,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
70,2403002,SMK NEGERI 2 SOE,50300590,N,201,50.75,32.44,22.89,78.3,"46,10",24,3,2,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
72,2403003,SMK NEGERI BOKING,50300591,N,31,72.09,64.65,64.84,0.0,"50,40",24,3,3,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
74,2403004,SMK KRISTEN SOE,50300588,S,235,45.94,31.16,24.41,70.9,"43,10",24,3,4,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
76,2403005,SMK KOLBANO,50307309,S,37,82.89,74.65,59.53,86.68,"75,94",24,3,5,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
78,2403006,SMK NEGERI POLEN,50307310,N,26,43.51,30.38,22.4,76.28,"43,14",24,3,6,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
80,2403007,SMK NEGERI TOIANAS,50307311,N,22,48.1,56.82,84.66,70.25,"64,96",24,3,7,2015,NUSA TENGGARA TIMUR,KABUPATEN TTS
