No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,2101101,SMK NEGERI 1 AMBON,60102001,N,264,63.14,51.13,35.4,76.86,"56,63",21,1,101,2015,MALUKU,AMBON
4,2101102,SMK NEGERI 2 AMBON,60101998,N,184,57.0,36.84,28.33,78.31,"50,12",21,1,102,2015,MALUKU,AMBON
6,2101103,SMK NEGERI 3 AMBON,60101987,N,216,48.29,45.94,25.31,77.78,"49,33",21,1,103,2015,MALUKU,AMBON
8,2101104,SMK NEGERI 4 AMBON,60101973,N,205,43.92,64.51,62.46,72.49,"60,85",21,1,104,2015,MALUKU,AMBON
10,2101105,SMK NEGERI 5 AMBON,60101983,N,38,51.37,34.21,25.79,73.15,"46,13",21,1,105,2015,MALUKU,AMBON
12,2101106,SMK NEGERI 6 AMBON,60103099,N,104,51.06,58.1,43.05,76.15,"57,09",21,1,106,2015,MALUKU,AMBON
14,2101107,SMK NEGERI 7 AMBON,60101997,N,190,50.07,61.92,37.91,74.71,"56,15",21,1,107,2015,MALUKU,AMBON
16,2101108,SMK PGRI AMBON,60102780,S,31,50.32,44.9,24.27,80.8,"50,07",21,1,108,2015,MALUKU,AMBON
18,2101109,SMK MUHAMMADIYAH AMBON,60102779,S,79,52.76,40.28,23.64,77.6,"48,57",21,1,109,2015,MALUKU,AMBON
20,2101110,SMK AL-WATHAN AMBON,60102778,S,23,42.26,55.48,24.67,80.02,"50,61",21,1,110,2015,MALUKU,AMBON
22,2101111,SEKOLAH PERTANIAN PEMBANGUNAN,60103924,N,49,48.61,53.27,37.7,78.29,"54,47",21,1,111,2015,MALUKU,AMBON
24,2101112,SMK JAYANEGARA AMBON,60103671,S,9,52.44,40.0,20.28,74.04,"46,69",21,1,112,2015,MALUKU,AMBON
26,2101113,SMK KESEHATAN AMBON,69761970,S,199,62.65,65.57,58.73,80.6,"66,89",21,1,113,2015,MALUKU,AMBON
28,2102101,SMK PERIKANAN LUSWED TUAL,60100828,S,23,38.52,38.26,29.24,74.28,"45,08",21,2,101,2015,MALUKU,TUAL
30,2102102,SMK PELAYARAN BAHARI NUSANTARA TUAL,60100825,S,40,70.35,86.55,73.44,75.99,"76,58",21,2,102,2015,MALUKU,TUAL
32,2102103,SMK NEGERI 1 TUAL,69849370,N,68,53.24,69.44,42.65,79.6,"61,23",21,2,103,2015,MALUKU,TUAL
34,2102104,SMK KESEHATAN ROMEL TUAL,60105445,S,152,43.93,30.0,20.86,70.96,"41,44",21,2,104,2015,MALUKU,TUAL
36,2103101,SMK NEGERI 1 AMAHAI,60100352,N,30,49.33,71.33,78.75,80.92,"70,08",21,3,101,2015,MALUKU,MALUKU TENGAH
38,2103102,SMK NEGERI 1 MASOHI,60100166,N,124,51.94,48.89,39.86,66.0,"51,67",21,3,102,2015,MALUKU,MALUKU TENGAH
40,2103103,SMK NEGERI 1 SAPARUA,60100168,N,71,63.41,85.92,77.01,79.28,"76,41",21,3,103,2015,MALUKU,MALUKU TENGAH
42,2103104,SMK MUHAMMADIYAH MASOHI,60100167,S,35,44.63,38.63,21.43,78.71,"45,85",21,3,104,2015,MALUKU,MALUKU TENGAH
44,2103105,SMK NEGERI 1 BANDA,60100189,N,45,43.16,51.42,63.72,84.69,"60,75",21,3,105,2015,MALUKU,MALUKU TENGAH
46,2103106,SMK NEGERI 1 LEIHITU,60102251,N,36,52.11,44.22,58.82,81.39,"59,14",21,3,106,2015,MALUKU,MALUKU TENGAH
48,2103107,SMK RIJALI SALAHUTU,60105434,S,31,71.42,82.06,83.63,73.63,"77,69",21,3,107,2015,MALUKU,MALUKU TENGAH
50,2103108,SMK  KOBISONTA,60103508,S,14,83.0,85.0,83.04,71.89,"80,73",21,3,108,2015,MALUKU,MALUKU TENGAH
52,2103109,SMK PAMAHANUNUSA MASOHI,60103613,S,88,58.23,48.59,52.16,76.91,"58,97",21,3,109,2015,MALUKU,MALUKU TENGAH
54,2103110,SMK NEGERI 2 SAPARUA,60103663,N,40,52.2,39.5,32.94,80.33,"51,24",21,3,110,2015,MALUKU,MALUKU TENGAH
56,2103111,SMK NEGERI SERAM UTARA BARAT,60103612,N,23,61.65,52.52,66.09,74.06,"63,58",21,3,111,2015,MALUKU,MALUKU TENGAH
