No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3101501,SMK NEGERI 1 TANJUNGPINANG,11000438,N,409,74.93,62.15,48.09,82.15,"66,83",31,1,501,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
2,3101502,SMK NEGERI 2 TANJUNGPINANG,11000439,N,149,62.7,36.85,30.13,75.34,"51,26",31,1,502,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
3,3101503,SMK NEGERI 3 TANJUNGPINANG,11000426,N,232,65.27,39.07,32.51,73.83,"52,67",31,1,503,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
4,3101504,SMK PEMBANGUNAN TANJUNGPINANG,11000416,S,113,68.88,55.88,38.32,81.88,"61,24",31,1,504,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
5,3101506,SMK RAJA HAJI TANJUNGPINANG,11000415,S,15,62.27,38.8,32.5,70.67,"51,06",31,1,506,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
6,3101510,SMK NEGERI 4 TANJUNGPINANG,11002495,N,130,70.83,45.42,40.56,78.08,"58,72",31,1,510,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
7,3101511,SMK MAITREYAWIRA TANJUNGPINANG,11003164,S,89,70.83,65.06,45.03,77.21,"64,53",31,1,511,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
8,3101512,SMK KESEHATAN WIDYA TANJUNGPINANG,69756150,S,47,66.64,40.13,32.87,71.51,"52,79",31,1,512,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
9,3101513,SMK BINTAN INSANI TANJUNGPINANG,69774641,S,11,75.64,56.18,54.09,75.9,"65,45",31,1,513,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
10,3102039,SMK YEHONALA BATAM,69786477,S,14,73.14,68.86,66.43,79.87,"72,08",31,2,39,2017,KEPULAUAN RIAU,KOTA BATAM
11,3102040,SMK NURUL JADID BATAM,69786474,S,83,72.6,43.2,40.03,73.53,"57,34",31,2,40,2017,KEPULAUAN RIAU,KOTA BATAM
12,3102041,SMK PERTIWI BATAM,69786476,S,27,59.78,35.93,28.61,73.88,"49,55",31,2,41,2017,KEPULAUAN RIAU,KOTA BATAM
13,3102201,SMK NEGERI 1 BATAM,11000382,N,456,76.76,62.27,57.76,78.54,"68,83",31,2,201,2017,KEPULAUAN RIAU,KOTA BATAM
14,3102202,SMK NEGERI 2 BATAM,11002210,N,381,78.16,60.68,58.64,82.56,"70,01",31,2,202,2017,KEPULAUAN RIAU,KOTA BATAM
15,3102203,SMK NEGERI 3 BATAM,11002570,N,222,68.7,44.04,38.22,76.06,"56,76",31,2,203,2017,KEPULAUAN RIAU,KOTA BATAM
16,3102204,SMK KARTINI BATAM,11000371,S,248,72.44,59.11,51.47,75.85,"64,72",31,2,204,2017,KEPULAUAN RIAU,KOTA BATAM
17,3102205,SMK PELAYARAN MARITIM NASIONAL BATAM,11002208,S,161,66.0,47.13,35.57,75.14,"55,96",31,2,205,2017,KEPULAUAN RIAU,KOTA BATAM
18,3102206,SMK AL-AZHAR BATAM,11002205,S,86,67.3,37.56,34.3,78.16,"54,33",31,2,206,2017,KEPULAUAN RIAU,KOTA BATAM
19,3102207,SMK PERMATA HARAPAN BATAM,11002211,S,139,72.95,66.09,50.67,77.37,"66,77",31,2,207,2017,KEPULAUAN RIAU,KOTA BATAM
20,3102208,SMK HARMONI BATAM,11000369,S,86,66.95,45.74,33.05,75.69,"55,36",31,2,208,2017,KEPULAUAN RIAU,KOTA BATAM
21,3102209,SMK WIDYA BATAM,11002213,S,111,57.42,47.77,26.1,68.95,"50,06",31,2,209,2017,KEPULAUAN RIAU,KOTA BATAM
22,3102210,SMK IBNU SINA BATAM,11000370,S,136,64.87,47.22,35.99,75.28,"55,84",31,2,210,2017,KEPULAUAN RIAU,KOTA BATAM
23,3102211,SMK AL-JABAR BATAM,11000357,S,75,57.97,31.36,24.77,71.17,"46,32",31,2,211,2017,KEPULAUAN RIAU,KOTA BATAM
24,3102212,SMK HANG NADIM BATAM,11002207,S,70,66.94,45.06,38.18,72.23,"55,60",31,2,212,2017,KEPULAUAN RIAU,KOTA BATAM
25,3102213,SMK BATAM BUSINESS SCHOOL,11002206,S,38,73.32,68.95,51.97,75.49,"67,43",31,2,213,2017,KEPULAUAN RIAU,KOTA BATAM
26,3102214,SMK NASIONAL BATAM,11002209,S,14,64.43,61.57,53.21,71.71,"62,73",31,2,214,2017,KEPULAUAN RIAU,KOTA BATAM
27,3102215,SMK EPPATA BATAM,11000358,S,12,69.0,42.17,32.5,71.87,"53,89",31,2,215,2017,KEPULAUAN RIAU,KOTA BATAM
28,3102216,SMK TELADAN BATAM,11002212,S,170,64.87,36.98,33.6,67.9,"50,84",31,2,216,2017,KEPULAUAN RIAU,KOTA BATAM
29,3102217,SMK MULTISTUDI HIGH SCHOOL,11002576,S,211,72.0,55.65,50.25,81.13,"64,76",31,2,217,2017,KEPULAUAN RIAU,KOTA BATAM
30,3102218,SMK NEGERI 4 BATAM,11002571,N,287,71.08,50.06,36.84,76.93,"58,73",31,2,218,2017,KEPULAUAN RIAU,KOTA BATAM
31,3102219,SMK ISLAM HANG TUAH,11002575,S,55,62.36,38.73,29.18,72.29,"50,64",31,2,219,2017,KEPULAUAN RIAU,KOTA BATAM
32,3102220,SMK MANAGEMENT TRAINING SYSTEM,11002574,S,49,65.92,43.14,30.31,76.77,"54,04",31,2,220,2017,KEPULAUAN RIAU,KOTA BATAM
33,3102221,SMK HARAPAN UTAMA,11003007,S,34,67.24,68.71,48.16,77.27,"65,35",31,2,221,2017,KEPULAUAN RIAU,KOTA BATAM
34,3102222,SMK MUHAMMADIYAH,11003119,S,115,65.08,40.0,34.39,73.51,"53,25",31,2,222,2017,KEPULAUAN RIAU,KOTA BATAM
35,3102223,SMK PELAYARAN BATAM,69830473,S,19,58.21,57.89,33.68,79.85,"57,41",31,2,223,2017,KEPULAUAN RIAU,KOTA BATAM
36,3102224,SMK NEGERI 5 BATAM,11003006,N,371,70.6,49.89,43.71,74.08,"59,57",31,2,224,2017,KEPULAUAN RIAU,KOTA BATAM
37,3102225,SMK LAKSAMANA,11003249,S,21,69.52,44.38,28.1,71.61,"53,40",31,2,225,2017,KEPULAUAN RIAU,KOTA BATAM
38,3102226,SMK PERMATA HARAPAN 2,11003260,S,38,70.74,50.68,42.57,75.95,"59,99",31,2,226,2017,KEPULAUAN RIAU,KOTA BATAM
39,3102227,SMK KOLESE TIARA BANGSA BATAM,11003250,S,75,72.67,57.23,45.83,79.4,"63,78",31,2,227,2017,KEPULAUAN RIAU,KOTA BATAM
40,3102228,SMK NEGERI 6 BATAM,11003158,N,158,65.15,43.46,33.86,73.26,"53,93",31,2,228,2017,KEPULAUAN RIAU,KOTA BATAM
41,3102229,SMK PUTRA BATAM,60728423,S,33,78.42,67.88,59.02,81.86,"71,80",31,2,229,2017,KEPULAUAN RIAU,KOTA BATAM
42,3102230,SMK GLOBE NATIONAL PLUS,60728422,S,35,70.69,69.03,45.79,77.7,"65,80",31,2,230,2017,KEPULAUAN RIAU,KOTA BATAM
43,3102231,SMK REAL INFORMATIKA,60728424,S,47,74.68,62.72,53.67,70.28,"65,34",31,2,231,2017,KEPULAUAN RIAU,KOTA BATAM
44,3102232,SMK TERPADU PUTRA JAYA,69786475,S,79,71.65,46.78,41.11,74.58,"58,53",31,2,232,2017,KEPULAUAN RIAU,KOTA BATAM
45,3102233,SMK PENERBANGAN NASIONAL BATAM,69815385,S,23,64.7,58.26,36.96,69.74,"57,42",31,2,233,2017,KEPULAUAN RIAU,KOTA BATAM
