No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,1801101,SMK NEGERI 3 PALU,40203629,N,463,58.15,50.51,29.46,74.37,"53,12",18,1,101,2015,SULAWESI TENGAH,KOTA PALU
4,1801102,SMK NEGERI 7 PALU,40203626,N,30,46.35,40.73,29.42,69.56,"46,52",18,1,102,2015,SULAWESI TENGAH,KOTA PALU
6,1801103,SMK BINA POTENSI,40203613,S,61,58.79,36.23,27.95,68.31,"47,82",18,1,103,2015,SULAWESI TENGAH,KOTA PALU
8,1801104,SMK KRISTEN BALA KESELAMATAN PALU,40203615,S,190,54.28,44.64,25.38,74.73,"49,76",18,1,104,2015,SULAWESI TENGAH,KOTA PALU
10,1801105,SMK MUHAMMADIYAH 1 PALU,40203630,S,143,57.77,35.37,25.77,70.84,"47,44",18,1,105,2015,SULAWESI TENGAH,KOTA PALU
12,1801106,SMK SWADAYA 2 PALU,40203627,S,17,46.31,30.47,21.32,63.34,"40,36",18,1,106,2015,SULAWESI TENGAH,KOTA PALU
14,1801107,SMK NEGERI 1 PALU,40203599,N,151,65.9,52.28,37.58,77.64,"58,35",18,1,107,2015,SULAWESI TENGAH,KOTA PALU
16,1801108,SMK PONPES ALKHAIRAAT PALU,40203617,S,4,55.38,33.0,20.0,70.58,"44,74",18,1,108,2015,SULAWESI TENGAH,KOTA PALU
18,1801109,SMK PONPES AMALIA PALU,40203601,S,17,45.46,29.29,22.65,69.14,"41,64",18,1,109,2015,SULAWESI TENGAH,KOTA PALU
20,1801110,SMK MANDALASILA,40203622,S,45,59.21,44.8,37.17,72.65,"53,46",18,1,110,2015,SULAWESI TENGAH,KOTA PALU
22,1801111,SMK NEGERI 2 PALU,40203606,N,387,61.56,52.37,33.44,75.29,"55,67",18,1,111,2015,SULAWESI TENGAH,KOTA PALU
24,1801112,SMK PGRI PALU,40203603,S,32,59.2,43.81,28.05,76.05,"51,78",18,1,112,2015,SULAWESI TENGAH,KOTA PALU
26,1801113,SMK PANCASILA PALU,40203604,S,30,55.27,51.67,44.08,82.34,"58,34",18,1,113,2015,SULAWESI TENGAH,KOTA PALU
28,1801114,SMK NURUL ISLAM TAWAELI PALU,40203605,S,33,55.0,34.12,28.41,82.6,"50,03",18,1,114,2015,SULAWESI TENGAH,KOTA PALU
30,1801115,SMK ALKHAIRAAT PALU,40203625,S,188,56.47,37.87,26.32,66.86,"46,88",18,1,115,2015,SULAWESI TENGAH,KOTA PALU
32,1801116,SMK SWADAYA 1 PALU,40203602,S,28,64.2,41.57,28.13,74.09,"52,00",18,1,116,2015,SULAWESI TENGAH,KOTA PALU
34,1801117,SMK NEGERI 4 PALU,40203623,N,66,54.42,38.09,24.47,71.05,"47,01",18,1,117,2015,SULAWESI TENGAH,KOTA PALU
36,1801119,SMK NEGERI 5 PALU,40203621,N,77,58.31,35.64,25.42,73.4,"48,19",18,1,119,2015,SULAWESI TENGAH,KOTA PALU
38,1801120,SMK NEGERI 6 PALU,40203620,N,125,54.85,36.5,26.22,82.17,"49,94",18,1,120,2015,SULAWESI TENGAH,KOTA PALU
40,1801121,SMK NUSANTARA PALU,40203628,S,279,63.96,47.6,26.59,76.73,"53,72",18,1,121,2015,SULAWESI TENGAH,KOTA PALU
42,1801122,SMK PELAYARAN TRI DHARMA PALU,40203628,S,26,48.99,41.69,26.35,63.34,"45,09",18,1,122,2015,SULAWESI TENGAH,KOTA PALU
44,1801123,SMK NEGERI 8 PALU,40206709,N,57,52.11,45.68,23.46,70.3,"47,89",18,1,123,2015,SULAWESI TENGAH,KOTA PALU
46,1801124,SMK ISLAMIC CENTER,40206565,S,67,53.91,34.87,26.16,63.97,"44,73",18,1,124,2015,SULAWESI TENGAH,KOTA PALU
48,1801125,SMK JUSTISIA,40210102,S,39,49.56,37.23,23.01,70.74,"45,14",18,1,125,2015,SULAWESI TENGAH,KOTA PALU
50,1802001,SMK NEGERI 1 BANAWA,40200731,N,244,51.85,34.3,25.68,70.56,"45,60",18,2,1,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
52,1802002,SMK NEGERI 2 BANAWA,40200717,N,36,48.5,30.28,22.01,69.84,"42,66",18,2,2,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
54,1802003,SMK NEGERI 1 LABUAN,40200732,N,139,71.95,63.7,83.49,70.77,"72,48",18,2,3,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
56,1802004,SMK NEGERI 1 BALAESANG,40204418,N,58,46.54,48.79,70.56,81.23,"61,78",18,2,4,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
58,1802005,SMK AL-AMIIN WANI,40200733,S,55,70.2,60.18,63.68,77.78,"67,96",18,2,5,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
60,1802006,SMK NEGERI 1 BANAWA SELATAN,40204585,N,44,48.48,45.05,29.03,79.61,"50,54",18,2,6,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
62,1802007,SMKN 1 SINDUE TOBATA,40206616,N,24,64.13,47.58,49.79,76.34,"59,46",18,2,7,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
64,1802008,SMKN 1 SOJOL UTARA,40206619,N,66,82.19,72.12,63.41,75.64,"73,34",18,2,8,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
66,1802009,SMK NEGERI 1 TERPADU SINDUE,69758313,N,13,85.16,50.77,43.08,76.55,"63,89",18,2,9,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
68,1802010,SMK NEGERI 2 SINDUE TOBATA,40206617,N,60,65.93,48.43,48.63,74.09,"59,27",18,2,10,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
70,1802011,SMK NEGERI 1 SOJOL,69758311,N,39,60.35,45.38,35.0,82.65,"55,85",18,2,11,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
72,1802012,SMK NEGERI 1 PINEMBANI,69762608,N,7,24.1,29.43,19.64,71.61,"36,20",18,2,12,2015,SULAWESI TENGAH,KABUPATEN DONGGALA
74,1803001,SMK NEGERI 1 POSO,40201354,N,167,60.37,37.23,29.19,75.52,"50,58",18,3,1,2015,SULAWESI TENGAH,KABUPATEN POSO
76,1803002,SMK NEGERI 2 POSO,40201353,N,30,67.02,45.8,27.92,77.4,"54,54",18,3,2,2015,SULAWESI TENGAH,KABUPATEN POSO
78,1803003,SMK NEGERI 1 POSO PESISIR,40201352,N,109,51.98,36.7,24.93,77.13,"47,69",18,3,3,2015,SULAWESI TENGAH,KABUPATEN POSO
80,1803004,SMK TEKNIK EKLESIA TENTENA,40201351,S,85,54.0,52.49,27.09,66.39,"49,99",18,3,4,2015,SULAWESI TENGAH,KABUPATEN POSO
82,1803005,SMK GKST TENTENA,40201350,S,117,58.29,37.28,25.56,73.59,"48,68",18,3,5,2015,SULAWESI TENGAH,KABUPATEN POSO
84,1803006,SMK NEGERI 1 PAMONA UTARA,40204273,N,69,52.7,33.8,21.56,70.34,"44,60",18,3,6,2015,SULAWESI TENGAH,KABUPATEN POSO
86,1803007,SMK  ALKHAIRAT POSO,40206566,S,16,52.87,29.0,20.94,70.52,"43,33",18,3,7,2015,SULAWESI TENGAH,KABUPATEN POSO
88,1803008,SMK GKST POSO,40201330,S,42,56.48,44.62,26.79,71.26,"49,79",18,3,8,2015,SULAWESI TENGAH,KABUPATEN POSO
90,1803009,SMK NEGERI 1 LORE TIMUR,40205708,N,22,69.86,69.91,68.86,82.75,"72,85",18,3,9,2015,SULAWESI TENGAH,KABUPATEN POSO
92,1803010,SMK GKST LAGE,40206481,S,14,46.03,34.14,24.82,68.21,"43,30",18,3,10,2015,SULAWESI TENGAH,KABUPATEN POSO
94,1803011,SMK NEGERI 1 PAMONA SELATAN,40206611,N,45,50.85,32.49,22.0,71.96,"44,33",18,3,11,2015,SULAWESI TENGAH,KABUPATEN POSO
96,1803012,SMK NEGERI 2 POSO PESISIR,40206712,N,40,57.55,37.3,29.5,71.04,"48,85",18,3,12,2015,SULAWESI TENGAH,KABUPATEN POSO
98,1803013,SMK GKST 2 TENTENA,40205723,S,68,60.83,35.65,26.73,74.83,"49,51",18,3,13,2015,SULAWESI TENGAH,KABUPATEN POSO
100,1804032,SMK NEGERI 1 BUNGKU BARAT,40202583,N,103,63.58,43.24,35.83,70.59,"53,31",18,4,32,2015,SULAWESI TENGAH,KABUPATEN MOROWALI
102,1804033,SMK NEGERI 2 BUNGKU BARAT,40204538,N,69,64.06,39.28,40.72,72.73,"54,20",18,4,33,2015,SULAWESI TENGAH,KABUPATEN MOROWALI
104,1804034,SMK NEGERI 1 BUNGKU TENGAH,40204663,N,79,56.45,48.96,35.79,77.99,"54,80",18,4,34,2015,SULAWESI TENGAH,KABUPATEN MOROWALI
106,1804035,SMK AL-KHAIRAAT BAHODOPI,40206266,S,31,44.65,31.16,21.45,74.17,"42,86",18,4,35,2015,SULAWESI TENGAH,KABUPATEN MOROWALI
108,1804036,SMK NEGERI 1 MENUI,60724715,N,16,52.66,51.75,45.31,69.88,"54,90",18,4,36,2015,SULAWESI TENGAH,KABUPATEN MOROWALI
110,1805034,SMK NEGERI 1 LUWUK,40201633,N,327,62.96,62.43,57.99,76.72,"65,03",18,5,34,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
112,1805035,SMK NEGERI 2 LUWUK,40201635,N,120,50.31,57.5,56.04,71.34,"58,80",18,5,35,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
114,1805036,SMK COKROAMINOTO LUWUK,40201632,S,41,69.7,62.44,70.85,79.13,"70,53",18,5,36,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
116,1805037,SMK NEGERI 3 LUWUK,40201636,N,37,65.44,47.08,47.03,77.39,"59,24",18,5,37,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
118,1805038,SMK NEGERI 5 LUWUK TIMUR,40201637,N,57,63.67,51.86,65.18,79.14,"64,96",18,5,38,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
120,1805039,SMK NEGERI 1 TOILI,40203989,N,202,53.04,38.41,25.1,72.06,"47,15",18,5,39,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
122,1805040,SMK HANDAYANI LUWUK,40204285,S,22,54.06,58.91,53.75,71.34,"59,52",18,5,40,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
124,1805041,SMK P. DARUL ULUM TOILI,40201626,S,14,70.12,59.0,33.75,77.22,"60,02",18,5,41,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
126,1805042,SMK DAERAH LUWUK,40201634,S,22,42.3,56.09,71.14,77.17,"61,68",18,5,42,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
128,1805043,SMK PERIKANAN SURYA LUWUK,40206530,S,6,48.35,52.33,38.75,67.53,"51,74",18,5,43,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
130,1805044,SMK NEGERI 1 BUALEMO,40205116,N,15,54.8,40.67,31.0,71.29,"49,44",18,5,44,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
132,1805045,SMK KOSGORO LUWUK,40206533,S,9,75.56,52.0,58.89,78.52,"66,24",18,5,45,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
134,1805046,SMK MUHAMMADIYAH TERPADU TANGKIANG,40206516,S,15,73.34,59.73,71.67,78.98,"70,93",18,5,46,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
136,1805047,SMK DARUSSALAM TOILI,40206767,S,30,69.47,40.13,37.92,74.35,"55,47",18,5,47,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
138,1805048,SMK HAYATUL ISLAM,40206760,S,21,62.25,39.52,49.52,74.78,"56,52",18,5,48,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
140,1805049,SMK KESEHATAN CITRA MEDIKA LUWUK,69765074,S,25,67.85,60.24,45.7,72.01,"61,45",18,5,49,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
142,1805050,SMK PERTANIAN MUH. BUALEMO,69765075,S,19,58.18,63.16,67.76,76.36,"66,37",18,5,50,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
144,1805051,SMK KESEHATAN NUSANTARA BANGGAI,69849410,S,16,66.72,62.25,67.19,72.7,"67,22",18,5,51,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
146,1805052,SMKS IHSANUL FIKRI,69774534,S,15,59.94,55.2,66.33,73.52,"63,75",18,5,52,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
148,1805053,SMK KOMPUTER LUWUK,69824881,S,13,48.11,47.85,47.69,72.74,"54,10",18,5,53,2015,SULAWESI TENGAH,KABUPATEN BANGGAI
150,1806001,SMK NEGERI 1 LIANG,40200243,N,74,53.93,41.11,37.36,73.82,"51,56",18,6,1,2015,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN
152,1806005,SMK KRISTEN BUKIT SINAI BULAGI UTARA,40206480,S,40,78.65,71.1,62.38,76.21,"72,09",18,6,5,2015,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN
154,1806007,SMK NEGERI 1 TINANGKUNG,40200244,N,81,67.65,64.0,63.86,75.18,"67,67",18,6,7,2015,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN
156,1806008,SMK TOTIKUM,40204267,S,34,74.99,84.82,66.69,78.4,"76,23",18,6,8,2015,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN
158,1806010,SMK NEGERI 1 BULAGI UTARA,40209716,N,65,74.6,65.51,58.5,78.65,"69,32",18,6,10,2015,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN
160,1806012,SMK PAISUBATU,69733978,S,17,78.11,47.53,80.29,80.56,"71,62",18,6,12,2015,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN
