No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,14010101,SMK NEGERI 1 PALANGKA RAYA,30203494,N,400,66.42,43.58,31.67,42.28,"45,99",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
2,14010102,SMK NEGERI 2 PALANGKA RAYA,30203492,N,278,70.55,44.21,34.47,48.07,"49,33",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
3,14010103,SMK NEGERI 3 PALANGKA RAYA,30203497,N,229,67.0,45.39,32.63,48.36,"48,35",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
4,14010104,SMK NEGERI 4 PALANGKA RAYA,30203491,N,171,64.36,39.67,31.83,40.7,"44,14",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
5,14010105,SMK ISEN MULANG PALANGKARAYA,30203498,S,17,57.65,36.94,33.68,44.56,"43,21",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
6,14010106,SMK YPSEI PALANGKARAYA,30203499,S,47,62.38,37.62,34.1,39.15,"43,31",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
7,14010109,SMK AL ISHLAH PALANGKA RAYA,30203496,S,56,65.14,40.61,31.65,40.71,"44,53",14,1,10,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
8,14010110,SMK KARSA MULYA PALANGKA RAYA,30203493,S,189,62.53,37.92,30.22,37.17,"41,96",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
9,14010111,SMK KRISTEN PALANGKA RAYA,30203709,S,6,60.67,43.0,30.83,41.67,"44,04",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
10,14010112,SMK NEGERI 5 PALANGKA RAYA,30204404,N,13,65.08,39.08,29.81,42.5,"44,12",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
11,14010113,SMK NEGERI 7 PALANGKA RAYA,30203708,N,45,62.67,39.38,36.44,48.61,"46,78",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
12,14010114,SMK NEGERI 8 PALANGKA RAYA,30203707,N,69,63.91,37.88,31.52,40.87,"43,55",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
13,14010115,SMK NEGERI 6 PALANGKA RAYA,30204405,N,8,46.75,27.75,28.75,30.0,"33,31",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
14,14010116,SMK BUDI MULIA PALANGKA RAYA,30208771,S,35,61.09,35.6,28.71,45.64,"42,76",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
15,14010117,SMK KESEHATAN BORNEO BHAKTI HUSADA,69762596,S,14,66.57,39.71,31.25,48.04,"46,39",14,1,11,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
16,14020101,SMK NEGERI 1 PANGKALAN BUN,30201843,N,298,69.99,44.58,34.56,45.69,"48,71",14,2,10,2019,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
17,14020102,SMK HARAPAN PANGKALAN BUN,30201844,S,46,67.87,43.0,36.14,41.68,"47,17",14,2,10,2019,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
18,14020103,SMK PUTRA PANGKALAN BUN,30201842,S,65,58.46,35.78,29.5,41.46,"41,30",14,2,10,2019,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
