No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,15010001,SMA NEGERI 1 BANJARMASIN,30304280.0,N,100,80.74,70.14,43.95,63.27,71.8,78.0,65.89,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
2,15010002,SMA NEGERI 2 BANJARMASIN,30304285.0,N,162,75.67,59.21,37.78,64.14,66.09,65.33,59.58,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
3,15010003,SMA NEGERI 3 BANJARMASIN,30304273.0,N,77,71.87,54.29,41.79,0.0,65.04,66.0,58.27,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
4,15010004,SMA NEGERI 4 BANJARMASIN,30304272.0,N,101,68.85,45.47,31.63,61.35,59.7,63.33,51.54,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
5,15010005,SMA NEGERI 5 BANJARMASIN,30304271.0,N,138,74.9,52.36,37.08,65.0,63.87,63.9,57.07,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
6,15010006,SMA NEGERI 6 BANJARMASIN,30304259.0,N,108,68.59,50.76,34.68,52.79,59.44,57.75,53.05,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
7,15010007,SMA NEGERI 7 BANJARMASIN,30304260.0,N,68,78.5,68.65,45.96,65.18,66.84,66.7,64.89,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
8,15010008,SMA NEGERI 8 BANJARMASIN,30304261.0,N,104,70.83,45.37,31.15,54.55,59.0,0.0,51.35,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
9,15010009,SMA NEGERI 9 BANJARMASIN,30304262.0,N,102,60.59,38.2,31.76,48.13,52.75,52.0,45.6,15,1,0,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
10,15010010,SMA NEGERI 10 BANJARMASIN,30304281.0,N,97,58.08,37.36,30.52,49.17,48.43,42.91,43.45,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
11,15010011,SMA NEGERI 11 BANJARMASIN,30304282.0,N,138,68.09,45.71,35.91,56.63,57.88,49.88,51.6,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
12,15010012,SMA NEGERI 12 BANJARMASIN,30304283.0,N,63,59.78,39.65,28.65,52.5,50.48,45.14,44.61,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
13,15010013,SMA NEGERI 13 BANJARMASIN,30304284.0,N,94,66.43,43.7,32.45,62.19,54.7,55.08,49.51,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
14,15010014,SMA PGRI 1 BANJARMASIN,30304435.0,S,37,54.7,37.62,31.89,46.67,48.0,43.33,42.84,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
15,15010015,SMA PGRI 2 BANJARMASIN,30304275.0,S,205,59.49,38.89,30.29,55.31,48.73,46.0,44.39,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
16,15010016,SMA PGRI 3 BANJARMASIN,30304276.0,S,22,51.73,36.0,29.32,42.22,45.67,36.0,40.22,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
17,15010017,SMA PGRI 4 BANJARMASIN,30304521.0,S,29,57.38,39.86,29.57,0.0,47.1,37.56,42.74,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
18,15010018,SMA PGRI 6 BANJARMASIN,30304277.0,S,74,62.16,44.03,31.59,49.17,55.07,51.4,47.97,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
19,15010019,SMA PGRI 7 BANJARMASIN,30304278.0,S,14,54.71,38.0,28.21,0.0,46.57,0.0,41.88,15,1,1,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
20,15010020,SMA KARTIKA V - 3 BANJARMASIN,30304241.0,S,20,52.3,41.7,33.5,0.0,50.4,47.33,43.9,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
21,15010021,SMA KRISTEN BANJARMASIN,30304258.0,S,12,48.83,38.0,30.21,0.0,46.33,0.0,40.85,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
22,15010023,SMA KORPRI  BANJARMASIN,30304257.0,S,48,58.46,40.54,29.06,43.5,52.84,0.0,44.98,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
23,15010024,SMA MUHAMMADIYAH 1 BANJARMASIN,30304274.0,S,22,56.73,41.27,31.02,43.13,52.2,43.0,44.06,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
24,15010025,SMA MUHAMMADIYAH 2 BANJARMASIN,30305020.0,S,39,58.82,39.69,30.64,56.25,47.89,0.0,44.37,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
25,15010027,SMA ISLAM SABILAL MUHTADIN BANJARMASIN,30304240.0,S,26,67.92,47.62,35.1,48.89,58.0,62.0,51.41,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
26,15010028,SMA FRATER DON BOSCO BANJARMASIN,30304297.0,S,87,74.6,60.85,39.05,72.5,62.23,52.8,59.4,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
27,15010029,SMA KRISTEN KANAAN,30304468.0,S,51,78.12,73.73,49.12,64.53,73.23,73.0,67.86,15,1,2,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
28,15010030,MA NEGERI 1 BANJARMASIN,30315577.0,N,70,68.91,51.54,36.32,57.33,54.75,50.69,52.7,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
29,15010031,MA NEGERI 2 BANJARMASIN,30315579.0,N,110,69.35,46.85,31.2,51.67,58.83,76.0,51.5,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
30,15010032,MA NEGERI 3 BANJARMASIN,30315578.0,N,75,67.12,45.76,33.6,52.37,56.17,52.0,50.15,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
31,15010033,MA IRTIQAIYAH BANJARMASIN,30315573.0,S,21,59.33,40.57,27.14,0.0,51.5,46.0,44.57,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
32,15010034,MA AL ISTIQAMAH BANJARMASIN,30315576.0,S,46,60.96,40.61,30.65,60.0,53.0,48.38,45.98,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
33,15010035,MA SITI MARIAM BANJARMASIN,30315575.0,S,46,66.61,37.04,29.67,48.75,51.35,45.38,45.72,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
34,15010036,MA SMIP 1946 BANJARMASIN,30315580.0,S,24,54.75,37.17,30.42,0.0,49.0,48.25,42.77,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
35,15010037,MA MUHAMMADIYAH BANJARMASIN,30315572.0,S,17,51.76,38.94,29.26,38.33,44.71,0.0,40.89,15,1,3,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
36,15010041,MA PLUS AL HAMID,69754401.0,S,11,74.18,45.45,33.64,47.5,67.43,58.0,53.84,15,1,4,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
37,15010042,SMA ISLAM TERPADU UKHUWAH,69830458.0,S,31,73.23,54.65,37.58,62.0,63.58,71.0,57.25,15,1,4,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
38,15010043,MAS MUHAMMADIYAH 2 AL FURQAN,69853547.0,S,22,65.09,45.82,31.36,45.83,59.53,47.0,49.7,15,1,4,2019,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARMASIN
