No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2601001,SMA NEGERI 1 BENGKULU,10702416,N,150,62.41,60.12,38.46,40.27,39.7,42.85,0.0,26,1,1,2015,BENGKULU,BENGKULU,KOTA BENGKULU
2,2601002,SMA NEGERI 2 BENGKULU,10702415,N,89,71.33,67.9,48.77,41.07,48.91,51.12,0.0,26,1,2,2015,BENGKULU,BENGKULU,KOTA BENGKULU
3,2601003,SMA NEGERI 3 BENGKULU,10702414,N,157,61.31,61.14,42.76,43.46,41.09,46.65,0.0,26,1,3,2015,BENGKULU,BENGKULU,KOTA BENGKULU
4,2601004,SMA NEGERI 4 BENGKULU,10702413,N,159,61.16,66.92,41.24,39.48,45.5,44.15,0.0,26,1,4,2015,BENGKULU,BENGKULU,KOTA BENGKULU
5,2601005,SMA NEGERI 5 BENGKULU,10702412,N,58,79.56,73.29,64.46,55.52,61.94,60.93,0.0,26,1,5,2015,BENGKULU,BENGKULU,KOTA BENGKULU
6,2601006,SMA NEGERI 6 BENGKULU,10702406,N,107,52.48,70.46,44.03,38.76,42.86,42.16,0.0,26,1,6,2015,BENGKULU,BENGKULU,KOTA BENGKULU
7,2601007,SMA NEGERI 7 BENGKULU,10702407,N,126,59.9,64.7,42.77,43.85,44.25,43.24,0.0,26,1,7,2015,BENGKULU,BENGKULU,KOTA BENGKULU
8,2601008,SMA NEGERI 8 BENGKULU,10702408,N,105,64.77,60.26,35.49,40.43,45.91,40.56,0.0,26,1,8,2015,BENGKULU,BENGKULU,KOTA BENGKULU
9,2601009,SMA NEGERI 9 BENGKULU,10702711,N,70,56.6,58.4,31.94,37.11,34.41,34.61,0.0,26,1,9,2015,BENGKULU,BENGKULU,KOTA BENGKULU
10,2601010,SMA NEGERI 10 BENGKULU,10703046,N,94,59.43,57.53,39.65,38.35,43.2,39.58,0.0,26,1,10,2015,BENGKULU,BENGKULU,KOTA BENGKULU
11,2601011,SMA IDHATA BENGKULU,10702463,S,14,53.24,38.14,24.09,30.89,38.62,33.55,0.0,26,1,11,2015,BENGKULU,BENGKULU,KOTA BENGKULU
12,2601012,SMA PGRI BENGKULU,10702418,S,19,47.16,45.82,31.9,32.37,31.93,31.62,0.0,26,1,12,2015,BENGKULU,BENGKULU,KOTA BENGKULU
13,2601013,SMA PALLAWA BENGKULU,10702457,S,108,50.07,39.85,27.31,32.15,30.4,29.48,0.0,26,1,13,2015,BENGKULU,BENGKULU,KOTA BENGKULU
14,2601014,SMA SINT CAROLUS BENGKULU,10702417,S,70,67.68,57.67,46.53,44.29,46.47,49.12,0.0,26,1,14,2015,BENGKULU,BENGKULU,KOTA BENGKULU
15,2601016,SMA PANCASILA,10702438,S,21,57.61,55.96,40.82,31.43,31.9,34.48,0.0,26,1,16,2015,BENGKULU,BENGKULU,KOTA BENGKULU
16,2601017,SMA MUHAMMADIYAH 1 BENGKULU,10702462,S,43,56.11,60.71,29.23,34.77,37.43,36.1,0.0,26,1,17,2015,BENGKULU,BENGKULU,KOTA BENGKULU
17,2601018,SMA MUHAMMADIYAH 2 BENGKULU,10702461,S,10,37.58,60.94,39.25,32.0,27.53,24.79,0.0,26,1,18,2015,BENGKULU,BENGKULU,KOTA BENGKULU
18,2601019,SMA MUHAMMADIYAH 4 BENGKULU,10702460,S,95,62.18,55.88,39.3,36.97,37.85,34.22,0.0,26,1,19,2015,BENGKULU,BENGKULU,KOTA BENGKULU
