No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2001001,SMA  NEGERI  1  KENDARI,40402619,N,125,60.05,52.53,51.42,42.14,56.41,0.0,0.0,20,1,1,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
2,2001002,SMA  NEGERI  9  KENDARI,40403136,N,152,56.38,37.72,30.36,47.5,50.94,48.09,0.0,20,1,2,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
3,2001003,SMA PGRI KENDARI,40402621,S,14,41.57,48.29,24.46,26.25,30.0,34.0,0.0,20,1,3,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
4,2001004,SMA SEJAHTERA KENDARI,40402620,S,16,38.63,61.13,76.56,0.0,47.33,53.43,0.0,20,1,4,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
5,2001005,SMA  NEGERI  3  KENDARI,40402617,N,111,46.4,44.68,39.32,50.78,55.01,62.43,0.0,20,1,5,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
6,2001006,SMA SWASTA DDI KENDARI,40402558,S,69,37.57,48.87,24.53,38.44,49.0,64.0,0.0,20,1,6,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
7,2001007,SMA SWASTA MUHAMMADIYAH KENDARI,40402635,S,37,45.78,33.68,21.55,37.5,40.16,33.0,0.0,20,1,7,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
8,2001008,SMA  NEGERI  4  KENDARI,40402616,N,124,59.0,48.61,37.76,50.11,56.79,49.43,0.0,20,1,8,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
9,2001009,SMA OIKUMENE KENDARI,40402622,S,35,41.49,56.0,46.93,46.94,39.88,0.0,0.0,20,1,9,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
10,2001010,SMA KARYA PURNAWIRAWAN KENDARI,40403186,S,26,33.09,30.38,18.6,25.0,29.44,40.0,0.0,20,1,10,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
11,2001011,SMA NEGERI 5 KENDARI,40402615,N,114,56.53,56.33,31.58,41.81,59.62,49.68,0.0,20,1,11,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
12,2001012,SMA IDHATA KENDARI,40402556,S,32,44.38,46.94,25.16,77.5,46.39,0.0,0.0,20,1,12,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
13,2001013,SMA SWASTA BINA BANGSA KENDARI,40404112,S,21,40.57,34.86,19.64,0.0,36.19,0.0,0.0,20,1,13,2017,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
