No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2001001,SMA NEGERI 1 KENDARI,40402619,N,135,66.13,60.56,44.48,55.97,57.7,63.6,0.0,20,1,1,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
2,2001002,SMA  NEGERI  9  KENDARI,40403136,N,150,58.05,38.84,27.9,41.94,46.8,44.64,0.0,20,1,2,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
3,2001003,SMA PGRI KENDARI,40402621,S,12,41.67,30.17,28.54,33.33,41.5,28.0,0.0,20,1,3,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
4,2001004,SMA SEJAHTERA KENDARI,40402620,S,10,45.6,28.4,24.25,0.0,53.0,55.0,0.0,20,1,4,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
5,2001005,SMA  NEGERI  3  KENDARI,40402617,N,133,51.02,30.92,26.41,37.75,41.78,42.13,0.0,20,1,5,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
6,2001006,SMA SWASTA DDI KENDARI,40402558,S,54,41.26,26.81,27.13,0.0,34.88,34.0,0.0,20,1,6,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
7,2001007,SMA SWASTA MUHAMMADIYAH KENDARI,40402635,S,22,53.45,29.82,27.84,0.0,46.18,0.0,0.0,20,1,7,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
8,2001008,SMA  NEGERI  4  KENDARI,40402616,N,102,61.33,50.94,29.34,45.58,49.91,52.0,0.0,20,1,8,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
9,2001009,SMA OIKUMENE KENDARI,40402622,S,26,48.85,31.31,23.85,0.0,44.31,0.0,0.0,20,1,9,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
10,2001010,SMA KARYA PURNAWIRAWAN KENDARI,40403186,S,32,40.38,26.13,28.25,0.0,33.81,0.0,0.0,20,1,10,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KOTA KENDARI
