No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1701001,SMA NEGERI 4 MANADO,40102622.0,N,73,49.42,36.11,26.1,34.29,41.84,40.0,0.0,17,1,1,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
2,1701002,SMA RAPI MANADO,40102614.0,S,28,44.0,31.5,25.98,0.0,33.43,0.0,0.0,17,1,2,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
3,1701004,SMA PGRI 4 MANADO,40102623.0,S,19,42.42,28.53,27.63,0.0,37.37,0.0,0.0,17,1,4,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
4,1701006,SMA KRISTEN EMMANUEL MANADO,40102611.0,S,10,43.4,28.2,23.5,0.0,33.8,0.0,0.0,17,1,6,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
5,1701007,SMA KRISTEN ELFATAH MANADO,40102610.0,S,32,48.94,35.31,26.48,0.0,40.75,0.0,0.0,17,1,7,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
6,1701008,SMA KRISTEN YPKM MANADO,40102627.0,S,23,42.96,28.09,25.76,31.5,34.29,29.0,0.0,17,1,8,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
7,1701009,SMA KATOLIK DON BOSCO MANADO,40102586.0,S,65,68.43,63.88,32.42,42.88,57.88,0.0,0.0,17,1,9,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
8,1701010,SMA KATOLIK REX MUNDI MANADO,40102589.0,S,65,64.86,62.68,28.73,44.55,53.26,0.0,0.0,17,1,10,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
9,1701011,SMA NEGERI 6 MANADO,40102747.0,N,18,50.89,36.44,24.86,0.0,45.63,47.0,0.0,17,1,11,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
10,1701012,SMA BUDI UTOMO MANADO,40102584.0,S,9,42.67,26.89,25.83,0.0,35.56,0.0,0.0,17,1,12,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
11,1701013,SMA KATOLIK LAURENTIUS MANADO,40102590.0,S,12,45.83,32.5,30.42,46.25,35.43,28.0,0.0,17,1,13,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
12,1701014,SMA PRISMA PIONEER MANADO,40102613.0,S,12,55.67,53.5,28.54,0.0,47.83,0.0,0.0,17,1,14,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
13,1701015,SMA ALKHAIRAT MANADO,40102597.0,S,28,39.79,27.93,26.88,0.0,34.0,0.0,0.0,17,1,15,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
14,1701016,SMA ADVENT KLABAT MANADO,40102608.0,S,21,52.29,42.76,27.74,0.0,0.0,41.43,0.0,17,1,16,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
15,1701017,SMA KATOLIK IGNATIUS MANADO,40102592.0,S,22,59.55,43.55,27.27,45.0,47.23,43.25,0.0,17,1,17,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
16,1701018,SMA NEGERI 1 MANADO,40102618.0,N,353,59.03,47.95,27.0,40.08,49.74,43.14,0.0,17,1,18,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
17,1701019,SMA KRISTEN SYALOOM KAROMBASAN,40102626.0,S,12,42.83,33.5,25.42,31.25,0.0,0.0,0.0,17,1,19,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
18,1701020,SMA KRISTEN IRENE MANADO,40102625.0,S,25,52.8,33.68,25.7,41.67,43.26,33.33,0.0,17,1,20,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
19,1701021,SMA NEGERI 9 MANADO,40102763.0,N,94,57.66,46.55,26.09,41.33,47.53,47.0,0.0,17,1,21,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
20,1701022,SMA SPEKTRUM MANADO,40102615.0,S,38,43.53,27.89,23.62,0.0,36.26,0.0,0.0,17,1,22,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
21,1701023,SMA ANTHONIUS MANADO,40102596.0,S,9,47.56,28.89,25.28,0.0,36.67,0.0,0.0,17,1,23,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
22,1701024,SMA KARSIA MANADO,40102588.0,S,3,44.0,30.67,26.67,24.17,0.0,0.0,0.0,17,1,24,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
23,1701025,SMA KATOLIK AQUINO MANADO,40102591.0,S,25,50.0,34.96,28.5,31.25,38.2,34.0,0.0,17,1,25,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
24,1701026,SMA EL SHADDAI MANADO,40102585.0,S,12,41.5,62.83,26.25,40.0,42.0,42.0,0.0,17,1,26,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
25,1701027,SMA SAMRAT PIM MANADO,40102612.0,S,13,46.15,33.08,26.35,32.31,0.0,0.0,0.0,17,1,27,2018,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
