No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,3201001,SMA NEGERI 1 MAMUJU,40600227,N,102,53.33,41.69,33.63,42.72,44.76,42.98,0.0,32,1,1,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
2,3201002,SMA NEGERI 2 MAMUJU,40600229,N,82,46.37,41.95,40.7,43.63,47.07,49.78,0.0,32,1,2,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
3,3201003,SMA NEGERI 1 TAPALANG,40600228,N,70,60.49,43.57,38.71,47.18,45.66,42.37,0.0,32,1,3,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
4,3201004,SMA NEGERI 1 KALUKKU,40600226,N,120,47.47,47.23,57.67,63.6,52.35,62.45,0.0,32,1,4,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
5,3201005,SMAN 2 TOMMO,69774910,N,40,44.3,28.55,20.69,28.5,34.65,30.25,0.0,32,1,5,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
6,3201009,SMA NEGERI 1 BONEHAU,40604570,N,41,58.88,60.39,51.71,61.16,50.1,64.15,0.0,32,1,9,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
7,3201010,SMA NEGERI 1 TOMMO,40604642,N,35,45.89,25.77,27.57,30.07,37.2,36.06,0.0,32,1,10,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
8,3201011,SMA NEGERI 1 SAMPAGA,40604353,N,92,54.54,48.3,51.85,48.32,45.02,57.91,0.0,32,1,11,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
9,3201012,SMA BUDI MULIA KALUKKU,40600210,S,32,52.56,55.25,52.42,49.53,53.25,55.63,0.0,32,1,12,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
10,3201014,SMA PGRI PAPALANG,40600224,S,27,46.37,50.74,56.94,40.93,40.07,63.93,0.0,32,1,14,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
11,3201015,SMA NEGERI 1 PAPALANG,40605304,N,51,49.73,25.33,24.41,31.18,45.61,38.24,0.0,32,1,15,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
12,3201018,SMA SWASTA  BUTTUADA,40605476,S,27,49.41,50.74,53.7,54.91,39.56,55.19,0.0,32,1,18,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
13,3201019,SMA NEGERI 3 KALUKKU,69830629,N,52,43.15,53.92,46.88,53.17,39.27,53.27,0.0,32,1,19,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
14,3201021,MA NEGERI MAMUJU,60404205,N,36,47.56,52.06,50.63,45.0,40.33,41.39,0.0,32,1,21,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
15,3201022,MA ISTIQOMAH DOLANGAN,60404207,S,15,36.53,48.13,32.67,29.67,35.07,28.67,0.0,32,1,22,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
16,3201023,MA AL-AMIN DDI TAPALANG,60404220,S,35,27.71,41.03,34.29,26.43,34.63,39.49,0.0,32,1,23,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
17,3201024,MA DDI LOMBANG-LOMBANG,60404202,S,36,46.89,45.72,35.97,49.65,46.56,54.33,0.0,32,1,24,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
18,3201025,MA MAARIF NU KALONDING,69927899,S,9,48.22,41.11,31.11,58.61,52.67,36.89,0.0,32,1,25,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
19,3201026,MA DDI SUMARE,60404206,S,39,44.36,20.15,28.4,54.55,43.28,29.54,0.0,32,1,26,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
20,3201027,MA DDI LEBANI,40605729,S,17,38.59,45.18,18.82,30.44,38.12,72.94,0.0,32,1,27,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
21,3201028,MA AMALIAH GUPPI,60404208,S,40,59.6,37.4,45.63,58.31,46.7,37.95,0.0,32,1,28,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
22,3201029,MA AL-ARSYAD DUNGKAIT,60404221,S,8,39.0,33.0,30.0,44.69,41.25,25.75,0.0,32,1,29,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
23,3201030,MA MIFTAHUL ULUM TOABO,60404216,S,24,61.92,41.42,33.75,50.52,48.58,42.17,0.0,32,1,30,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
24,3201036,MA AL-MUNAWWARAH SALUTALAWAR,60404209,S,24,40.83,44.83,51.88,58.75,51.08,52.33,0.0,32,1,36,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
25,3201038,SMA NEGERI 3 MAMUJU,40604655,N,56,46.86,47.18,59.87,48.79,47.79,50.64,0.0,32,1,38,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
26,3201040,SMA NEGERI 2 KALUKKU,40605302,N,38,35.47,29.79,24.8,30.26,36.63,38.0,0.0,32,1,40,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
27,3201042,MA AT-TAUFIQ TOPORE,60404217,S,8,57.75,37.25,32.81,51.88,47.75,30.5,0.0,32,1,42,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
28,3201044,MAS AL-CHAERIYAH MA`ARIF SIMBORO,60404210,S,24,46.42,35.67,36.25,54.06,49.92,28.83,0.0,32,1,44,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
29,3201045,SMA NEGERI 2 TAPALANG,40605658,N,34,42.35,39.29,39.56,45.07,36.88,34.71,0.0,32,1,45,2016,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
