No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2901001,SMA NEGERI 1 GORONTALO,40501085,N,154,58.51,49.32,44.48,51.25,54.79,56.25,0.0,29,1,1,2017,GORONTALO,GORONTALO,KOTA GORONTALO
2,2901002,SMA NEGERI 2 GORONTALO,40501084,N,149,51.58,29.56,35.35,51.07,46.41,41.67,0.0,29,1,2,2017,GORONTALO,GORONTALO,KOTA GORONTALO
3,2901003,SMA NEGERI 3 GORONTALO,40501083,N,130,65.91,45.28,48.69,59.81,60.39,58.33,0.0,29,1,3,2017,GORONTALO,GORONTALO,KOTA GORONTALO
4,2901004,SMA NEGERI 4 GORONTALO,40501068,N,99,50.99,30.77,36.44,49.68,44.24,42.6,0.0,29,1,4,2017,GORONTALO,GORONTALO,KOTA GORONTALO
5,2901005,SMAS PRASETYA GORONTALO,40501101,S,50,45.8,27.24,26.2,39.17,46.84,42.0,0.0,29,1,5,2017,GORONTALO,GORONTALO,KOTA GORONTALO
6,2901007,SMA MUHAMMADIYAH GORONTALO,40501102,S,20,41.7,27.0,26.75,40.0,35.78,32.0,0.0,29,1,7,2017,GORONTALO,GORONTALO,KOTA GORONTALO
7,2901008,MAN  1 KOTA GORONTALO,60725209,N,51,62.2,41.69,32.3,50.0,59.71,53.0,0.0,29,1,8,2017,GORONTALO,GORONTALO,KOTA GORONTALO
8,2901009,MA AL-YUSRA GORONTALO,40503134,S,14,59.43,32.86,33.04,37.5,52.62,0.0,0.0,29,1,9,2017,GORONTALO,GORONTALO,KOTA GORONTALO
9,2901010,MA NURUL YAQIN GORONTALO,60730013,S,11,53.09,31.82,32.05,38.41,0.0,0.0,0.0,29,1,10,2017,GORONTALO,GORONTALO,KOTA GORONTALO
10,2901011,MA AL-HUDA GORONTALO,40503135,S,26,53.62,33.08,44.04,0.0,50.46,0.0,0.0,29,1,11,2017,GORONTALO,GORONTALO,KOTA GORONTALO
11,2901013,MA MUHAMMADIYAH GORONTALO,40501160,S,36,50.44,43.78,39.65,0.0,52.38,44.27,0.0,29,1,13,2017,GORONTALO,GORONTALO,KOTA GORONTALO
12,2902001,SMA NEGERI 1 LIMBOTO,40500453,N,122,62.46,35.84,29.73,41.63,55.0,51.67,0.0,29,2,1,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
13,2902002,SMA NEGERI 2 LIMBOTO,40500458,N,74,52.7,28.73,29.49,51.67,47.61,52.36,0.0,29,2,2,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
14,2902003,SMA NEGERI 1 TELAGA,40500455,N,162,55.37,31.28,30.82,38.75,55.18,38.88,0.0,29,2,3,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
15,2902004,SMA NEGERI 1 DUNGALIYO,40500451,N,93,48.97,26.28,29.33,41.67,47.18,33.43,0.0,29,2,4,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
16,2902005,SMA NEGERI 1 TIBAWA,40500457,N,122,53.95,33.11,29.71,43.75,51.01,48.31,0.0,29,2,5,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
17,2902006,SMA MUHAMMADIYAH BATUDAA,40500461,S,89,50.65,25.6,27.53,38.75,45.55,41.89,0.0,29,2,6,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
18,2902007,SMA NEGERI 1 BOLIYOHUTO,40500450,N,108,54.24,27.54,28.01,41.0,48.93,47.27,0.0,29,2,7,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
19,2902008,SMA NEGERI 1 TOLANGOHULA,40501859,N,55,50.33,27.85,32.55,38.44,47.03,46.67,0.0,29,2,8,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
20,2902009,SMA MUHAMMADIYAH TOLANGOHULA,40500460,S,29,47.52,27.72,29.83,42.5,51.33,39.0,0.0,29,2,9,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
21,2902010,SMA NEGERI 1 BILUHU,40500449,N,71,52.76,27.18,25.7,31.25,41.8,43.39,0.0,29,2,10,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
22,2902011,SMA NEGERI 1 LIMBOTO BARAT,40501855,N,79,53.77,32.96,28.29,34.49,44.23,0.0,0.0,29,2,11,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
23,2902012,SMA NEGERI 1 TELAGA BIRU,40501857,N,68,50.76,28.38,27.54,0.0,46.69,36.0,0.0,29,2,12,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
24,2902013,SMA NEGERI 1 PULUBALA,69953289,N,18,48.67,32.11,27.5,0.0,0.0,43.56,0.0,29,2,13,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
25,2902014,MAN  1 KABUPATEN GORONTALO,40503128,N,35,59.31,34.0,32.14,32.5,55.66,64.5,0.0,29,2,14,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
26,2902015,MAS AL-HIKMAH BUMELA,40503125,S,17,51.53,52.71,21.62,0.0,0.0,47.29,0.0,29,2,15,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
27,2902016,MA MUHAMMADIYAH MOLOWAHU,60728034,S,29,54.76,33.72,35.43,0.0,45.79,0.0,0.0,29,2,16,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
28,2902018,MAS NURUTTAQWA LIMBOTO,40503129,S,26,40.31,40.92,23.85,0.0,47.23,0.0,0.0,29,2,18,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
29,2902020,MAN 2 KABUPATEN GORONTALO,40503132,N,62,51.42,34.13,28.23,38.0,50.61,46.92,0.0,29,2,20,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
30,2902021,MA.  AL- MUHAJIRIN BONGOMEME,40503127,S,32,50.94,27.94,21.8,40.0,43.29,0.0,0.0,29,2,21,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
31,2902022,MAM AL FALAH LIMBOTO BARAT,40503130,S,27,52.74,35.63,24.07,0.0,46.3,0.0,0.0,29,2,22,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
32,2902023,MA MUHAMMADIYAH BOLIYOHUTO,40503124,S,21,53.71,29.71,23.33,0.0,45.52,0.0,0.0,29,2,23,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
33,2902024,MA MUHAMMADIYAH ISIMU,40503133,S,22,47.36,61.82,52.95,0.0,43.09,0.0,0.0,29,2,24,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
34,2902026,SMA NEGERI 1 ASPARAGA,40502189,N,48,41.71,26.38,34.58,37.5,40.0,48.5,0.0,29,2,26,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
35,2902027,MA COKROAMINOTO,60728033,S,15,45.2,48.0,27.67,36.67,59.43,41.2,0.0,29,2,27,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
36,2902028,MA AL-MUJAHIDIN MOLAS,60728641,S,16,47.63,34.88,40.47,0.0,0.0,32.0,0.0,29,2,28,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
37,2902029,SMA NEGERI 1 TILANGO,69787041,N,30,49.93,26.4,32.83,40.31,42.18,38.73,0.0,29,2,29,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
38,2902030,SMA NEGERI 1 BILATO,69787169,N,55,47.05,25.56,28.05,0.0,44.11,0.0,0.0,29,2,30,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
39,2902031,MAS LUQMAN AL HAKIM,69849447,S,14,58.71,51.86,21.07,0.0,0.0,37.86,0.0,29,2,31,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
40,2902032,SMA NEGERI 1 BONGOMEME,69953290,N,34,38.65,28.53,27.57,36.96,36.5,35.25,0.0,29,2,32,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
41,2902033,SMA NEGERI 1 MOOTILANGO,69953513,N,22,52.18,27.18,31.02,0.0,46.55,0.0,0.0,29,2,33,2017,GORONTALO,GORONTALO,KABUPATEN GORONTALO
