No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1101001,SMAN 1 PALEMBANG,10603865.0,N,142,70.15,61.28,40.7,48.84,64.72,56.67,0.0,11,1,1,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
2,1101002,SMAN 2 PALEMBANG,10603845.0,N,108,54.3,34.28,28.54,40.29,45.85,18.0,0.0,11,1,2,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
3,1101003,SMAN 3 PALEMBANG,10603844.0,N,143,64.98,57.93,35.77,49.11,59.25,73.67,0.0,11,1,3,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
4,1101004,SMAN 4 PALEMBANG,10603864.0,N,76,67.08,51.92,37.86,54.69,58.46,66.0,0.0,11,1,4,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
5,1101005,SMAN 5 PALEMBANG,10603842.0,N,101,65.74,57.66,41.46,0.0,66.12,72.0,0.0,11,1,5,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
6,1101006,SMAN 6 PALEMBANG,10603853.0,N,128,76.25,65.13,57.71,62.67,65.5,76.86,0.0,11,1,6,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
7,1101007,SMAN 7 PALEMBANG,10603863.0,N,112,56.63,43.34,31.27,40.31,50.8,43.82,0.0,11,1,7,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
8,1101008,SMAN 8 PALEMBANG,10603855.0,N,92,66.0,49.13,37.96,55.33,58.88,49.5,0.0,11,1,8,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
9,1101009,SMAN 9 PALEMBANG,10603866.0,N,149,48.89,31.79,26.17,39.56,39.89,47.9,0.0,11,1,9,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
10,1101010,SMAN 10 PALEMBANG,10603850.0,N,231,55.66,42.74,32.61,40.0,48.91,42.15,0.0,11,1,10,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
11,1101011,SMAN 11 PALEMBANG,10603849.0,N,205,53.34,37.8,29.7,40.11,46.39,59.82,0.0,11,1,11,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
12,1101012,SMAN 12 PALEMBANG,10603848.0,N,99,54.44,29.92,28.28,35.0,49.64,40.0,0.0,11,1,12,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
13,1101013,SMAN 13 PALEMBANG,10603847.0,N,150,59.11,41.19,30.7,44.69,49.31,52.0,0.0,11,1,13,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
14,1101014,SMAN 14 PALEMBANG,10603862.0,N,155,59.3,41.24,34.26,42.12,49.89,63.33,0.0,11,1,14,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
15,1101015,SMAN 15 PALEMBANG,10603846.0,N,114,58.18,43.23,28.16,45.0,48.72,40.76,0.0,11,1,15,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
16,1101016,SMAN 16 PALEMBANG,10603860.0,N,158,57.66,37.75,28.56,39.67,49.62,45.85,0.0,11,1,16,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
17,1101017,SMAN 17 PALEMBANG,10603858.0,N,44,74.95,67.0,44.09,60.91,69.53,79.33,0.0,11,1,17,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
18,1101018,SMAN 18 PALEMBANG,10603857.0,N,170,65.0,48.22,30.5,49.83,57.19,61.17,0.0,11,1,18,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
19,1101019,SMAN 19 PALEMBANG,10603856.0,N,184,53.1,40.27,28.75,32.22,51.24,52.37,0.0,11,1,19,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
20,1101020,SMAN 20 PALEMBANG,10603728.0,N,114,48.58,34.74,26.75,39.17,42.74,46.0,0.0,11,1,20,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
21,1101021,SMAN 21 PALEMBANG,10609668.0,N,103,51.55,32.66,26.97,31.04,45.27,0.0,0.0,11,1,21,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
