No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,401001,SMA NEGERI 3 YOGYAKARTA,20403178,N,19,80.95,74.42,81.18,78.55,69.79,81.05,0.0,4,1,1,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
2,401002,SMA NEGERI 4 YOGYAKARTA,20403179,N,74,73.19,62.03,61.11,64.86,62.27,72.03,0.0,4,1,2,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
3,401003,SMA NEGERI 6 YOGYAKARTA,20403171,N,76,77.37,69.5,69.41,77.93,68.71,78.95,0.0,4,1,3,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
4,401004,SMA NEGERI 9 YOGYAKARTA,20403162,N,44,78.27,72.05,76.82,75.8,67.36,77.5,0.0,4,1,4,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
5,401005,SMA NEGERI 11 YOGYAKARTA,20403176,N,87,76.23,65.61,68.39,75.0,64.87,77.91,0.0,4,1,5,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
6,401006,SMA STELLA DUCE 1 YOGYAKARTA,20403145,S,92,77.3,62.89,59.76,60.95,61.59,74.59,0.0,4,1,6,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
7,401007,SMA BOPKRI 1 YOGYAKARTA,20403227,S,102,68.96,54.65,35.29,53.77,55.88,64.98,0.0,4,1,7,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
8,401008,SMA BOPKRI 2 YOGYAKARTA,20403182,S,51,64.51,49.88,38.14,47.65,55.25,55.53,0.0,4,1,8,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
9,401009,SMA BUDYA WACANA YOGYAKARTA,20403151,S,29,65.59,53.79,38.19,47.33,53.66,58.69,0.0,4,1,9,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
10,401010,SMA BHINNEKA TUNGGAL IKA YOGYAKARTA,20403214,S,9,63.78,38.22,28.61,43.33,46.44,47.78,0.0,4,1,10,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
11,401011,SMA TAMAN MADYA JETIS YOGYAKARTA,20404178,S,7,53.43,27.43,25.36,31.79,35.71,43.43,0.0,4,1,11,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
12,401012,SMA MUHAMMADIYAH 1 YOGYAKARTA,20403157,S,133,68.32,56.32,38.29,56.99,59.01,67.41,0.0,4,1,12,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
13,401013,MAN  YOGYAKARTA I,20403375,N,94,73.85,56.4,62.13,68.27,65.47,75.11,0.0,4,1,13,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
14,401014,SMA GOTONG ROYONG YOGYAKARTA,20403154,S,8,62.25,41.25,32.5,39.69,41.5,42.5,0.0,4,1,14,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
15,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,30,80.27,71.67,81.58,85.42,70.53,87.4,0.0,4,1,15,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
16,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,50,78.36,69.88,80.4,81.85,69.96,84.04,0.0,4,1,17,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
17,401018,SMA NEGERI 7 YOGYAKARTA,20403170,N,62,77.74,65.03,69.31,72.74,67.32,77.26,0.0,4,1,18,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
18,401019,SMA BUDI LUHUR YOGYAKARTA,20403152,S,39,56.62,29.79,24.87,34.62,38.82,43.28,0.0,4,1,19,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
19,401020,SMA SULTAN AGUNG YOGYAKARTA,20403159,S,21,57.52,38.86,26.79,34.88,41.71,43.14,0.0,4,1,20,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
20,401021,SMA NEGERI 10 YOGYAKARTA,20403175,N,43,75.26,64.7,66.57,66.92,63.49,75.07,0.0,4,1,21,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
21,401022,SMA MUHAMMADIYAH 3 YOGYAKARTA,20403149,S,95,68.76,47.68,41.26,50.87,52.99,63.96,0.0,4,1,22,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
22,401023,SMA BOPKRI 3 YOGYAKARTA,20404170,S,4,66.0,44.0,26.25,43.75,46.5,55.5,0.0,4,1,23,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
23,401025,SMA MUHAMMADIYAH 7 YOGYAKARTA,20404174,S,135,62.8,42.03,35.59,47.37,45.38,50.39,0.0,4,1,25,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
24,401026,SMA MUHAMMADIYAH 6 YOGYAKARTA,20403138,S,11,56.55,43.64,33.18,44.09,46.18,46.55,0.0,4,1,26,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
25,401027,SMA 17 YOGYAKARTA,20404169,S,14,59.14,32.43,23.75,37.14,42.86,43.71,0.0,4,1,27,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
26,401028,SMA MAARIF YOGYAKARTA,20404172,S,20,56.9,43.8,33.38,46.38,40.7,44.8,0.0,4,1,28,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
27,401029,SMA MUHAMMADIYAH 5 YOGYAKARTA,20403147,S,59,61.63,35.22,24.62,41.57,46.85,50.14,0.0,4,1,29,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
28,401030,SMA GAJAH MADA YOGYAKARTA,20403153,S,40,51.25,45.3,41.19,43.44,41.95,38.6,0.0,4,1,30,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
29,401033,SMA PANGUDI LUHUR YOGYAKARTA,20404175,S,91,68.81,54.51,39.07,52.75,56.88,63.89,0.0,4,1,33,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
30,401034,MAN YOGYAKARTA II,20363282,N,95,70.91,51.52,53.58,62.89,58.11,71.49,0.0,4,1,34,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
31,401035,MA MUHAMMADIYAH GEDONGTENGEN,20363279,S,14,63.86,36.0,26.25,39.29,43.71,49.71,0.0,4,1,35,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
32,401037,MA MUALLIMIN MUHAMMADIYAH YOGYAKARTA,20363284,S,40,72.75,47.55,50.44,58.63,59.0,70.35,0.0,4,1,37,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
33,401038,MA MUALLIMAAT MUHAMMADIYAH YOGYAKARTA,20363283,S,56,75.57,49.64,55.49,60.22,60.71,72.04,0.0,4,1,38,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
34,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,72,79.33,67.0,78.54,78.37,71.5,85.31,0.0,4,1,39,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
35,401040,SMA PERAK YOGYAKARTA,20403140,S,10,56.0,37.0,30.0,39.0,37.8,46.8,0.0,4,1,40,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
36,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,18,79.89,71.56,78.61,79.86,72.11,84.67,0.0,4,1,42,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
37,401043,SMA MUHAMMADIYAH 4 YOGYAKARTA,20403148,S,81,63.56,41.95,28.73,44.6,50.02,53.51,0.0,4,1,43,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
38,401044,SMA MUHAMMADIYAH 2 YOGYAKARTA,20403158,S,122,68.15,51.72,34.26,47.89,59.16,65.05,0.0,4,1,44,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
39,401046,SMA SANTO THOMAS YOGYAKARTA,20404177,S,21,54.67,30.57,24.64,35.24,40.86,42.19,0.0,4,1,46,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
40,401047,SMA K SANG TIMUR YOGYAKARTA,20403143,S,14,71.14,46.86,37.68,45.36,54.57,60.43,0.0,4,1,47,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
41,401050,SMA MARSUDI LUHUR YOGYAKARTA,20404173,S,7,59.14,41.14,28.21,40.0,40.86,43.43,0.0,4,1,50,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
42,401051,SMA PIRI 1 YOGYAKARTA,20404176,S,20,61.5,37.0,33.0,42.13,48.2,56.4,0.0,4,1,51,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
43,401053,SMA TAMAN MADYA IBU PAWIYATAN YOGYAKARTA,20403172,S,8,58.75,37.5,29.38,39.38,43.0,45.25,0.0,4,1,53,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
44,401054,SMA BERBUDI YOGYAKARTA,20403213,S,6,61.67,31.67,27.08,41.25,50.0,41.0,0.0,4,1,54,2016,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
