No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,101001,SMA NEGERI 68,20100199,N,98,84.57,80.82,77.95,71.17,78.73,75.17,0.0,1,1,1,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,101002,SMA FRANSISKUS I,20100489,S,13,70.82,70.11,52.18,57.5,64.86,51.55,0.0,1,1,2,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,101003,SMA MUHAMMADIYAH 16,20100183,S,28,54.97,38.7,24.32,54.29,39.28,34.66,0.0,1,1,3,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,101004,SMA MUHAMMADIYAH I,20100195,S,46,63.77,68.06,29.68,71.9,63.1,59.61,0.0,1,1,4,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,101006,SMA PERGURUAN ADVENT SALEMBA,20100175,S,25,72.21,61.51,36.23,60.5,58.46,63.23,0.0,1,1,6,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,101007,SMA PERGURUAN ADVENT I,20108498,S,32,66.45,54.23,36.47,47.73,56.43,43.83,0.0,1,1,7,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,101008,SMA PSKD 1,20100490,S,14,69.56,59.34,31.23,57.5,66.41,49.36,0.0,1,1,8,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,101009,SMA PSKD 3,20100483,S,10,64.49,56.31,48.93,68.5,69.35,60.18,0.0,1,1,9,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,101012,SMA NEGERI 5,20100210,N,156,74.89,67.62,48.93,70.16,68.22,65.78,0.0,1,1,12,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,101013,SMA NEGERI 27,20100223,N,110,74.56,61.02,38.04,66.18,67.68,65.61,0.0,1,1,13,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,101014,SMA NEGERI 30,20100224,N,187,74.67,66.73,49.95,55.68,64.12,54.55,0.0,1,1,14,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,101015,SMA NEGERI 77,20100201,N,112,81.33,80.34,80.12,77.54,79.83,75.99,0.0,1,1,15,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
