No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,9010001,SMA NEGERI 1 PEKANBARU,10403985.0,N,58,79.48,79.0,49.78,71.67,66.48,66.18,69.0,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
2,9010002,SMA NEGERI 2 PEKANBARU,10404013.0,N,140,64.79,48.39,38.05,60.36,54.48,52.36,51.08,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
3,9010003,SMA NEGERI 3 PEKANBARU,10404014.0,N,150,70.05,53.49,36.25,59.21,59.62,66.57,55.01,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
4,9010004,SMA NEGERI 4 PEKANBARU,10404015.0,N,154,73.69,60.03,45.58,62.21,59.72,66.38,60.55,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
5,9010005,SMA NEGERI 5 PEKANBARU,10404016.0,N,150,67.23,55.13,39.62,60.98,54.33,58.32,54.61,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
6,9010006,SMA NEGERI 6 PEKANBARU,10404017.0,N,123,65.71,50.33,37.36,60.13,55.29,52.95,52.27,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
7,9010007,SMA NEGERI 7 PEKANBARU,10404018.0,N,147,64.52,47.41,36.24,55.1,53.77,53.15,50.51,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
8,9010008,SMA NEGERI 8 PEKANBARU,10404019.0,N,76,77.71,76.37,57.37,72.39,67.55,64.91,69.93,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
9,9010009,SMA NEGERI 9 PEKANBARU,10404031.0,N,112,66.14,54.34,40.69,50.0,55.04,61.93,54.45,9,1,0,2019,RIAU,RIAU,KOTA PEKANBARU
10,9010010,SMA NEGERI 10 PEKANBARU,10404020.0,N,176,68.63,51.09,39.5,55.41,57.38,62.95,54.18,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
11,9010011,SMA NEGERI 11 PEKANBARU,10404010.0,N,113,61.54,42.9,37.5,48.07,50.67,60.8,48.14,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
12,9010012,SMA NEGERI 12 PEKANBARU,10404011.0,N,203,69.1,49.24,36.02,66.45,60.67,51.83,53.13,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
13,9010013,SMA NEGERI 13 PEKANBARU,10494617.0,N,86,61.05,40.63,31.34,55.94,56.92,43.85,45.98,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
14,9010015,SMA SANTA MARIA PEKANBARU,10404022.0,S,118,75.64,67.12,45.47,73.24,62.46,67.3,63.3,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
15,9010016,SMA SETIA DHARMA PEKANBARU,10404026.0,S,24,51.33,38.58,33.44,0.0,52.13,44.25,43.22,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
16,9010017,SMA CENDANA PEKANBARU,10403996.0,S,32,73.63,62.63,36.25,56.14,65.5,60.0,58.14,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
17,9010018,SMA MUHAMMADIYAH PEKANBARU,10403993.0,S,85,65.06,51.08,32.06,57.92,56.72,49.03,50.6,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
18,9010019,SMA SERIRAMA YLPI PEKANBARU,10404024.0,S,22,58.0,41.45,34.55,0.0,52.82,0.0,46.71,9,1,1,2019,RIAU,RIAU,KOTA PEKANBARU
19,9010020,SMA PGRI PEKANBARU,10404008.0,S,81,62.62,43.85,32.56,54.17,57.6,47.08,48.71,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
20,9010021,SMA WIDYA GRAHA (YKWI) PEKANBARU,10404030.0,S,4,41.0,43.5,31.88,0.0,40.0,0.0,39.1,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
21,9010022,SMA HANDAYANI PEKANBARU,10403987.0,S,45,60.31,45.24,32.94,57.08,51.26,32.0,47.53,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
22,9010023,SMA DATUK BATU HAMPAR PEKANBARU,10403995.0,S,20,48.8,33.5,28.63,38.75,40.94,44.0,37.95,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
23,9010024,SMA BUDHI LUHUR PEKANBARU,10404007.0,S,30,64.4,38.73,34.5,0.0,55.33,52.0,48.08,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
24,9010025,SMA BABUSSALAM PEKANBARU,10404006.0,S,20,58.1,44.0,32.38,48.75,52.36,44.29,45.91,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
25,9010026,SMA ANNUR PEKANBARU,10404003.0,S,15,57.33,40.13,30.67,0.0,47.73,0.0,43.97,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
26,9010027,SMA NURUL FALAH PEKANBARU,10403994.0,S,54,56.15,39.52,31.94,53.75,48.83,55.5,44.28,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
27,9010028,SMA TRI BHAKTI PEKANBARU,10404028.0,S,60,56.6,38.87,41.75,44.0,49.0,48.29,46.25,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
28,9010029,SMA AN-NAAS PEKANBARU,10404002.0,S,15,48.0,39.73,31.83,0.0,45.07,0.0,41.16,9,1,2,2019,RIAU,RIAU,KOTA PEKANBARU
29,9010030,SMA ISLAM AS-SHOFA PEKANBARU,10494618.0,S,51,67.8,53.02,36.13,46.67,61.33,53.0,52.92,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
30,9010031,SMA KRISTEN KALAM KUDUS PEKANBARU,10403989.0,S,55,72.33,66.18,38.41,54.38,60.6,55.33,58.97,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
31,9010032,SMA YLPI PERHENTIAN MARPOYAN PEKANBARU,10404021.0,S,40,55.2,40.3,32.13,36.25,50.0,41.45,43.48,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
32,9010033,SMA AL-HUDA PEKANBARU,10403998.0,S,44,63.95,45.91,34.94,0.0,58.73,0.0,50.89,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
33,9010034,SMA PLUS BINABANGSA,10404454.0,S,19,65.26,48.42,39.74,0.0,58.21,0.0,52.91,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
34,9010035,SMA TARUNA MANDIRI PEKANBARU,10404027.0,S,31,56.06,43.03,32.74,0.0,50.48,46.8,45.28,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
35,9010037,SMA SWASTA DJUWITA,10495231.0,S,7,76.57,66.0,66.07,0.0,69.14,0.0,69.45,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
36,9010039,SMA SWASTA WITAMA NASIONAL PLUS,10495030.0,S,23,83.39,84.43,63.7,88.75,76.0,0.0,77.16,9,1,3,2019,RIAU,RIAU,KOTA PEKANBARU
37,9010040,SMA NEGERI 14 PEKANBARU,10495226.0,N,86,66.4,51.67,35.9,49.17,58.39,52.69,52.58,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
38,9010041,SMA KUSUMA,10496498.0,S,16,69.38,70.5,49.84,69.58,67.6,73.2,64.95,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
39,9010042,SMA NEGERI OLAHRAGA PROVINSI RIAU,10497416.0,N,101,55.94,40.97,31.56,46.14,52.9,44.0,44.94,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
40,9010043,SMA AL-AZHAR SYIFA BUDHI,10496496.0,S,21,70.29,61.71,41.19,56.5,60.0,56.8,57.9,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
41,9010045,SMAIT AL-ITTIHAD,10497552.0,S,22,71.18,59.0,37.16,56.5,60.92,66.0,57.05,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
42,9010046,SMA BINA MITRA WAHANA,60728998.0,S,14,71.0,54.43,32.86,0.0,58.14,0.0,54.11,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
43,9010047,SMA DARMA YUDHA,60724799.0,S,71,81.77,86.96,58.42,82.86,73.32,72.69,75.3,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
44,9010048,SMA OLAHRAGA MASMUR,60729000.0,S,15,55.2,36.0,29.33,0.0,48.0,0.0,42.14,9,1,4,2019,RIAU,RIAU,KOTA PEKANBARU
45,9010050,SMAIT AZ ZUHRA ISLAMIC SCHOOL.,69756683.0,S,15,64.27,48.4,30.5,45.0,58.75,58.0,49.96,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
46,9010051,SMA IT AL BAYYINAH,69816324.0,S,34,75.65,54.47,45.88,64.0,68.57,54.17,59.37,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
47,9010052,SMA SWASTA ADVENT,69774623.0,S,13,63.54,40.77,31.35,0.0,55.08,0.0,47.68,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
48,9010055,SMA NEGERI 15 PEKANBARU,69855691.0,N,87,65.72,44.0,33.05,59.77,54.15,48.27,48.79,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
49,9010057,SMA SWASTA SMART INDONESIA,69962641.0,S,16,57.25,36.38,34.38,0.0,44.57,38.89,42.35,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
50,9010058,SMA NEGERI 16 PEKANBARU,69899651.0,N,79,57.97,40.23,33.89,44.5,50.17,43.13,44.88,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
51,9010059,SMA TEKNOLOGI PEKANBARU,69937647.0,S,30,57.8,42.0,30.09,57.5,47.08,64.0,43.62,9,1,5,2019,RIAU,RIAU,KOTA PEKANBARU
52,9010060,SMA IT IMAM SYAFII 2 PEKANBARU,69897198.0,S,22,70.0,55.0,36.14,48.33,58.0,49.0,53.31,9,1,6,2019,RIAU,RIAU,KOTA PEKANBARU
53,9010101,MA NEGERI 1 KOTA PEKANBARU,10498808.0,N,126,68.33,49.89,37.04,60.73,63.24,59.32,54.14,9,1,10,2019,RIAU,RIAU,KOTA PEKANBARU
54,9010102,MA NEGERI 2 KOTA PEKANBARU,10498812.0,N,75,75.76,63.76,44.53,68.75,67.71,74.35,63.49,9,1,10,2019,RIAU,RIAU,KOTA PEKANBARU
55,9010103,MA MUHAMMADIYAH PEKANBARU,10498815.0,S,20,64.5,45.1,33.38,50.83,51.43,60.0,48.96,9,1,10,2019,RIAU,RIAU,KOTA PEKANBARU
56,9010104,MA DINIYAH PUTERI PEKANBARU,10498813.0,S,15,66.53,51.07,34.33,0.0,58.33,46.67,51.99,9,1,10,2019,RIAU,RIAU,KOTA PEKANBARU
57,9010105,MA MASMUR PEKANBARU,10498814.0,S,10,67.0,39.8,32.25,0.0,60.6,0.0,49.91,9,1,10,2019,RIAU,RIAU,KOTA PEKANBARU
58,9010106,MA HASANAH PEKANBARU,10498809.0,S,12,59.5,45.17,32.08,49.17,56.67,45.33,46.71,9,1,10,2019,RIAU,RIAU,KOTA PEKANBARU
