No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2701001,SMA NEGERI 1 KOTA TERNATE,60200723,N,167,54.75,37.99,29.88,44.35,50.42,49.9,0.0,27,1,1,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
2,2701002,SMA NEGERI 2 KOTA TERNATE,60200722,N,98,50.61,34.14,28.75,41.25,47.98,43.14,0.0,27,1,2,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
3,2701003,SMA NEGERI 3 KOTA TERNATE,60200721,N,62,43.97,29.23,27.26,40.5,39.93,40.42,0.0,27,1,3,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
4,2701004,SMA NEGERI 4 KOTA TERNATE,60200720,N,101,46.93,31.01,29.36,42.08,42.51,44.43,0.0,27,1,4,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
5,2701005,SMA NEGERI 5 KOTA  TERNATE,60200796,N,137,41.04,27.3,27.01,34.83,38.69,36.66,0.0,27,1,5,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
6,2701006,SMA NEGERI 10 KOTA TERNATE,60200727,N,112,43.32,28.52,28.04,40.0,41.71,55.0,0.0,27,1,6,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
7,2701007,SMA MUHAMMADIYAH KOTA TERNATE,60200728,S,24,41.92,27.25,29.58,35.63,45.17,38.0,0.0,27,1,7,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
8,2701008,SMA ALKHAIRAT KOTA TERNATE,60200711,S,25,42.96,26.64,31.0,36.25,40.5,35.45,0.0,27,1,8,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
9,2701009,SMA ISLAM KOTA TERNATE,60200709,S,45,44.22,28.84,27.06,44.17,42.92,32.0,0.0,27,1,9,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
10,2701010,SMA NEGERI 11 KOTA TERNATE,60202499,N,14,52.0,28.71,25.89,0.0,0.0,29.29,0.0,27,1,10,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
11,2701011,SMA NEGERI 6 KOTA TERNATE,60200783,N,50,35.04,26.13,21.25,29.17,30.39,34.71,0.0,27,1,11,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
12,2701013,SMA NEGERI 7 KOTA TERNATE,60200782,N,9,56.44,35.78,38.89,62.5,53.0,55.33,0.0,27,1,13,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
13,2701014,SMA AL-IRSYAD KOTA TERNATE,60203813,S,12,37.5,23.83,19.38,0.0,32.44,34.0,0.0,27,1,14,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
14,2701015,SMA NEGERI 8 KOTA TERNATE,60202317,N,28,67.07,48.36,37.5,44.72,62.59,57.0,0.0,27,1,15,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
15,2701021,SMA KATOLIK BINTANG LAUT KOTA TERNATE,69759245,S,18,48.67,30.78,22.08,0.0,0.0,39.44,0.0,27,1,21,2017,MALUKU UTARA,MALUKU UTARA,KOTA TERNATE
