No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,801001,SMA NEGERI 1 PADANG,10303461.0,N,29,84.67,74.47,86.39,68.36,75.98,71.91,0.0,8,1,1,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
2,801002,SMA NEGERI 2 PADANG,10303499.0,N,101,82.52,52.83,82.38,64.46,66.94,52.61,0.0,8,1,2,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
3,801003,SMA NEGERI 3 PADANG,10303500.0,N,69,83.86,69.64,80.78,63.3,68.48,59.29,0.0,8,1,3,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
4,801004,SMA NEGERI 4 PADANG,10303501.0,N,94,80.68,53.36,82.47,65.27,68.6,53.52,0.0,8,1,4,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
5,801005,SMA NEGERI 5 PADANG,10303502.0,N,148,76.42,49.26,79.05,65.07,65.97,49.06,0.0,8,1,5,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
6,801006,SMA NEGERI 6 PADANG,10303503.0,N,119,75.07,51.25,80.01,61.66,62.64,51.33,0.0,8,1,6,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
7,801007,SMA NEGERI 7 PADANG,10303504.0,N,128,79.67,52.03,79.96,64.43,64.8,49.53,0.0,8,1,7,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
8,801008,SMA NEGERI 8 PADANG,10303505.0,N,120,80.19,50.26,81.19,62.06,64.23,49.71,0.0,8,1,8,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
9,801009,SMA NEGERI 9 PADANG,10303506.0,N,124,74.36,48.2,81.98,62.54,63.6,48.4,0.0,8,1,9,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
10,801010,SMA NEGERI 10 PADANG,10303462.0,N,46,85.46,75.07,83.91,64.95,74.34,65.78,0.0,8,1,10,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
11,801011,SMA NEGERI 11 PADANG,10303463.0,N,67,61.9,45.82,73.09,60.26,61.91,42.72,0.0,8,1,11,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
12,801012,SMA NEGERI 12 PADANG,10303480.0,N,148,67.62,45.92,80.34,62.06,64.89,49.13,0.0,8,1,12,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
13,801013,SMA NEGERI 13 PADANG,10303481.0,N,104,77.62,46.81,74.67,61.27,61.15,49.42,0.0,8,1,13,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
14,801014,SMA NEGERI 14 PADANG,10303482.0,N,129,70.97,45.43,77.17,62.38,63.79,49.04,0.0,8,1,14,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
15,801015,SMA NEGERI 15 PADANG,10304833.0,N,134,67.88,47.05,79.72,61.77,61.97,47.01,0.0,8,1,15,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
16,801016,SMA NEGERI 16 PADANG,10308323.0,N,140,66.71,45.91,76.05,62.93,56.64,44.52,0.0,8,1,16,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
17,801101,SMA PGRI 1 PADANG,10303442.0,S,104,70.95,45.34,73.45,59.5,59.29,46.81,0.0,8,1,101,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
18,801102,SMA PGRI 2 PADANG,10303441.0,S,87,72.97,46.27,76.67,62.47,61.27,44.87,0.0,8,1,102,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
19,801103,SMA PGRI 3 PADANG,10303440.0,S,47,64.11,41.41,72.22,59.73,55.56,39.76,0.0,8,1,103,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
20,801104,SMA PGRI 4 PADANG,10303439.0,S,89,63.53,49.89,77.45,60.14,57.62,41.53,0.0,8,1,104,2015,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
