No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,19010001,SMA NEGERI 1 MAKASSAR,40312010,N,100,63.76,48.92,30.25,52.95,52.03,51.69,48.78,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
2,19010002,SMA HAMRAWATI PLUS COMPUTER DIAKUI MAKASSAR,40307364,S,7,52.29,32.57,28.21,0.0,49.14,0.0,40.56,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
3,19010003,SMA COKROAMINOTO MAKASSAR,40311932,S,10,47.4,34.6,30.5,0.0,39.8,0.0,38.08,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
4,19010005,SMA SAWERIGADING MAKASSAR,40307356,S,14,39.57,39.14,31.43,0.0,39.71,0.0,37.47,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
5,19010007,SMA NEGERI 2 MAKASSAR,40311889,N,72,65.83,54.83,30.97,48.5,61.26,35.6,52.56,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
6,19010008,SMA DIAN HARAPAN MAKASSAR,40310211,S,39,77.49,79.64,42.05,68.75,68.4,58.0,66.54,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
7,19010009,SMA KHADIJAH MAKASSAR,40310216,S,42,42.0,41.45,38.66,0.0,48.15,0.0,41.56,19,1,0,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
8,19010010,SMA FRATER MAKASSAR TERAKREDITASI A,40307236,S,85,67.53,51.04,32.68,50.0,59.92,51.74,51.19,19,1,1,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
9,19010011,SMA MUHAMMADIYAH UNISMUH,40310217,S,11,59.64,48.91,28.41,42.5,52.8,0.0,46.04,19,1,1,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
10,19010012,SMA NEGERI 3 MAKASSAR,40311891,N,100,57.14,41.08,28.48,49.29,49.59,41.33,44.0,19,1,1,2019,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
