No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,101001,SMA NEGERI 68,20100199,N,108,85.09,78.43,79.93,81.8,79.3,80.64,0.0,1,1,1,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,101002,SMA FRANSISKUS I,20100489,S,9,59.33,52.0,33.33,62.5,57.0,45.0,0.0,1,1,2,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,101003,SMA MUHAMMADIYAH 16,20100183,S,22,56.91,33.18,27.73,37.5,54.8,54.0,0.0,1,1,3,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,101004,SMA MUHAMMADIYAH I,20100195,S,47,65.02,41.28,29.79,0.0,56.49,54.6,0.0,1,1,4,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,101006,SMA PERGURUAN ADVENT SALEMBA,20100175,S,26,71.08,55.46,36.15,42.0,66.43,63.43,0.0,1,1,6,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,101007,SMA PERGURUAN ADVENT I,20108498,S,24,58.83,37.08,32.4,45.0,56.89,41.2,0.0,1,1,7,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,101008,SMA PSKD 1,20100490,S,8,74.25,57.25,40.94,0.0,62.57,52.0,0.0,1,1,8,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,101009,SMA PSKD 3,20100483,S,10,59.8,48.0,32.5,53.75,63.0,36.0,0.0,1,1,9,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,101012,SMA NEGERI 5,20100210,N,142,77.56,54.63,53.82,65.25,70.49,48.0,0.0,1,1,12,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,101013,SMA NEGERI 27,20100223,N,143,78.74,57.34,51.14,68.38,71.54,67.86,0.0,1,1,13,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,101014,SMA NEGERI 30,20100224,N,139,77.96,62.13,59.66,65.09,72.94,62.83,0.0,1,1,14,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,101015,SMA NEGERI 77,20100201,N,102,84.73,78.55,75.51,79.17,81.45,78.33,0.0,1,1,15,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
