No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,3101001,SMAN 1 TANJUNGPINANG,11000433,N,92,82.79,77.7,64.4,58.86,70.31,62.18,0.0,31,1,1,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
2,3101002,SMAN 2 TANJUNGPINANG,11000434,N,139,72.48,59.2,41.82,42.09,55.65,44.87,0.0,31,1,2,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
3,3101003,SMAN 3 TANJUNGPINANG,11000435,N,105,67.77,43.05,27.78,36.83,46.77,41.94,0.0,31,1,3,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
4,3101004,SMAN 4 TANJUNGPINANG,11000436,N,209,68.33,46.94,29.93,39.9,49.01,44.1,0.0,31,1,4,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
5,3101005,SMAN 5 TANJUNGPINANG,11000437,N,122,68.54,44.01,26.51,37.46,47.25,39.19,0.0,31,1,5,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
6,3101006,SMAN 6 TANJUNGPINANG,11001975,N,67,64.65,41.39,26.02,33.54,42.12,35.72,0.0,31,1,6,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
7,3101007,SMA MUHAMMADIYAH TANJUNGPINANG,11001974,S,5,75.5,45.3,41.2,46.0,58.14,44.62,0.0,31,1,7,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
8,3101008,SMA PGRI TANJUNGPINANG,11001976,S,11,63.05,42.62,25.57,34.77,43.95,39.75,0.0,31,1,8,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
9,3101009,SMAK SANTA MARIA TANJUNGPINANG,11001977,S,39,65.78,66.83,45.63,35.83,44.11,40.46,0.0,31,1,9,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
10,3101010,SMA S PELITA NUSANTARA TANJUNGPINANG,11002361,S,13,72.3,67.95,34.98,38.08,47.42,41.05,0.0,31,1,10,2015,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA TANJUNGPINANG
