No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,301001,SMA NEGERI 1 SEMARANG,20328867,N,85,81.48,77.72,56.88,64.17,73.19,84.0,0.0,3,1,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
2,301002,SMA NEGERI 2 SEMARANG,20328896,N,74,80.46,70.0,62.36,70.68,76.25,80.71,0.0,3,1,2,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
3,301003,SMA NEGERI 3 SEMARANG,20328895,N,59,85.8,76.78,70.68,80.1,79.71,87.08,0.0,3,1,3,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
4,301004,SMA NEGERI 4 SEMARANG,20328894,N,65,80.8,77.02,56.46,72.83,74.9,83.0,0.0,3,1,4,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
5,301005,SMA NEGERI 5 SEMARANG,20328893,N,65,82.46,71.82,54.42,70.71,73.94,79.58,0.0,3,1,5,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
6,301006,SMA NEGERI 6 SEMARANG,20328892,N,146,80.68,72.23,52.89,64.09,70.81,73.0,0.0,3,1,6,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
7,301007,SMA NEGERI 7 SEMARANG,20328891,N,147,77.97,64.73,44.69,57.41,69.81,75.41,0.0,3,1,7,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
8,301008,SMA NEGERI 8 SEMARANG,20328866,N,134,76.18,63.7,44.12,62.79,68.52,67.72,0.0,3,1,8,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
9,301009,SMA NEGERI 9 SEMARANG,20328939,N,113,79.43,71.81,49.6,62.24,71.9,65.6,0.0,3,1,9,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
10,301010,SMA NEGERI 10 SEMARANG,20328878,N,175,74.51,62.77,41.36,58.05,66.9,66.62,0.0,3,1,10,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
11,301011,SMA NEGERI 11 SEMARANG,20328879,N,191,78.8,69.74,49.21,64.42,71.07,71.67,0.0,3,1,11,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
12,301012,SMA NEGERI 12 SEMARANG,20328911,N,141,75.72,62.28,49.95,61.89,68.76,70.49,0.0,3,1,12,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
13,301013,SMA NEGERI 13 SEMARANG,20328910,N,97,74.54,61.03,35.7,63.0,68.82,68.25,0.0,3,1,13,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
14,301014,SMA NEGERI 14 SEMARANG,20328899,N,139,75.31,60.4,37.23,57.95,70.05,63.0,0.0,3,1,14,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
15,301015,SMA NEGERI 15 SEMARANG,20328898,N,104,80.29,67.08,47.33,58.31,72.65,68.52,0.0,3,1,15,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
16,301016,SMA NEGERI 16 SEMARANG,20328897,N,82,68.12,48.8,29.66,51.81,51.25,52.04,0.0,3,1,16,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
17,301201,SMA ADVENT,20328938,S,6,59.33,40.67,30.42,0.0,50.0,70.0,0.0,3,1,201,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
18,301202,SMA AL FATTAH TERBOYO,20331894,S,27,49.56,32.07,25.74,0.0,43.9,40.86,0.0,3,1,202,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
19,301203,SMA AL ISLAM,20331895,S,10,41.6,27.2,25.25,0.0,38.2,0.0,0.0,3,1,203,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
20,301204,SMA AL - USWAH,20331896,S,9,61.56,43.33,24.72,0.0,54.22,0.0,0.0,3,1,204,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
21,301205,SMA AT THOHIRIYYAH SEMARANG,20328924,S,17,58.94,35.88,32.79,0.0,56.59,0.0,0.0,3,1,205,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
22,301206,SMA CITISCHOOL,20331897,S,5,66.8,46.8,32.0,0.0,58.0,62.5,0.0,3,1,206,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
23,301207,SMA DIAN KARTIKA,20331898,S,7,48.67,34.29,27.14,0.0,57.71,0.0,0.0,3,1,207,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
24,301208,SMA AGUS SALIM,20331893,S,24,63.58,40.08,29.17,0.0,56.17,0.0,0.0,3,1,208,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
25,301209,SMA DON BOSKO,20331899,S,95,75.54,64.57,34.92,53.39,66.84,49.71,0.0,3,1,209,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
26,301210,SMA GITA BAHARI,20328922,S,24,57.33,38.92,28.85,49.5,48.95,0.0,0.0,3,1,210,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
27,301212,SMA IBU KARTINI,20328921,S,20,64.0,41.1,27.63,40.83,56.0,58.0,0.0,3,1,212,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
28,301213,SMA INSTITUT INDONESIA SEMARANG,20331900,S,77,60.49,42.81,30.19,43.96,49.72,0.0,0.0,3,1,213,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
