No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2101001,SMA NEGERI 1 AMBON,60102008,N,89,64.29,54.65,59.55,59.35,57.53,66.07,0.0,21,1,1,2016,MALUKU,MALUKU,AMBON
2,2101002,SMA NEGERI 2 AMBON,60102006,N,145,60.73,41.41,53.98,42.36,48.58,49.78,0.0,21,1,2,2016,MALUKU,MALUKU,AMBON
3,2101003,SMA NEGERI 3 AMBON,60102005,N,90,53.42,51.27,56.5,50.22,41.73,43.96,0.0,21,1,3,2016,MALUKU,MALUKU,AMBON
4,2101004,SMA NEGERI 4 AMBON,60102004,N,157,53.73,34.62,28.9,36.85,40.74,42.38,0.0,21,1,4,2016,MALUKU,MALUKU,AMBON
5,2101005,SMA NEGERI 5 AMBON,60102002,N,126,60.11,36.11,37.96,42.8,42.22,42.19,0.0,21,1,5,2016,MALUKU,MALUKU,AMBON
6,2101006,SMA NEGERI 6 AMBON,60102013,N,88,52.27,29.57,45.31,40.85,42.8,39.75,0.0,21,1,6,2016,MALUKU,MALUKU,AMBON
7,2101007,SMA NEGERI 7 AMBON,60102014,N,62,49.1,47.42,58.19,45.0,50.68,40.55,0.0,21,1,7,2016,MALUKU,MALUKU,AMBON
8,2101008,SMA NEGERI 8 AMBON,60102015,N,36,51.61,40.61,30.63,50.14,41.28,47.89,0.0,21,1,8,2016,MALUKU,MALUKU,AMBON
9,2101009,SMA NEGERI 9 AMBON,60102025,N,60,49.63,33.47,44.21,42.75,35.6,43.77,0.0,21,1,9,2016,MALUKU,MALUKU,AMBON
10,2101010,SMA NEGERI 10 AMBON,60102007,N,74,55.27,26.11,24.29,30.27,38.11,39.7,0.0,21,1,10,2016,MALUKU,MALUKU,AMBON
