No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,3201001,SMA NEGERI 1 MAMUJU,40600227,N,99,55.7,33.94,34.32,43.53,53.82,41.0,0.0,32,1,1,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
2,3201002,SMA NEGERI 2 MAMUJU,40600229,N,118,46.37,29.73,21.59,0.0,40.0,0.0,0.0,32,1,2,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
3,3201003,SMA NEGERI 1 TAPALANG,40600228,N,88,48.23,31.07,22.19,35.91,41.46,36.0,0.0,32,1,3,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
4,3201004,SMA NEGERI 1 KALUKKU,40600226,N,123,53.19,38.78,22.76,0.0,45.3,0.0,0.0,32,1,4,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
5,3201005,SMAN 2 TOMMO,69774910,N,39,47.85,34.87,21.79,0.0,39.08,0.0,0.0,32,1,5,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
6,3201009,SMA NEGERI 1 BONEHAU,40604570,N,33,67.88,49.39,50.45,0.0,57.07,64.0,0.0,32,1,9,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
7,3201010,SMA NEGERI 1 TOMMO,40604642,N,34,55.24,40.88,19.78,0.0,43.88,0.0,0.0,32,1,10,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
8,3201011,SMA NEGERI 1 SAMPAGA,40604353,N,83,53.9,42.39,23.46,40.83,42.24,60.82,0.0,32,1,11,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
9,3201012,SMA BUDI MULIA KALUKKU,40600210,S,40,44.6,39.6,25.75,0.0,41.35,0.0,0.0,32,1,12,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
10,3201014,SMA PGRI PAPALANG,40600224,S,18,47.67,39.67,23.19,0.0,40.11,0.0,0.0,32,1,14,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
11,3201015,SMA NEGERI 1 PAPALANG,40605304,N,51,47.92,27.29,27.16,0.0,47.04,40.23,0.0,32,1,15,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
12,3201018,SMA SWASTA  BUTTUADA,40605476,S,33,63.52,49.45,75.61,0.0,54.79,0.0,0.0,32,1,18,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
13,3201019,SMA NEGERI 3 KALUKKU,69830629,N,53,40.19,37.77,20.9,0.0,36.53,0.0,0.0,32,1,19,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
14,3201021,MA NEGERI MAMUJU,60404205,N,31,57.16,37.94,25.48,39.58,44.86,49.0,0.0,32,1,21,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
15,3201022,MA ISTIQOMAH DOLANGAN,60404207,S,31,42.9,30.45,19.92,0.0,34.06,0.0,0.0,32,1,22,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
16,3201023,MA AL-AMIN DDI TAPALANG,60404220,S,22,28.09,23.64,23.86,0.0,28.45,0.0,0.0,32,1,23,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
17,3201024,MA DDI LOMBANG-LOMBANG,60404202,S,39,44.97,34.77,21.67,0.0,38.67,0.0,0.0,32,1,24,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
18,3201025,MA MAARIF NU KALONDING,69941844,S,5,57.2,30.4,19.0,0.0,44.0,0.0,0.0,32,1,25,2017,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
