No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,3201001,SMA NEGERI 1 MAMUJU,40600227,N,116,78.37,65.65,66.89,64.16,71.46,64.26,0.0,32,1,1,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
2,3201002,SMA NEGERI 2 MAMUJU,40600229,N,103,68.77,55.19,65.44,62.35,68.57,63.71,0.0,32,1,2,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
3,3201003,SMA NEGERI 1 TAPALANG,40600228,N,81,66.47,56.95,64.89,56.55,66.89,60.1,0.0,32,1,3,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
4,3201004,SMA NEGERI 1 KALUKKU,40600226,N,147,72.23,65.52,65.97,58.85,64.14,62.35,0.0,32,1,4,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
5,3201009,SMA NEGERI 1 BONEHAU,40604570,N,39,77.1,63.97,65.22,62.66,69.75,61.59,0.0,32,1,9,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
6,3201010,SMA NEGERI 1 TOMMO,40604642,N,48,78.75,60.4,65.58,60.5,71.07,62.46,0.0,32,1,10,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
7,3201011,SMA NEGERI 1 SAMPAGA,40604353,N,95,70.03,63.82,66.14,63.36,69.66,57.31,0.0,32,1,11,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
8,3201014,SMA PGRI PAPALANG,40600224,S,39,66.89,59.24,50.3,56.96,61.26,50.56,0.0,32,1,14,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
9,3201015,SMA NEGERI 1 PAPALANG,40605304,N,59,69.0,63.77,61.19,62.18,67.92,60.07,0.0,32,1,15,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
10,3201018,SMA SWASTA  BUTTUADA,40605476,S,35,78.92,61.14,66.74,64.3,71.58,63.03,0.0,32,1,18,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
11,3201019,SMA NEGERI 3 KALUKKU,69830629,N,38,71.4,58.22,65.92,57.16,65.85,61.58,0.0,32,1,19,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
12,3201021,MA NEGERI MAMUJU,60404205,N,24,78.04,74.39,67.07,63.93,72.44,63.92,0.0,32,1,21,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
13,3201022,MA ISTIQOMAH DOLANGAN,60404207,S,23,62.14,54.44,65.4,63.55,71.51,62.61,0.0,32,1,22,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
14,3201023,MA AL-AMIN DDI TAPALANG,60404220,S,30,61.43,48.11,55.51,54.31,62.85,61.33,0.0,32,1,23,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
15,3201024,MA DDI LOMBANG-LOMBANG,60404202,S,28,79.08,71.71,65.32,62.58,71.31,62.07,0.0,32,1,24,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
16,3201026,MA DDI SUMARE,60404206,S,44,77.36,53.02,64.89,61.37,69.56,60.64,0.0,32,1,26,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
17,3201027,MA DDI LEBANI,40605729,S,25,78.3,52.62,65.02,62.01,69.57,60.72,0.0,32,1,27,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
18,3201028,MA AMALIAH GUPPI,60404208,S,42,77.99,52.95,61.74,62.79,70.06,61.52,0.0,32,1,28,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
19,3201029,MA AL-ARSYAD DUNGKAIT,60404221,S,13,64.33,47.62,56.32,55.85,62.59,54.15,0.0,32,1,29,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
20,3201030,MA MIFTAHUL ULUM TOABO,60404216,S,24,78.9,55.96,66.58,64.31,71.16,64.58,0.0,32,1,30,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
21,3201036,MA AL-MUNAWWARAH SALUTALAWAR,60404209,S,27,75.74,51.94,64.53,61.9,70.71,60.3,0.0,32,1,36,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
22,3201038,SMA NEGERI 3 MAMUJU,40604655,N,55,76.19,55.72,64.5,62.68,69.72,62.4,0.0,32,1,38,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
23,3201040,SMA NEGERI 2 KALUKKU,40605302,N,50,78.75,53.35,63.46,63.44,70.55,62.64,0.0,32,1,40,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
24,3201042,MA AT-TAUFIQ TOPORE,60404217,S,17,78.93,53.38,64.15,62.89,72.15,63.53,0.0,32,1,42,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
25,3201044,MAS AL-CHAERIYAH MA`ARIF SIMBORO,60404210,S,22,78.6,73.57,65.94,61.8,71.3,61.64,0.0,32,1,44,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
26,3201045,SMA NEGERI 2 TAPALANG,40605658,N,30,76.43,53.86,65.14,62.93,71.42,62.27,0.0,32,1,45,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
27,3201046,SMA NEGERI 1 KALUMPANG,40605303,N,41,76.1,62.85,53.07,61.81,70.28,62.05,0.0,32,1,46,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
28,3201048,MA ANNUR MAARIF BAKENGKENG,60404203,S,33,78.41,74.28,64.54,62.17,69.8,63.09,0.0,32,1,48,2015,SULAWESI BARAT,SULAWESI BARAT,KABUPATEN MAMUJU
