No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1201001,SMAN 1 BANDAR LAMPUNG,10807020.0,N,143,66.76,48.73,34.42,50.18,56.48,45.26,0.0,12,1,1,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
2,1201002,SMA KRISTEN BPK PENABUR BANDAR LAMPUNG,10807019.0,S,24,69.75,73.25,37.08,52.81,61.25,55.75,0.0,12,1,2,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
3,1201003,SMA UTAMA 2 BANDAR LAMPUNG,10807013.0,S,19,59.05,34.32,31.05,43.13,50.0,50.0,0.0,12,1,3,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
4,1201004,SMA NUSANTARA BANDAR LAMPUNG,10807037.0,S,20,50.6,59.2,45.75,45.5,0.0,0.0,0.0,12,1,4,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
5,1201005,SMA ARJUNA BANDAR LAMPUNG,10807025.0,S,3,43.33,28.67,25.0,0.0,39.33,0.0,0.0,12,1,5,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
6,1201006,SMAN 10 BANDAR LAMPUNG,10807021.0,N,132,64.59,44.26,31.8,60.0,54.69,59.73,0.0,12,1,6,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
7,1201007,SMAN 6 BANDAR LAMPUNG,10807067.0,N,112,55.04,30.52,27.5,37.19,43.69,44.84,0.0,12,1,7,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
8,1201008,SMA XAVERIUS BANDAR LAMPUNG,10807016.0,S,137,74.88,70.91,40.55,58.98,71.77,66.33,0.0,12,1,8,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
9,1201009,SMA UTAMA 1 BANDAR LAMPUNG,10807005.0,S,17,45.76,29.65,26.03,0.0,44.0,0.0,0.0,12,1,9,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
10,1201010,SMA UTAMA 3 BANDAR LAMPUNG,10807014.0,S,11,52.55,29.09,25.91,0.0,43.82,0.0,0.0,12,1,10,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
11,1201012,SMAN 2 BANDAR LAMPUNG,10807063.0,N,138,67.25,57.07,35.24,48.19,59.55,59.56,0.0,12,1,12,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
