No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,8010001,SMA NEGERI 1 PADANG,10303461.0,N,25,83.6,71.68,63.7,82.08,72.44,72.6,73.45,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
2,8010002,SMA NEGERI 2 PADANG,10303499.0,N,56,78.04,63.39,40.49,68.57,69.5,70.0,62.83,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
3,8010003,SMA NEGERI 3 PADANG,10303500.0,N,57,77.86,70.28,54.82,77.14,69.15,68.8,68.26,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
4,8010004,SMA NEGERI 4 PADANG,10303501.0,N,56,69.82,54.07,38.75,60.63,60.69,54.71,55.46,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
5,8010005,SMA NEGERI 5 PADANG,10303502.0,N,81,68.44,49.7,35.59,57.5,59.88,56.05,52.9,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
6,8010006,SMA NEGERI 6 PADANG,10303503.0,N,113,68.0,47.86,38.21,56.16,58.22,63.7,53.19,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
7,8010007,SMA NEGERI 7 PADANG,10303504.0,N,87,71.86,50.94,36.03,62.05,60.54,62.0,54.92,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
8,8010008,SMA NEGERI 8 PADANG,10303505.0,N,118,64.98,47.73,38.98,68.75,53.12,56.62,51.93,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
9,8010009,SMA NEGERI 9 PADANG,10303506.0,N,101,68.65,52.61,38.32,66.36,60.99,59.33,55.28,8,1,0,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
10,8010010,SMA NEGERI 10 PADANG,10303462.0,N,29,87.1,80.83,70.43,83.85,81.54,74.0,80.04,8,1,1,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
11,8010011,SMA NEGERI 11 PADANG,10303463.0,N,119,59.33,38.96,31.76,52.78,51.12,47.03,45.04,8,1,1,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
12,8010012,SMA NEGERI 12 PADANG,10303480.0,N,92,65.96,49.35,38.21,56.8,52.87,50.57,51.78,8,1,1,2019,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
