No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,101001,SMA NEGERI 68,20100199,N,107,83.05,80.5,70.93,80.05,78.35,82.1,0.0,1,1,1,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,101002,SMA FRANSISKUS I,20100489,S,14,65.86,57.71,34.29,51.25,50.0,44.0,0.0,1,1,2,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,101003,SMA MUHAMMADIYAH 16,20100183,S,30,53.8,38.0,25.5,37.78,51.3,52.0,0.0,1,1,3,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,101004,SMA MUHAMMADIYAH I,20100195,S,85,62.56,48.31,30.94,46.25,55.53,59.77,0.0,1,1,4,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,101006,SMA PERGURUAN ADVENT SALEMBA,20100175,S,27,72.59,50.07,32.78,61.25,64.32,47.5,0.0,1,1,6,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,101007,SMA PERGURUAN ADVENT I,20108498,S,33,67.15,57.94,30.68,40.63,60.67,48.67,0.0,1,1,7,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,101008,SMA PSKD 1,20100490,S,20,68.4,59.9,33.0,51.88,58.55,40.0,0.0,1,1,8,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,101009,SMA PSKD 3,20100483,S,5,56.0,44.0,27.0,46.67,58.0,32.0,0.0,1,1,9,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,101012,SMA NEGERI 5,20100210,N,137,75.8,65.26,44.45,59.88,68.8,75.0,0.0,1,1,12,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,101013,SMA NEGERI 27,20100223,N,143,74.11,64.52,40.42,61.53,64.79,58.52,0.0,1,1,13,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,101014,SMA NEGERI 30,20100224,N,141,75.08,68.06,47.15,56.54,66.51,69.29,0.0,1,1,14,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,101015,SMA NEGERI 77,20100201,N,108,82.28,72.37,62.27,77.57,75.76,78.05,0.0,1,1,15,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
13,101020,SMA KRISTEN KANAAN,20100189,S,58,73.86,68.72,44.7,68.0,69.06,59.0,0.0,1,1,20,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14,101021,SMA KARTINI 1,20100185,S,47,62.55,54.98,31.44,30.0,59.59,52.5,0.0,1,1,21,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
15,101022,SMA KRISTEN 3 BPK PENABUR,20100187,S,81,81.41,75.43,68.55,76.71,77.84,85.89,0.0,1,1,22,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
16,101025,SMA MUHAMMADIYAH 2,20100182,S,58,61.03,38.93,28.49,49.64,56.58,46.62,0.0,1,1,25,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
17,101026,SMA PASKALIS,20100173,S,20,59.3,51.5,29.88,46.25,54.0,43.11,0.0,1,1,26,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
