No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1801001,SMA NEGERI  1 PALU,40203524,N,177,55.84,55.98,48.44,41.14,47.23,36.12,0.0,18,1,1,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
2,1801002,SMA BERDIKARI PALU,40203520,S,27,44.86,40.36,21.79,33.83,40.35,27.63,0.0,18,1,2,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
3,1801003,SMA NEGERI 3 PALU,40203612,N,108,60.18,53.98,42.62,39.73,50.83,36.7,0.0,18,1,3,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
4,1801004,SMA NEGERI 5 PALU,40203610,N,80,55.96,48.81,35.82,38.72,45.28,36.03,0.0,18,1,4,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
5,1801005,SMA KARYA BHAKTI MAMBORO,40203518,S,18,42.4,23.28,22.13,25.79,34.14,27.44,0.0,18,1,5,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
6,1801006,SMA NEGERI 7 PALU,40203608,N,98,51.12,54.03,58.04,52.41,52.91,32.39,0.0,18,1,6,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
7,1801007,SMA NEGERI 9 PALU,40203875,N,47,57.17,49.04,35.94,46.74,54.03,52.68,0.0,18,1,7,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
8,1801008,SMA KRISTEN BALA KESELAMATAN PALU,40203515,S,54,59.63,50.06,23.68,35.82,52.47,37.37,0.0,18,1,8,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
9,1801009,SMA GKST PALU,40203514,S,20,58.23,40.11,21.94,29.69,44.89,31.0,0.0,18,1,9,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
10,1801010,SMA MUHAMMADIYAH I PALU,40203512,S,23,55.4,31.36,33.42,35.32,41.27,32.61,0.0,18,1,10,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
11,1801011,SMA ADVENT PALU,40203522,S,16,51.29,23.25,25.79,24.55,34.24,31.13,0.0,18,1,11,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
12,1801012,SMA NEGERI 2 PALU,40203631,N,73,54.09,56.4,43.59,38.7,48.08,35.21,0.0,18,1,12,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
13,1801013,SMA NEGERI 4 PALU,40203611,N,153,53.77,46.12,44.04,37.62,47.01,33.19,0.0,18,1,13,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
14,1801014,SMA PGRI 1 PALU,40203511,S,22,51.06,30.63,30.24,36.42,41.71,31.73,0.0,18,1,14,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
15,1801015,SMA PGRI 2 PALU,40203510,S,35,40.79,32.73,26.69,36.16,34.29,27.77,0.0,18,1,15,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
16,1801016,SMA NEGERI 6 PALU,40203609,N,44,50.5,47.8,41.0,38.82,44.69,33.27,0.0,18,1,16,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
17,1801017,SMA NEGERI 8 PALU,40203607,N,33,46.57,26.58,18.33,28.28,39.92,27.88,0.0,18,1,17,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
18,1801018,SMA ALKHAIRAAT PALU,40203521,S,23,63.8,34.44,22.79,36.93,46.3,36.61,0.0,18,1,18,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
19,1801019,SMA SWADAYA PALU,40203509,S,17,52.62,44.96,40.98,33.71,42.51,33.29,0.0,18,1,19,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
20,1801020,SMA KARUNA DIPA PALU,40203519,S,22,67.07,66.14,48.16,40.54,52.58,47.09,0.0,18,1,20,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
21,1801021,SMA KATOLIK SANTO ANDREAS PALU,40203516,S,42,58.0,63.51,28.97,37.21,52.95,37.81,0.0,18,1,21,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
22,1801022,SMA GPID PALU,40203513,S,20,51.51,53.4,21.07,33.03,46.5,34.2,0.0,18,1,22,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
23,1801023,SMA NEGERI MODEL TERPADU MADANI PALU,40203776,N,19,73.35,74.47,57.43,54.73,63.33,54.32,0.0,18,1,23,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
24,1801024,MA NEGERI 2 MODEL PALU,40203685,N,43,57.07,48.43,24.19,34.01,45.57,33.02,0.0,18,1,24,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
25,1801025,MA NURUL FALAH KAWATUNA,40209855,S,6,52.15,27.62,24.57,33.07,42.52,36.0,0.0,18,1,25,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
26,1801026,MA KARYA THAYIBAH TAWAELI,40209858,S,47,42.0,28.03,20.0,28.67,35.94,28.55,0.0,18,1,26,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
27,1801027,MA ALKHAIRAAT TONDO,69727850,S,38,48.06,42.09,22.53,26.86,37.65,32.53,0.0,18,1,27,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
28,1801028,MA PUTRI AISIYAH PALU,40209857,S,7,60.83,46.56,20.29,25.07,43.57,36.57,0.0,18,1,28,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
29,1801029,MA NEGERI 1 PALU,40209851,N,46,51.18,48.5,36.68,39.38,42.91,36.83,0.0,18,1,29,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
30,1801031,MA DDI PALU,40209854,S,7,47.4,32.54,26.5,35.04,37.66,27.71,0.0,18,1,31,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
31,1801032,MA ALKHAIRAAT PUSAT PALU,40209853,S,19,60.13,44.27,19.87,36.64,47.68,36.0,0.0,18,1,32,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
32,1801036,SMA LABSCHOOL UNTAD,69770323,S,21,64.1,56.14,41.22,39.78,50.92,41.43,0.0,18,1,36,2015,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
33,1802001,SMA NEGERI 1 BANAWA,40200725,N,48,53.9,55.9,29.18,39.25,44.02,37.21,0.0,18,2,1,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
34,1802002,SMA NEGERI 1 BANAWA TENGAH,40200728,N,56,48.93,50.47,27.91,49.52,50.61,31.89,0.0,18,2,2,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
35,1802003,SMA NEGERI 1 RIO PAKAVA,40204387,N,48,61.8,55.72,40.38,38.02,68.78,52.38,0.0,18,2,3,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
36,1802004,SMA NEGERI 1 SINDUE,40200726,N,71,55.28,64.38,47.03,51.33,60.22,44.25,0.0,18,2,4,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
37,1802005,SMA NEGERI 1 SIRENJA,40200727,N,89,64.63,55.54,44.15,49.31,56.26,29.46,0.0,18,2,5,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
38,1802006,SMA NEGERI 1 BALAESANG,40200737,N,66,50.55,58.38,22.85,44.85,41.6,32.91,0.0,18,2,6,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
39,1802007,SMA NEGERI 2 BALAESANG,40204412,N,38,48.88,62.56,46.85,48.95,46.25,32.95,0.0,18,2,7,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
40,1802008,SMA NEGERI 1 DAMPELAS,40200723,N,81,57.34,51.51,23.08,33.04,44.49,34.91,0.0,18,2,8,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
41,1802009,SMA NEGERI 2 DAMPELAS,40200735,N,49,52.16,49.74,25.72,50.28,43.48,33.51,0.0,18,2,9,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
42,1802010,SMA NEGERI 1 SOJOL,40203841,N,33,60.38,60.67,50.75,48.79,47.9,37.64,0.0,18,2,10,2015,SULAWESI TENGAH,SULAWESI TENGAH,KABUPATEN DONGGALA
