No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,701001,SMA NEGERI 1 MEDAN,10210873.0,N,39,66.46,66.21,46.67,0.0,59.07,57.33,0.0,7,1,1,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
2,701002,SMA NEGERI 2 MEDAN,10210853.0,N,86,61.47,52.14,30.44,43.86,50.69,58.44,0.0,7,1,2,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
3,701003,SMA NEGERI 3 MEDAN,10210856.0,N,168,61.45,51.57,30.31,46.25,56.07,62.0,0.0,7,1,3,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
4,701004,SMA NEGERI 4 MEDAN,10210857.0,N,77,63.04,53.43,35.32,42.75,54.51,36.0,0.0,7,1,4,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
5,701005,SMA NEGERI 5 MEDAN,10210858.0,N,120,61.3,45.97,32.27,50.0,51.76,56.5,0.0,7,1,5,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
6,701006,SMA NEGERI 6 MEDAN,10210859.0,N,81,57.6,44.69,29.41,38.83,50.26,43.0,0.0,7,1,6,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
7,701007,SMA NEGERI 7 MEDAN,10210860.0,N,109,61.38,44.15,31.19,46.59,51.72,55.23,0.0,7,1,7,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
8,701008,SMA NEGERI 8 MEDAN,10210861.0,N,142,54.46,43.79,27.8,38.75,47.62,53.73,0.0,7,1,8,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
9,701009,SMA NEGERI 9 MEDAN,10210862.0,N,101,50.67,31.19,27.25,32.55,43.64,37.82,0.0,7,1,9,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
10,701010,SMA NEGERI 10 MEDAN,10210874.0,N,91,53.16,31.67,25.58,35.36,46.19,36.7,0.0,7,1,10,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
11,701011,SMA NEGERI 11 MEDAN,10210875.0,N,131,61.86,50.89,40.8,45.19,53.22,44.4,0.0,7,1,11,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
12,701012,SMA NEGERI 12 MEDAN,10210876.0,N,133,60.5,51.43,32.84,43.02,48.67,46.68,0.0,7,1,12,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
13,701013,SMA NEGERI 13 MEDAN,10210877.0,N,145,61.48,44.08,28.88,42.5,53.57,45.41,0.0,7,1,13,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
14,701014,SMA NEGERI 14 MEDAN,10210865.0,N,101,53.9,36.5,28.37,32.38,41.21,42.85,0.0,7,1,14,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
15,701015,SMA NEGERI 15 MEDAN,10210864.0,N,90,62.24,45.04,31.61,54.64,48.04,52.0,0.0,7,1,15,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
16,701016,SMA NEGERI 16 MEDAN,10210863.0,N,109,60.55,47.28,30.78,45.94,57.76,51.11,0.0,7,1,16,2018,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
