No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,801001,SMA NEGERI 1 PADANG,10303461.0,N,36,76.5,68.06,75.0,80.0,77.26,75.43,0.0,8,1,1,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
2,801002,SMA NEGERI 2 PADANG,10303499.0,N,57,67.19,68.53,76.4,72.12,74.51,60.0,0.0,8,1,2,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
3,801003,SMA NEGERI 3 PADANG,10303500.0,N,32,72.31,59.94,44.53,63.75,69.69,74.0,0.0,8,1,3,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
4,801004,SMA NEGERI 4 PADANG,10303501.0,N,64,69.66,69.84,75.9,0.0,69.27,74.0,0.0,8,1,4,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
5,801005,SMA NEGERI 5 PADANG,10303502.0,N,147,63.43,37.22,33.2,47.5,57.77,53.71,0.0,8,1,5,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
6,801006,SMA NEGERI 6 PADANG,10303503.0,N,125,61.82,70.13,73.4,62.56,66.93,61.27,0.0,8,1,6,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
7,801007,SMA NEGERI 7 PADANG,10303504.0,N,80,61.63,68.3,67.97,70.67,62.15,56.0,0.0,8,1,7,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
8,801008,SMA NEGERI 8 PADANG,10303505.0,N,120,60.97,34.37,31.85,47.14,53.88,39.0,0.0,8,1,8,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
9,801009,SMA NEGERI 9 PADANG,10303506.0,N,79,68.94,69.7,74.75,57.64,64.41,64.0,0.0,8,1,9,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
10,801010,SMA NEGERI 10 PADANG,10303462.0,N,32,82.94,70.5,74.14,81.25,75.57,84.0,0.0,8,1,10,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
11,801011,SMA NEGERI 11 PADANG,10303463.0,N,75,57.23,31.97,30.97,49.23,53.76,39.85,0.0,8,1,11,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
12,801012,SMA NEGERI 12 PADANG,10303480.0,N,126,59.27,66.73,76.71,47.38,67.58,72.89,0.0,8,1,12,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
13,801013,SMA NEGERI 13 PADANG,10303481.0,N,86,59.53,64.53,71.48,44.62,59.76,70.33,0.0,8,1,13,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
14,801014,SMA NEGERI 14 PADANG,10303482.0,N,107,68.0,40.13,36.43,59.21,66.05,54.0,0.0,8,1,14,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
15,801015,SMA NEGERI 15 PADANG,10304833.0,N,94,62.81,64.45,66.81,57.5,67.25,70.29,0.0,8,1,15,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
16,801016,SMA NEGERI 16 PADANG,10308323.0,N,111,59.24,65.05,74.28,43.57,63.21,64.75,0.0,8,1,16,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
17,801101,SMA PGRI 1 PADANG,10303442.0,S,140,63.5,59.04,59.16,62.32,63.35,53.64,0.0,8,1,101,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
18,801102,SMA PGRI 2 PADANG,10303441.0,S,70,56.4,65.6,75.86,65.77,64.86,64.45,0.0,8,1,102,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
19,801103,SMA PGRI 3 PADANG,10303440.0,S,30,58.27,52.27,49.58,0.0,55.53,0.0,0.0,8,1,103,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
