No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1901001,SMA NEGERI 1 MAKASSAR,40312010,N,143,59.17,47.22,27.64,39.83,50.0,45.0,0.0,19,1,1,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
2,1901002,SMA HAMRAWATI PLUS COMPUTER DIAKUI MAKASSAR,40307364,S,18,46.56,30.11,26.53,0.0,36.44,0.0,0.0,19,1,2,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
3,1901003,SMA COKROAMINOTO MAKASSAR,40311932,S,17,49.65,30.35,23.53,35.0,38.71,36.0,0.0,19,1,3,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
4,1901005,SMA SAWERIGADING MAKASSAR,40307356,S,22,43.81,35.82,26.36,0.0,38.64,0.0,0.0,19,1,5,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
5,1901007,SMA NEGERI 2 MAKASSAR,40311889,N,113,63.01,57.12,31.95,39.69,53.49,47.0,0.0,19,1,7,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
6,1901008,SMA DIAN HARAPAN MAKASSAR,40310211,S,52,69.77,74.85,49.42,60.25,68.86,55.6,0.0,19,1,8,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
7,1901009,SMA KHADIJAH MAKASSAR,40310216,S,37,39.03,26.11,26.08,0.0,32.49,0.0,0.0,19,1,9,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
8,1901010,SMA FRATER MAKASSAR TERAKREDITASI A,40307236,S,65,67.29,52.68,29.77,49.17,59.57,58.44,0.0,19,1,10,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
9,1901011,SMA MUHAMMADIYAH UNISMUH,40310217,S,18,61.56,54.0,28.19,50.0,56.14,46.0,0.0,19,1,11,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
10,1901012,SMA NEGERI 3 MAKASSAR,40311891,N,99,58.04,41.43,27.2,46.58,47.62,29.0,0.0,19,1,12,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
11,1901013,SMA LPP UMI TERAKREDITASI,40311942,S,20,42.6,32.6,25.0,0.0,40.4,0.0,0.0,19,1,13,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
12,1901014,SMA TRI BHAKTI KARSA MAKASSAR,40312652,S,17,45.65,30.88,26.88,0.0,35.5,0.0,0.0,19,1,14,2018,SULAWESI SELATAN,SULAWESI SELATAN,KOTA MAKASSAR
