No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,501001,SMA NEGERI 1 SURABAYA,20532242,N,50,80.32,77.76,65.95,62.25,73.8,62.0,0.0,5,1,1,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
2,501003,SMA NEGERI 2 SURABAYA,20532230,N,68,85.06,81.47,75.66,72.5,78.47,67.38,0.0,5,1,3,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
3,501004,SMA YP TRISILA,20532117,S,37,50.25,58.46,39.27,49.26,59.31,48.54,0.0,5,1,4,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
4,501005,SMA NEGERI 3 SURABAYA,20532235,N,139,70.43,66.4,38.4,45.77,57.68,43.48,0.0,5,1,5,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
5,501006,SMA TRI TUNGGAL 1,20532128,S,26,57.18,30.87,47.53,41.49,62.71,39.31,0.0,5,1,6,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
6,501007,SMA MUHAMADIYAH 7 SURABAYA,20532154,S,23,57.57,68.21,75.05,61.6,68.35,65.65,0.0,5,1,7,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
7,501008,SMA PGRI - 3 SURABAYA,20532104,S,15,48.47,56.02,42.9,34.45,57.49,33.6,0.0,5,1,8,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
8,501009,SMA NEGERI 4 SURABAYA,20532247,N,93,69.4,70.71,46.64,48.39,58.82,45.85,0.0,5,1,9,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
9,501013,SMA KERTAJAYA,20532142,S,18,45.87,63.36,33.98,52.88,55.79,30.33,0.0,5,1,13,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
10,501014,SMA KRISTEN YBPK-1,20532152,S,19,62.82,47.52,29.82,51.76,48.22,32.53,0.0,5,1,14,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
11,501015,SMA NEGERI 5 SURABAYA,20532248,N,24,87.0,84.5,84.27,75.0,79.42,68.5,0.0,5,1,15,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
12,501016,SMA ATMA WIDYA SURABAYA,20532382,S,11,44.79,30.02,24.45,32.48,42.82,33.82,0.0,5,1,16,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
13,501018,SMA GRACIA,20532405,S,14,72.66,70.19,28.16,57.64,68.96,37.0,0.0,5,1,18,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
14,501019,SMA NEGERI 6 SURABAYA,20532260,N,86,75.51,68.37,54.59,55.2,62.79,55.05,0.0,5,1,19,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
15,501022,SMA NEGERI 7 SURABAYA,20532261,N,143,68.48,52.01,39.44,44.58,54.66,41.99,0.0,5,1,22,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
16,501023,SMA MARDI SIWI,20532169,S,23,56.16,48.93,44.94,52.03,53.59,36.52,0.0,5,1,23,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
17,501025,SMA MUHAMMADIYAH 1,20532171,S,29,51.82,64.74,42.83,57.66,64.99,32.34,0.0,5,1,25,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
18,501026,SMA NEGERI 8 SURABAYA,20532262,N,139,67.29,49.64,32.46,42.97,52.39,43.08,0.0,5,1,26,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
19,501027,SMA LIL WATHON,20532392,S,19,55.81,35.58,25.41,31.79,45.52,36.42,0.0,5,1,27,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
20,501028,SMA AL-IRSYAD,20532366,S,27,72.08,68.48,39.17,49.88,63.02,59.48,0.0,5,1,28,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
21,501030,SMA NEGERI 9 SURABAYA,20532263,N,113,69.93,62.3,43.56,52.01,57.01,44.73,0.0,5,1,30,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
22,501032,SMA NEGERI 10 SURABAYA,20532243,N,124,71.76,61.34,39.29,49.43,55.05,45.34,0.0,5,1,32,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
23,501034,SMA MUHAMMADIYAH 3,20532162,S,58,68.4,71.15,42.27,53.26,69.28,56.14,0.0,5,1,34,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
24,501035,SMA BINA TARUNA,20532375,S,11,58.66,62.92,78.06,63.75,67.77,28.55,0.0,5,1,35,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
25,501036,SMA NEGERI 11 SURABAYA,20532244,N,182,71.05,59.62,41.69,50.99,57.62,49.4,0.0,5,1,36,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
26,501041,SMA TRI KARYA,20532127,S,34,53.24,31.69,22.69,32.25,40.63,33.71,0.0,5,1,41,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
27,501042,SMA NEGERI 12 SURABAYA,20532245,N,61,64.92,43.25,26.93,39.1,49.54,38.82,0.0,5,1,42,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
28,501043,SMA WIJAYA PUTRA,20532113,S,25,62.45,61.14,37.03,60.4,64.24,40.24,0.0,5,1,43,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
29,501044,SMA AL-AZHAR,20532378,S,29,62.87,37.28,30.93,35.22,55.45,36.07,0.0,5,1,44,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
30,501045,SMA NEGERI 13 SURABAYA,20532246,N,111,72.23,62.95,49.55,53.45,57.24,48.16,0.0,5,1,45,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
31,501047,SMA KUSUMA NAGARA,20532164,S,21,46.76,61.25,28.29,52.67,49.0,31.43,0.0,5,1,47,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
32,501048,SMA SHAFTA,20532107,S,65,65.64,69.86,69.0,58.11,67.13,50.06,0.0,5,1,48,2015,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
