No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,25010001,SMA NEGERI 1 JAYAPURA,60301016,N,190,49.93,38.41,28.15,46.67,45.55,40.42,39.83,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
2,25010002,SMA KORPRI JAYAPURA,60301006,S,48,39.5,34.04,27.5,30.88,39.56,28.5,34.15,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
3,25010003,SMA PGRI  JAYAPURA,60301009,S,92,40.11,34.93,27.23,39.5,36.74,36.24,34.77,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
4,25010005,SMA YPPK TERUNA BAKTI,60301015,S,118,55.15,41.32,27.56,48.0,43.4,51.73,42.75,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
5,25010006,SMA MUHAMMADIYAH JAYAPURA,60301003,S,45,50.62,38.36,26.11,40.0,43.76,52.67,39.84,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
6,25010007,SMA PEMBANGUNAN V YAPIS WAENA,60301002,S,17,45.41,37.18,27.79,44.0,48.75,34.0,38.57,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
7,25010008,SMA NEGERI 4 JAYAPURA,60301019,N,206,58.54,44.64,28.71,48.1,51.62,47.45,45.65,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
8,25010009,SMA SATRIA TASANGKAPURA,60301010,S,25,35.52,33.76,27.9,42.5,32.08,0.0,32.42,25,1,0,2019,PAPUA,PAPUA,KOTA JAYAPURA
9,25010010,SMA 45 ENTROP,60301011,S,33,43.15,32.12,27.05,37.5,37.5,44.0,35.01,25,1,1,2019,PAPUA,PAPUA,KOTA JAYAPURA
10,25010011,SMA EL-SHADDAI JAYAPURA,60301669,S,17,39.29,32.94,29.38,0.0,0.0,35.76,33.91,25,1,1,2019,PAPUA,PAPUA,KOTA JAYAPURA
11,25010012,SMA YPK DIASPORA KOTARAJA,60301013,S,44,39.73,33.95,26.7,37.71,34.18,35.4,33.95,25,1,1,2019,PAPUA,PAPUA,KOTA JAYAPURA
12,25010013,SMA YPPK TARUNA DHARMA,60301014,S,61,50.82,39.05,27.13,48.61,45.49,42.4,40.68,25,1,1,2019,PAPUA,PAPUA,KOTA JAYAPURA
13,25010015,MA YAPNI JAYAPURA,60730020,S,4,53.0,38.0,26.88,0.0,39.5,0.0,39.35,25,1,1,2019,PAPUA,PAPUA,KOTA JAYAPURA
