No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1601001,SMA NEGERI 1 SAMARINDA,30401066.0,N,70,75.94,73.26,62.59,63.19,72.26,56.2,0.0,16,1,1,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
2,1601002,SMA NEGERI 2 SAMARINDA,30401059.0,N,114,69.65,60.5,48.87,52.61,70.15,45.07,0.0,16,1,2,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
3,1601003,SMA NEGERI 3 SAMARINDA,30401058.0,N,102,69.03,63.76,45.28,51.5,71.51,42.73,0.0,16,1,3,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
4,1601004,SMA NEGERI 4 SAMARINDA,30401050.0,N,132,57.13,42.96,25.88,32.69,50.67,32.17,0.0,16,1,4,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
5,1601005,SMA NEGERI 5 SAMARINDA,30401051.0,N,150,67.32,48.11,27.63,37.6,54.71,41.01,0.0,16,1,5,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
6,1601006,SMA NEGERI 6 SAMARINDA,30401052.0,N,76,65.03,42.45,29.81,35.45,56.01,40.18,0.0,16,1,6,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
7,1601007,SMA NEGERI 7 SAMARINDA,30401053.0,N,58,64.5,35.58,26.77,34.47,52.93,41.59,0.0,16,1,7,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
8,1601008,SMA NEGERI 8 SAMARINDA,30401054.0,N,82,70.93,57.18,33.79,40.86,59.27,45.49,0.0,16,1,8,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
9,1601009,SMA NEGERI 9 SAMARINDA,30401055.0,N,60,60.32,39.93,28.89,33.71,48.1,35.53,0.0,16,1,9,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
10,1601010,SMA NEGERI 10 SAMARINDA,30401067.0,N,13,82.29,70.85,66.87,69.39,78.45,64.77,0.0,16,1,10,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
11,1601011,SMA NEGERI 11 SAMARINDA,30401068.0,N,65,61.2,44.27,25.25,39.26,50.47,37.02,0.0,16,1,11,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
12,1601012,SMA NEGERI 12 SAMARINDA,30401060.0,N,11,52.34,32.96,21.88,25.75,44.95,31.64,0.0,16,1,12,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
13,1601013,SMA NEGERI 13 SAMARINDA,30404267.0,N,59,63.13,42.2,26.65,35.53,55.71,35.12,0.0,16,1,13,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
14,1601014,SMA NEGERI 14 SAMARINDA,30404268.0,N,71,59.8,37.82,24.79,33.77,45.61,36.68,0.0,16,1,14,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
15,1601015,SMA TERBUKA 11 SAMARINDA,30401068.0,N,14,56.61,33.97,22.86,29.28,41.13,30.43,0.0,16,1,15,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
16,1601016,SMA KESATUAN 1 SAMARINDA,30401064.0,S,27,53.39,36.03,35.08,30.98,46.24,32.15,0.0,16,1,16,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
17,1601019,SMA MUHAMMADIYAH 2 SAMARINDA,30404266.0,S,10,52.58,30.25,20.58,30.66,44.09,32.4,0.0,16,1,19,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
18,1601021,SMA ISLAM SAMARINDA,30404461.0,S,23,57.24,35.67,22.41,30.64,46.0,32.09,0.0,16,1,21,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
19,1601022,SMA MAARIF SAMARINDA,30404265.0,S,35,49.33,41.95,31.61,37.37,49.8,30.86,0.0,16,1,22,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
20,1601023,SMA WIDYA PRAJA SAMARINDA,30404552.0,S,17,49.53,55.53,23.93,37.73,39.08,31.76,0.0,16,1,23,2015,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
