No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,3001001,SMA NEGERI 1 KOTA SERANG,20605093,N,196,72.4,60.4,57.63,68.99,65.44,64.37,0.0,30,1,1,2016,BANTEN,BANTEN,KOTA SERANG
2,3001002,SMA NEGERI 2 KOTA SERANG,20605103,N,222,63.74,52.47,49.18,64.23,58.71,51.65,0.0,30,1,2,2016,BANTEN,BANTEN,KOTA SERANG
3,3001003,SMA NEGERI 3 KOTA SERANG,20605094,N,141,60.65,49.08,44.84,56.44,54.71,47.01,0.0,30,1,3,2016,BANTEN,BANTEN,KOTA SERANG
4,3001004,SMA NEGERI 4 KOTA SERANG,20605106,N,139,54.85,40.01,29.17,46.69,43.74,43.8,0.0,30,1,4,2016,BANTEN,BANTEN,KOTA SERANG
5,3001005,SMA NEGERI 5 KOTA SERANG,20605327,N,119,54.54,38.76,31.26,42.23,46.08,45.61,0.0,30,1,5,2016,BANTEN,BANTEN,KOTA SERANG
6,3001006,SMA NEGERI 6 KOTA SERANG,20607979,N,121,55.34,41.17,33.06,48.51,49.92,46.4,0.0,30,1,6,2016,BANTEN,BANTEN,KOTA SERANG
7,3001007,SMA MUHAMMADIYAH SERANG,20605359,S,21,48.57,34.76,28.93,44.17,44.95,47.05,0.0,30,1,7,2016,BANTEN,BANTEN,KOTA SERANG
8,3001008,SMA MARDIYUANA SERANG,20605357,S,15,60.13,48.4,31.33,43.17,51.2,54.67,0.0,30,1,8,2016,BANTEN,BANTEN,KOTA SERANG
9,3001010,SMA PGRI 1 SERANG,20605363,S,14,44.43,42.29,40.36,47.32,43.86,37.14,0.0,30,1,10,2016,BANTEN,BANTEN,KOTA SERANG
10,3001011,SMA PGRI 2 SERANG,20605364,S,7,50.29,34.86,26.43,38.93,42.57,42.86,0.0,30,1,11,2016,BANTEN,BANTEN,KOTA SERANG
