No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,401001,SMA NEGERI 3 YOGYAKARTA,20403178,N,14,82.43,82.57,83.39,77.81,84.0,74.0,0.0,4,1,1,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
2,401002,SMA NEGERI 4 YOGYAKARTA,20403179,N,88,79.75,65.11,63.24,72.5,70.4,70.91,0.0,4,1,2,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
3,401003,SMA NEGERI 6 YOGYAKARTA,20403171,N,51,86.0,76.47,83.82,79.75,80.0,78.2,0.0,4,1,3,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
4,401004,SMA NEGERI 9 YOGYAKARTA,20403162,N,45,80.62,75.07,79.28,77.37,77.11,68.82,0.0,4,1,4,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
5,401005,SMA NEGERI 11 YOGYAKARTA,20403176,N,93,81.83,72.69,74.19,72.32,79.73,79.0,0.0,4,1,5,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
6,401006,SMA STELLA DUCE 1 YOGYAKARTA,20403145,S,89,78.83,70.11,59.61,75.45,75.1,74.0,0.0,4,1,6,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
7,401007,SMA BOPKRI 1 YOGYAKARTA,20403227,S,79,73.16,63.24,44.65,59.0,65.07,60.61,0.0,4,1,7,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
8,401008,SMA BOPKRI 2 YOGYAKARTA,20403182,S,54,67.67,49.19,35.97,51.0,62.06,63.27,0.0,4,1,8,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
9,401009,SMA BUDYA WACANA YOGYAKARTA,20403151,S,35,72.57,54.17,41.71,56.56,60.12,63.4,0.0,4,1,9,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
10,401010,SMA BHINNEKA TUNGGAL IKA YOGYAKARTA,20403214,S,4,52.0,34.5,28.13,32.5,22.0,44.0,0.0,4,1,10,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
11,401011,SMA TAMAN MADYA JETIS YOGYAKARTA,20404178,S,23,65.04,43.3,33.8,41.43,58.53,66.0,0.0,4,1,11,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
12,401012,SMA MUHAMMADIYAH 1 YOGYAKARTA,20403157,S,76,73.18,60.58,46.22,62.31,73.56,63.72,0.0,4,1,12,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
13,401013,MAN 1 YOGYAKARTA,20403375,N,91,79.08,65.23,67.12,73.61,78.17,75.35,0.0,4,1,13,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
14,401014,SMA GOTONG ROYONG YOGYAKARTA,20403154,S,8,70.0,37.75,45.94,37.5,58.33,0.0,0.0,4,1,14,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
15,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,10,83.2,81.0,83.75,84.38,86.0,84.0,0.0,4,1,15,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
16,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,30,88.13,80.6,86.08,78.64,83.2,80.0,0.0,4,1,17,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
