No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2901001,SMA NEGERI 1 GORONTALO,40501085,N,161,56.71,44.42,40.82,40.19,45.28,55.53,0.0,29,1,1,2016,GORONTALO,GORONTALO,KOTA GORONTALO
2,2901002,SMA NEGERI 2 GORONTALO,40501084,N,140,52.33,25.86,28.36,37.05,38.19,43.74,0.0,29,1,2,2016,GORONTALO,GORONTALO,KOTA GORONTALO
3,2901003,SMA NEGERI 3 GORONTALO,40501083,N,69,67.07,48.41,38.51,44.6,53.04,60.0,0.0,29,1,3,2016,GORONTALO,GORONTALO,KOTA GORONTALO
4,2901004,SMA NEGERI 4 GORONTALO,40501068,N,142,52.07,30.61,27.41,42.08,44.93,41.3,0.0,29,1,4,2016,GORONTALO,GORONTALO,KOTA GORONTALO
5,2901005,SMAS PRASETYA GORONTALO,40501101,S,42,44.1,61.43,33.27,32.32,37.24,34.62,0.0,29,1,5,2016,GORONTALO,GORONTALO,KOTA GORONTALO
6,2901006,SMAS TRIDHARMA GORONTALO,40501100,S,17,48.12,26.24,21.91,29.41,40.12,33.65,0.0,29,1,6,2016,GORONTALO,GORONTALO,KOTA GORONTALO
7,2901007,SMA MUHAMMADIYAH GORONTALO,40501102,S,24,41.42,32.08,23.54,28.65,35.33,31.92,0.0,29,1,7,2016,GORONTALO,GORONTALO,KOTA GORONTALO
8,2901008,MAN MODEL GORONTALO,60725209,N,63,57.46,50.22,32.94,42.82,52.92,45.9,0.0,29,1,8,2016,GORONTALO,GORONTALO,KOTA GORONTALO
9,2901009,MA AL-YUSRA GORONTALO,40503134,S,25,55.44,36.96,25.5,28.5,37.36,39.12,0.0,29,1,9,2016,GORONTALO,GORONTALO,KOTA GORONTALO
10,2901010,MA NURUL YAQIN GORONTALO,60730013,S,10,46.0,40.4,46.75,46.5,39.2,38.6,0.0,29,1,10,2016,GORONTALO,GORONTALO,KOTA GORONTALO
11,2901011,MA AL-HUDA GORONTALO,40503135,S,19,49.89,36.53,27.76,31.58,49.26,36.95,0.0,29,1,11,2016,GORONTALO,GORONTALO,KOTA GORONTALO
12,2901013,MA MUHAMMADIYAH GORONTALO,40501160,S,31,51.68,42.58,46.29,32.98,49.94,41.68,0.0,29,1,13,2016,GORONTALO,GORONTALO,KOTA GORONTALO
13,2902001,SMA NEGERI 1 LIMBOTO,40500453,N,139,60.4,41.65,36.94,46.13,47.6,60.19,0.0,29,2,1,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
14,2902002,SMA NEGERI 2 LIMBOTO,40500458,N,126,58.75,25.7,27.02,35.52,44.46,38.95,0.0,29,2,2,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
15,2902003,SMA NEGERI 1 TELAGA,40500455,N,107,56.6,28.79,23.79,38.36,40.04,38.97,0.0,29,2,3,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
16,2902004,SMA NEGERI 1 DUNGALIYO,40500451,N,80,45.8,40.88,28.31,38.81,35.58,34.78,0.0,29,2,4,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
17,2902005,SMA NEGERI 1 TIBAWA,40500457,N,133,55.95,26.23,25.53,36.67,41.55,41.98,0.0,29,2,5,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
18,2902006,SMA MUHAMMADIYAH BATUDAA,40500461,S,68,43.26,21.65,21.88,27.35,39.03,34.21,0.0,29,2,6,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
19,2902007,SMA NEGERI 1 BOLIYOHUTO,40500450,N,101,53.54,26.44,24.7,33.96,38.0,42.81,0.0,29,2,7,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
20,2902008,SMA NEGERI 1 TOLANGOHULA,40501859,N,48,52.63,24.38,26.98,30.26,33.67,32.46,0.0,29,2,8,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
21,2902009,SMA MUHAMMADIYAH TOLANGOHULA,40500460,S,33,48.61,21.76,20.68,29.09,32.73,32.67,0.0,29,2,9,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
22,2902010,SMA NEGERI 1 BILUHU,40500449,N,60,49.7,23.67,22.79,31.5,33.93,36.83,0.0,29,2,10,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
23,2902011,SMA NEGERI 1 LIMBOTO BARAT,40501855,N,63,58.19,25.87,25.28,33.13,41.21,38.1,0.0,29,2,11,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
24,2902012,SMA NEGERI 1 TELAGA BIRU,40501857,N,85,56.16,25.67,24.41,28.15,34.64,34.42,0.0,29,2,12,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
25,2902014,MAN LIMBOTO,40503128,N,34,65.12,39.94,45.22,48.09,53.53,61.41,0.0,29,2,14,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
26,2902015,MAS AL-HIKMAH BUMELA,40503125,S,12,55.5,29.83,26.46,32.08,35.0,40.5,0.0,29,2,15,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
27,2902016,MA MOLOWAHU,60728034,S,23,51.13,36.96,23.8,36.52,44.35,43.22,0.0,29,2,16,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
28,2902018,MAS NURUTTAQWA LIMBOTO,40503129,S,24,40.75,41.0,25.52,29.38,40.25,33.25,0.0,29,2,18,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
29,2902020,MAN BATUDAA,40503132,N,44,53.73,39.27,21.99,40.97,43.95,43.05,0.0,29,2,20,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
30,2902021,MA.  AL- MUHAJIRIN BONGOMEME,40503127,S,22,56.45,30.18,21.7,36.93,53.64,39.55,0.0,29,2,21,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
31,2902022,MAM AL FALAH LIMBOTO BARAT,40503130,S,19,57.68,34.84,26.32,32.63,42.84,37.05,0.0,29,2,22,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
32,2902023,MA MUHAMMADIYAH BOLIYOHUTO,40503124,S,15,59.6,30.67,22.33,37.0,37.2,39.73,0.0,29,2,23,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
33,2902024,MA MUHAMMADIYAH ISIMU,40503133,S,17,50.71,24.47,20.0,30.88,36.82,32.59,0.0,29,2,24,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
34,2902026,SMA NEGERI 1 ASPARAGA,40502189,N,43,54.33,35.35,25.47,31.05,38.74,42.6,0.0,29,2,26,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
35,2902027,MA COKROAMINOTO,60728033,S,22,46.45,31.73,24.32,33.52,53.91,45.64,0.0,29,2,27,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
36,2902028,MA AL-MUJAHIDIN MOLAS,60728641,S,10,50.0,39.0,23.25,38.75,37.2,37.4,0.0,29,2,28,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
37,2902029,SMA NEGERI 1 TILANGO,69787041,N,21,43.81,21.33,21.43,29.29,32.76,28.67,0.0,29,2,29,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
38,2902030,SMA NEGERI 1 BILATO,69787169,N,37,48.49,25.84,24.66,28.65,37.46,36.43,0.0,29,2,30,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
39,2902031,MAS LUQMAN AL HAKIM,69849447,S,11,51.64,26.0,20.23,29.77,40.36,32.0,0.0,29,2,31,2016,GORONTALO,GORONTALO,KABUPATEN GORONTALO
40,2903001,SMA NEGERI 1 TILAMUTA,40500179,N,198,56.7,34.64,34.13,36.46,52.74,52.34,0.0,29,3,1,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
41,2903002,SMA NEGERI 1 PAGUYAMAN,40500178,N,81,54.57,40.91,40.09,37.53,39.6,38.07,0.0,29,3,2,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
42,2903003,SMA NEGERI 1 WONOSARI,40500180,N,55,60.29,27.02,23.41,43.91,40.58,41.93,0.0,29,3,3,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
43,2903004,SMA NEGERI 1 BOTUMOITO,40501680,N,82,46.37,23.24,23.6,29.97,33.49,34.12,0.0,29,3,4,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
44,2903005,SMA NEGERI 1 DULUPI,40501681,N,47,54.85,24.64,22.13,30.0,34.09,37.28,0.0,29,3,5,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
45,2903006,SMA NEGERI 1 MANANGGU,40501782,N,41,47.95,22.15,21.46,29.57,33.61,32.05,0.0,29,3,6,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
46,2903007,MA NEGERI TILAMUTA,40503117,N,11,52.0,25.82,23.64,34.32,46.91,49.64,0.0,29,3,7,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
47,2903008,MA ALKHAIRAAT TILAMUTA,40500203,S,15,54.13,23.73,22.67,30.33,32.93,32.53,0.0,29,3,8,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
48,2903009,MA AL-MUNAWWARAH PAGUYAMAN,40503116,S,6,54.67,20.0,21.25,30.0,37.0,32.0,0.0,29,3,9,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
49,2903011,SMA NEGERI 1 PAGUYAMAN PANTAI,40503114,N,19,43.89,23.37,23.82,28.68,31.26,35.37,0.0,29,3,11,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
50,2903012,MA ALKHAIRAAT PAGUYAMAN,69788224,S,14,57.57,26.86,19.82,32.5,39.86,35.29,0.0,29,3,12,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
51,2903013,MA AL-HAQ COKROAMINOTO WONOSARI,69881533,S,7,50.57,22.0,23.21,34.64,40.0,39.43,0.0,29,3,13,2016,GORONTALO,GORONTALO,KABUPATEN BOALEMO
52,2904001,SMA NEGERI 1 PAGUAT,40500760,N,61,39.67,24.0,23.98,32.25,34.66,31.48,0.0,29,4,1,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
53,2904002,SMA NEGERI 1 MARISA,40500759,N,100,57.26,50.9,52.6,56.83,53.16,51.06,0.0,29,4,2,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
54,2904003,SMA NEGERI 1 RANDANGAN,40501649,N,85,62.64,41.46,69.62,61.88,79.51,61.22,0.0,29,4,3,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
55,2904004,SMA NEGERI 1 LEMITO,40500758,N,81,53.95,32.44,68.02,50.74,57.46,42.22,0.0,29,4,4,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
56,2904005,SMA NEGERI 1 POPAYATO,40500745,N,109,67.91,53.78,77.71,61.47,75.27,68.0,0.0,29,4,5,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
57,2904006,MAN PAGUAT,60725208,N,36,67.61,56.5,56.67,63.19,69.06,58.61,0.0,29,4,6,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
58,2904007,MA ALKHAIRAAT BUNTULIA,60730012,S,14,60.57,47.57,68.93,52.32,75.86,51.43,0.0,29,4,7,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
59,2904008,MA SALAFIYAH SYAFIIYAH,60730196,S,65,65.45,41.48,57.65,57.81,60.18,54.25,0.0,29,4,8,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
60,2904009,MA ALKHAIRAAT POPAYATO,69725844,S,18,70.22,55.89,75.42,63.47,71.44,64.78,0.0,29,4,9,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
61,2904010,SMA NEGERI 1 BUNTULIA,40502029,N,38,67.21,48.05,56.12,69.67,60.84,52.47,0.0,29,4,10,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
62,2904011,MA POPAYATO BARAT,69726764,S,16,63.25,58.5,77.03,62.97,71.63,64.75,0.0,29,4,11,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
63,2904012,MA AL-HIDAYAH LEMITO,69726765,S,19,54.74,56.32,60.92,61.58,60.95,50.21,0.0,29,4,12,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
64,2904013,MA AL-MUBARAK MARISA,69881534,S,18,59.56,43.67,62.08,54.72,60.22,57.67,0.0,29,4,13,2016,GORONTALO,GORONTALO,KABUPATEN POHUWATO
65,2905001,SMA NEGERI 1 KABILA,40500914,N,156,63.01,38.9,42.88,48.53,47.31,52.71,0.0,29,5,1,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
66,2905002,SMA NEGERI 1 TAPA,40500896,N,72,52.08,25.72,25.24,32.26,32.67,35.0,0.0,29,5,2,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
67,2905003,SMA NEGERI 1 SUWAWA,40500897,N,57,54.67,24.84,22.68,33.03,36.32,38.21,0.0,29,5,3,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
68,2905004,SMA NEGERI 1 BONEPANTAI,40500913,N,101,53.74,35.39,22.8,34.6,36.24,33.76,0.0,29,5,4,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
69,2905005,SMA TERPADU WIRA BHAKTI,40500912,S,28,63.36,49.14,74.82,73.3,66.07,68.07,0.0,29,5,5,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
70,2905006,SMA NEGERI 1 BONE,40501606,N,37,53.46,50.97,37.09,42.5,41.46,41.19,0.0,29,5,6,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
71,2905007,MAN INSAN CENDEKIA,60728785,N,36,78.89,63.67,90.35,86.81,73.72,86.06,0.0,29,5,7,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
