No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1301001,SMA NEGERI 1 PONTIANAK,30105210.0,N,79,81.24,78.48,54.24,67.77,79.75,75.33,0.0,13,1,1,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
2,1301002,SMA NEGERI 2 PONTIANAK,30105211.0,N,190,67.65,52.89,29.75,50.86,62.86,59.33,0.0,13,1,2,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
3,1301003,SMA NEGERI 3 PONTIANAK,30105212.0,N,88,78.02,69.98,42.7,55.74,70.78,66.53,0.0,13,1,3,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
4,1301004,SMA NEGERI 4 PONTIANAK,30105213.0,N,149,67.28,49.09,30.79,47.73,59.44,60.9,0.0,13,1,4,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
5,1301005,SMA NEGERI 5 PONTIANAK,30105214.0,N,177,56.96,40.42,28.05,46.41,51.23,57.85,0.0,13,1,5,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
6,1301006,SMA NEGERI 6 PONTIANAK,30105215.0,N,115,55.72,34.14,28.35,37.5,47.95,52.3,0.0,13,1,6,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
7,1301007,SMA NEGERI 7 PONTIANAK,30105205.0,N,133,68.33,55.22,31.37,46.88,64.79,59.93,0.0,13,1,7,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
8,1301008,SMA NEGERI 8 PONTIANAK,30105204.0,N,107,64.26,45.03,32.34,41.46,55.89,71.5,0.0,13,1,8,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
9,1301009,SMA NEGERI 9 PONTIANAK,30105203.0,N,110,60.36,38.25,28.36,42.5,51.1,55.71,0.0,13,1,9,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
10,1301010,SMA SANTO FRANSISKUS ASISI PONTIANAK,30105072.0,S,143,62.08,48.45,28.81,46.43,52.19,53.3,0.0,13,1,10,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
11,1301011,SMA ABDI AGAPE PONTIANAK,30105077.0,S,16,51.63,32.0,27.5,0.0,54.25,0.0,0.0,13,1,11,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
12,1301013,SMA KRISTEN MARANATHA PONTIANAK,30105209.0,S,73,64.44,43.23,28.39,51.59,52.62,32.0,0.0,13,1,13,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
13,1301014,SMA YPK PONTIANAK,30105208.0,S,29,62.28,50.0,31.72,60.36,61.75,43.86,0.0,13,1,14,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
14,1301015,SMA SANTO PETRUS PONTIANAK,30105074.0,S,231,72.64,67.35,38.84,65.63,65.11,68.0,0.0,13,1,15,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
15,1301016,SMA MUHAMMADIYAH 1 PONTIANAK,30105066.0,S,130,62.48,43.94,29.88,46.57,56.77,54.53,0.0,13,1,16,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
16,1301017,SMA MUJAHIDIN PONTIANAK,30105067.0,S,101,61.54,43.54,28.84,46.25,53.09,72.0,0.0,13,1,17,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
17,1301018,SMA SULTAN SYARIF ABDURRAHMAN PONTIANAK,30105192.0,S,33,48.91,36.67,27.2,0.0,45.52,0.0,0.0,13,1,18,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
18,1301019,SMA KRISTEN  ABDI WACANA PONTIANAK,30105193.0,S,54,59.93,33.63,27.13,38.33,45.52,38.0,0.0,13,1,19,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
19,1301020,SMA WISUDA PONTIANAK,30105207.0,S,25,53.12,36.88,25.7,0.0,51.6,0.0,0.0,13,1,20,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
20,1301021,SMA ISLAMIYAH PONTIANAK,30105084.0,S,60,58.37,33.47,28.67,0.0,48.3,0.0,0.0,13,1,21,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
21,1301022,SMA SANTUN UNTAN PONTIANAK,30105140.0,S,28,48.79,33.0,25.27,0.0,45.64,0.0,0.0,13,1,22,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
22,1301023,SMA GEMBALA BAIK PONTIANAK,30105075.0,S,154,72.92,64.51,35.32,55.64,70.09,69.18,0.0,13,1,23,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
23,1301024,SMA SANTO PAULUS PONTIANAK,30105086.0,S,269,66.8,60.2,33.22,56.03,58.76,59.58,0.0,13,1,24,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
24,1301025,SMA KAPUAS PONTIANAK,30105085.0,S,20,52.7,32.0,24.75,42.5,49.85,34.0,0.0,13,1,25,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
25,1301026,SMA KI HAJAR DEWANTARA PONTIANAK,30105073.0,S,22,39.55,34.0,27.5,0.0,38.18,0.0,0.0,13,1,26,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
26,1301027,SMA PANCA BHAKTI PONTIANAK,30105068.0,S,27,59.85,40.07,25.65,43.13,48.84,49.5,0.0,13,1,27,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
27,1301028,SMA KOPERASI PONTIANAK,30105063.0,S,22,53.09,35.91,25.57,0.0,46.95,49.33,0.0,13,1,28,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
28,1301029,SMA BINA UTAMA PONTIANAK,30105080.0,S,78,59.1,40.0,26.35,41.67,47.64,44.86,0.0,13,1,29,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
29,1301030,SMA TUNAS BHAKTI PONTIANAK,30105206.0,S,44,56.91,34.82,28.13,62.5,51.16,58.5,0.0,13,1,30,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
30,1301031,SMA RAHADI OSMAN PONTIANAK,30105071.0,S,20,46.4,31.4,23.38,0.0,45.2,0.0,0.0,13,1,31,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
31,1301032,SMA ISLAM BAWARI PONTIANAK,30105079.0,S,98,61.96,37.0,27.91,44.38,53.62,44.67,0.0,13,1,32,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
32,1301033,SMA MUHAMMADIYAH 2 PONTIANAK,30105065.0,S,70,58.83,42.66,28.07,34.0,51.7,44.62,0.0,13,1,33,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
33,1301034,SMA AL-ISHLAH PONTIANAK,30105078.0,S,20,64.0,36.6,30.75,0.0,54.2,0.0,0.0,13,1,34,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
34,1301035,SMA PGRI 1 PONTIANAK,30105069.0,S,53,57.43,34.04,27.69,50.0,46.97,42.74,0.0,13,1,35,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
35,1301037,SMA WALISONGO PONTIANAK,30107395.0,S,24,47.67,28.17,25.83,0.0,39.58,0.0,0.0,13,1,37,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
36,1301038,SMA KRISTEN IMMANUEL PONTIANAK,30105064.0,S,71,74.93,64.51,44.65,64.8,67.24,69.83,0.0,13,1,38,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
37,1301039,SMA ISLAM HARUNIYAH PONTIANAK,30105082.0,S,76,57.63,31.95,26.84,41.46,44.61,53.0,0.0,13,1,39,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
38,1301040,SMA BINA MULIA PONTIANAK,30107389.0,S,62,75.32,82.42,54.8,60.85,62.24,64.0,0.0,13,1,40,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
39,1301041,SMA BOEDI OETOMO PONTIANAK,30107838.0,S,25,57.92,33.92,25.7,37.5,53.26,0.0,0.0,13,1,41,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
40,1301042,MA NEGERI 1 PONTIANAK,10816420.0,N,120,63.47,43.97,31.79,47.33,54.19,53.55,0.0,13,1,42,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
41,1301043,MA NEGERI 2 PONTIANAK,10816430.0,N,139,69.64,58.1,36.89,54.69,68.13,65.47,0.0,13,1,43,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
42,1301045,MA MUJAHIDIN PONTIANAK,10816431.0,S,43,57.21,48.56,29.83,43.06,50.96,49.45,0.0,13,1,45,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
43,1301046,MA AS-SALAM PONTIANAK,10816421.0,S,10,51.8,33.2,27.0,0.0,46.6,0.0,0.0,13,1,46,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
44,1301048,MA ISLAMIYAH PONTIANAK,10816434.0,S,17,50.59,32.71,24.56,36.88,50.33,39.43,0.0,13,1,48,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
45,1301049,MA AL-ANWAR PONTIANAK,10816437.0,S,64,48.0,28.5,25.59,42.5,39.22,43.5,0.0,13,1,49,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
46,1301050,MA AL-IKHSAN 2 PONTIANAK,10816438.0,S,18,49.11,34.78,29.03,0.0,46.67,0.0,0.0,13,1,50,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
47,1301051,MA MATHLAUL ANWAR PONTIANAK,10816425.0,S,44,66.27,32.27,27.5,39.0,52.8,48.44,0.0,13,1,51,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
48,1301052,MA DARUL KHAIRAT PONTIANAK,10816427.0,S,53,54.87,31.58,28.11,0.0,47.36,0.0,0.0,13,1,52,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
49,1301053,MA WALISONGO PONTIANAK,10816426.0,S,26,58.38,30.54,27.21,0.0,47.23,0.0,0.0,13,1,53,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
50,1301054,MA MANBAUSSHAFA PONTIANAK,10816436.0,S,20,43.0,27.9,25.75,0.0,43.1,0.0,0.0,13,1,54,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
51,1301056,SMA NAHDLATUS SYUBBAN PONTIANAK,30107392.0,S,35,47.94,31.49,24.86,46.67,42.55,46.0,0.0,13,1,56,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
52,1301057,MA AL-JIHAD PONTIANAK,10816423.0,S,77,52.23,27.43,25.39,0.0,40.88,0.0,0.0,13,1,57,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
53,1301058,MA SIRAJUL ULUM PONTIANAK,10816424.0,S,64,43.75,28.25,26.56,0.0,42.97,0.0,0.0,13,1,58,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
54,1301059,SMA  NEGERI 10 PONTIANAK,30109801.0,N,110,59.8,48.98,28.73,46.04,56.66,56.92,0.0,13,1,59,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
55,1301060,SMA ISLAM AL-ASYARIYYAH,30109706.0,S,43,51.4,26.23,26.63,0.0,45.4,0.0,0.0,13,1,60,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
56,1301061,SMA ISLAM HISADA,30109871.0,S,41,52.1,30.73,28.72,38.41,47.73,0.0,0.0,13,1,61,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
57,1301062,MAS AL-MUJTAHID,10816439.0,S,42,45.19,27.71,25.6,0.0,39.71,0.0,0.0,13,1,62,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
58,1301064,MAS DARUNNAIM PONTIANAK,10816429.0,S,21,56.38,36.1,29.76,0.0,51.71,0.0,0.0,13,1,64,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
59,1301065,MAS SIRAJUN JADID,69726475.0,S,30,48.47,26.87,25.17,0.0,37.33,0.0,0.0,13,1,65,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
60,1301066,SEKOLAH MENENGAH AGAMA KRISTEN SETIA,69946845.0,S,6,56.0,42.67,25.83,0.0,55.33,0.0,0.0,13,1,66,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
61,1301067,SMA ISLAM AL-AZHAR 10 PONTIANAK,69830077.0,S,3,57.33,74.0,26.67,0.0,76.0,58.0,0.0,13,1,67,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
62,1302001,SMA NEGERI 1 SINGKAWANG,30105468.0,N,69,71.25,45.97,30.36,48.39,60.86,57.48,0.0,13,2,1,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
63,1302002,SMA NEGERI 2 SINGKAWANG,30105467.0,N,93,61.14,45.16,29.52,45.71,57.48,59.0,0.0,13,2,2,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
64,1302003,SMA NEGERI 3 SINGKAWANG,30105466.0,N,60,65.97,47.73,32.5,53.91,58.16,51.83,0.0,13,2,3,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
65,1302004,SMA NEGERI 4 SINGKAWANG,30105465.0,N,73,64.88,43.51,31.61,45.42,61.11,53.54,0.0,13,2,4,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
66,1302005,SMA NEGERI 5 SINGKAWANG,30107276.0,N,38,69.95,34.63,33.68,0.0,62.21,0.0,0.0,13,2,5,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
67,1302006,SMA NEGERI 6 SINGKAWANG,30107277.0,N,87,56.25,41.03,28.88,37.5,50.51,45.08,0.0,13,2,6,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
68,1302007,SMA NEGERI 7 SINGKAWANG,30107278.0,N,91,63.45,37.19,28.13,47.71,50.0,46.67,0.0,13,2,7,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
69,1302008,SMA NEGERI 8 SINGKAWANG,30107279.0,N,80,59.08,34.58,27.88,50.0,51.54,50.9,0.0,13,2,8,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
70,1302009,SMA NEGERI 9 SINGKAWANG,30107280.0,N,22,52.91,34.73,27.16,38.75,52.0,0.0,0.0,13,2,9,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA SINGKAWANG
