No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,301001,SMA NEGERI 1 SEMARANG,20328867,N,68,81.94,73.84,71.13,66.43,74.91,63.55,0.0,3,1,1,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
2,301002,SMA NEGERI 2 SEMARANG,20328896,N,85,82.91,73.78,76.53,71.21,76.07,66.12,0.0,3,1,2,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
3,301003,SMA NEGERI 3 SEMARANG,20328895,N,53,82.27,74.68,68.56,64.53,73.22,65.61,0.0,3,1,3,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
4,301004,SMA NEGERI 4 SEMARANG,20328894,N,86,82.87,79.41,76.02,69.3,79.06,65.19,0.0,3,1,4,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
5,301005,SMA NEGERI 5 SEMARANG,20328893,N,71,77.77,71.22,72.18,73.42,77.14,55.04,0.0,3,1,5,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
6,301006,SMA NEGERI 6 SEMARANG,20328892,N,162,74.46,68.35,62.81,71.62,74.3,52.79,0.0,3,1,6,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
7,301007,SMA NEGERI 7 SEMARANG,20328891,N,174,75.4,64.6,47.1,70.85,74.29,49.67,0.0,3,1,7,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
8,301008,SMA NEGERI 8 SEMARANG,20328866,N,117,75.47,54.38,39.48,63.91,64.58,46.56,0.0,3,1,8,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
9,301009,SMA NEGERI 9 SEMARANG,20328939,N,144,72.74,65.98,70.73,69.36,75.3,52.74,0.0,3,1,9,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
10,301010,SMA NEGERI 10 SEMARANG,20328878,N,145,71.44,64.77,67.15,69.24,75.25,50.33,0.0,3,1,10,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
11,301011,SMA NEGERI 11 SEMARANG,20328879,N,206,73.56,73.82,74.58,71.27,75.66,64.53,0.0,3,1,11,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
12,301012,SMA NEGERI 12 SEMARANG,20328911,N,136,74.63,59.46,67.03,67.41,72.87,53.2,0.0,3,1,12,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
13,301013,SMA NEGERI 13 SEMARANG,20328910,N,108,70.9,63.33,62.23,70.56,72.61,48.31,0.0,3,1,13,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
14,301014,SMA NEGERI 14 SEMARANG,20328899,N,160,75.09,68.26,70.79,69.92,76.88,46.39,0.0,3,1,14,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
15,301015,SMA NEGERI 15 SEMARANG,20125200,N,139,72.72,69.74,78.76,75.29,76.13,70.08,0.0,3,1,15,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
16,301016,SMA NEGERI 16 SEMARANG,20328897,N,75,67.95,49.38,50.07,67.73,66.57,45.81,0.0,3,1,16,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
17,301201,SMA ADVENT,20328938,S,7,70.01,43.8,35.94,39.29,53.97,39.33,0.0,3,1,201,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
18,301202,SMA AL FATTAH TERBOYO,20331894,S,15,47.35,35.22,28.13,60.5,25.75,32.8,0.0,3,1,202,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
19,301203,SMA AL ISLAM,20331895,S,27,49.9,44.42,24.33,58.61,36.33,30.08,0.0,3,1,203,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
20,301204,SMA AL - USWAH,20331896,S,16,72.64,51.98,34.46,45.16,57.54,47.28,0.0,3,1,204,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
21,301205,SMA AT THOHIRIYYAH SEMARANG,20328924,S,19,58.88,41.46,23.91,50.53,45.77,32.64,0.0,3,1,205,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
22,301206,SMA CITISCHOOL,20331897,S,4,59.48,36.18,24.85,35.0,53.95,48.7,0.0,3,1,206,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
23,301207,SMA DIAN KARTIKA,20331898,S,13,55.26,36.66,39.02,46.73,39.6,36.28,0.0,3,1,207,2015,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
