No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,501001,SMA NEGERI 1 SURABAYA,20532242,N,31,73.68,65.94,61.77,71.69,67.74,75.16,0.0,5,1,1,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
2,501003,SMA NEGERI 2 SURABAYA,20532230,N,72,74.36,73.0,71.04,79.55,70.28,76.72,0.0,5,1,3,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
3,501004,SMA YP TRISILA,20532117,S,20,55.8,39.4,30.13,40.88,43.9,50.0,0.0,5,1,4,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
4,501005,SMA NEGERI 3 SURABAYA,20532235,N,60,59.2,43.03,49.38,46.83,50.87,56.4,0.0,5,1,5,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
5,501006,SMA TRI TUNGGAL 1,20532128,S,22,50.18,29.18,28.86,32.5,36.27,34.91,0.0,5,1,6,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
6,501007,SMA MUHAMADIYAH 7 SURABAYA,20532154,S,21,46.0,30.57,34.52,35.0,39.05,43.71,0.0,5,1,7,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
7,501008,SMA PGRI - 3 SURABAYA,20532104,S,10,51.2,43.8,25.5,33.0,40.8,38.6,0.0,5,1,8,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
8,501009,SMA NEGERI 4 SURABAYA,20532247,N,67,64.48,51.7,49.4,57.95,56.45,59.52,0.0,5,1,9,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
9,501013,SMA KERTAJAYA,20532142,S,18,45.67,25.0,26.67,33.33,39.33,37.0,0.0,5,1,13,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
10,501014,SMA KRISTEN YBPK-1,20532152,S,32,57.56,39.94,26.48,38.91,40.44,44.5,0.0,5,1,14,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
11,501015,SMA NEGERI 5 SURABAYA,20532248,N,20,77.6,72.2,79.88,78.13,67.2,79.2,0.0,5,1,15,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
12,501016,SMA ATMA WIDYA SURABAYA,20532382,S,17,44.12,26.47,25.74,32.35,36.0,35.18,0.0,5,1,16,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
13,501018,SMA GRACIA,20532405,S,11,58.0,42.0,26.82,44.09,50.55,50.18,0.0,5,1,18,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
14,501019,SMA NEGERI 6 SURABAYA,20532260,N,81,72.15,64.05,59.14,64.48,63.33,71.36,0.0,5,1,19,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
15,501022,SMA NEGERI 7 SURABAYA,20532261,N,94,63.26,50.04,43.06,49.68,51.55,59.62,0.0,5,1,22,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
